block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-17,penguin,penguin_2.wav,nomask,visual,yes,visual-yes,4,Does it have wings?
-1,-16,bottle,bottle_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a container?
-1,-15,strawberry,strawberry_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
-1,-14,apple,apple_4.wav,mask,visual,no,visual-no,3,Does it have a beak?
-1,-13,chicken,chicken_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it lay eggs?
-1,-12,chair,chair_3.wav,nomask,visual,yes,visual-yes,3,Does it have armrests?
-1,-11,giraffe,giraffe_2.wav,mask,visual,yes,visual-yes,2,Is it tall?
-1,-10,pineapple,pineapple_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it grow in Hawaii?
-1,-9,table,table_3.wav,mask,visual,yes,visual-yes,2,Is it round?
-1,-8,elephant,elephant_3.wav,mask,visual,yes,visual-yes,2,Does it have ears?
-1,-7,donkey,donkey_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-6,deer,deer_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it fast?
-1,-5,raccoon,raccoon_4.wav,nomask,visual,yes,visual-yes,5,Does it have a mask?
-1,-4,pig,pig_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live on farms?
-1,-3,zebra,zebra_3.wav,nomask,nonvisual,no,nonvisual-no,3,Is it eaten by rabbits?
-1,-2,tiger,tiger_1.wav,nomask,visual,no,visual-no,2,Is it brown?
-1,-1,swan,swan_4.wav,nomask,visual,yes,visual-yes,1,Does it have a long neck?
0,0,elephant,elephant_4.wav,mask,nonvisual,no,nonvisual-no,5,Does it lay eggs?
0,1,deer,deer_2.wav,mask,nonvisual,no,nonvisual-no,2,Is it smelly?
0,2,raccoon,raccoon_4.wav,mask,visual,yes,visual-yes,2,Does it have a tail?
0,3,elephant,elephant_4.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it eat peanuts?
0,4,tiger,tiger_4.wav,nomask,visual,yes,visual-yes,1,Does it have stripes?
0,5,zebra,zebra_2.wav,mask,visual,yes,visual-yes,4,Does it have a mane?
0,6,strawberry,strawberry_3.wav,nomask,visual,yes,visual-yes,2,Does it have seeds?
