block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-20,table,table_4.wav,mask,nonvisual,no,nonvisual-no,3,Is it healthy?
-1,-19,giraffe,giraffe_2.wav,mask,visual,no,visual-no,2,Does it have warts?
-1,-18,bottle,bottle_3.wav,mask,visual,yes,visual-yes,5,Does it have a cork?
-1,-17,pineapple,pineapple_3.wav,mask,visual,yes,visual-yes,1,Is it yellow?
-1,-16,pig,pig_2.wav,mask,nonvisual,no,nonvisual-no,1,Is it tropical?
-1,-15,elephant,elephant_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in zoos?
-1,-14,lion,lion_1.wav,mask,nonvisual,no,nonvisual-no,1,Is it found in kitchens?
-1,-13,rabbit,rabbit_3.wav,mask,visual,yes,visual-yes,3,Does it have whiskers?
-1,-12,penguin,penguin_1.wav,mask,visual,yes,visual-yes,3,Does it have feet?
-1,-11,tiger,tiger_3.wav,nomask,nonvisual,no,nonvisual-no,2,Does it taste sweet?
-1,-10,raccoon,raccoon_3.wav,nomask,visual,yes,visual-yes,4,Does it have stripes?
-1,-9,alligator,alligator_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in swamps?
-1,-8,deer,deer_4.wav,nomask,visual,no,visual-no,2,Is it green?
-1,-7,camel,camel_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
-1,-6,zebra,zebra_2.wav,nomask,visual,no,visual-no,3,Does it have jaws?
-1,-5,swan,swan_3.wav,nomask,nonvisual,no,nonvisual-no,2,Does it grow on trees?
-1,-4,mouse,mouse_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it eat?
-1,-3,chicken,chicken_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it eaten by frying?
-1,-2,grasshopper,grasshopper_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it fly?
-1,-1,dog,dog_4.wav,nomask,visual,yes,visual-yes,5,Does it have a nose?
0,0,alligator,alligator_3.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
0,1,penguin,penguin_1.wav,mask,visual,yes,visual-yes,3,Does it have feet?
0,2,pig,pig_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it smelly?
0,3,camel,camel_4.wav,nomask,visual,yes,visual-yes,4,Is it large?
0,4,rabbit,rabbit_4.wav,nomask,nonvisual,no,nonvisual-no,5,Is it a fruit?
0,5,mouse,mouse_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
0,6,rabbit,rabbit_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it hunted by people?
0,7,giraffe,giraffe_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
0,8,chicken,chicken_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it eaten by frying?
0,9,swan,swan_2.wav,nomask,visual,yes,visual-yes,1,Does it have a long neck?
0,10,grasshopper,grasshopper_2.wav,mask,visual,no,visual-no,3,Does it have an engine?
0,11,bottle,bottle_4.wav,mask,visual,yes,visual-yes,3,Does it have a lid?
0,12,camel,camel_3.wav,nomask,nonvisual,no,nonvisual-no,3,Does it eat?
0,13,elephant,elephant_3.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
0,14,deer,deer_2.wav,mask,visual,yes,visual-yes,5,Does it have a white tail?
0,15,zebra,zebra_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it run fast?
0,16,mouse,mouse_2.wav,mask,nonvisual,no,nonvisual-no,4,Does it live on water?
0,17,raccoon,raccoon_4.wav,mask,visual,yes,visual-yes,2,Does it have a tail?
0,18,zebra,zebra_1.wav,mask,visual,yes,visual-yes,3,Does it have hooves?
0,19,deer,deer_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it hunted by people?
0,20,dog,dog_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a pet?
0,21,pineapple,pineapple_4.wav,mask,visual,yes,visual-yes,3,Does it have skin?
0,22,raccoon,raccoon_1.wav,mask,visual,yes,visual-yes,5,Does it have a mask?
0,23,pineapple,pineapple_1.wav,mask,visual,yes,visual-yes,5,Does it have a core?
0,24,giraffe,giraffe_3.wav,mask,visual,yes,visual-yes,3,Does it have long legs?
0,25,pig,pig_2.wav,nomask,visual,yes,visual-yes,5,Is it muddy?
0,26,zebra,zebra_4.wav,mask,visual,yes,visual-yes,4,Does it have a mane?
0,27,chicken,chicken_4.wav,nomask,visual,yes,visual-yes,4,Does it have legs?
0,28,penguin,penguin_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
0,29,alligator,alligator_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,30,rabbit,rabbit_2.wav,mask,visual,yes,visual-yes,2,Does it have feet?
0,31,tiger,tiger_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in Africa?
0,32,pineapple,pineapple_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it tropical?
0,33,rabbit,rabbit_1.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
0,34,table,table_1.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it found in kitchens?
0,35,giraffe,giraffe_2.wav,nomask,visual,no,visual-no,3,Is it muddy?
0,36,table,table_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it used for eating on?
0,37,grasshopper,grasshopper_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an insect?
0,38,pig,pig_2.wav,mask,visual,no,visual-no,3,Does it have whiskers?
0,39,bottle,bottle_4.wav,nomask,nonvisual,no,nonvisual-no,5,Is it an amphibian?
0,40,mouse,mouse_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it used in experiments?
0,41,deer,deer_3.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it timid?
0,42,lion,lion_2.wav,nomask,visual,no,visual-no,4,Is it yellow inside?
0,43,camel,camel_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it spit?
0,44,table,table_1.wav,nomask,visual,yes,visual-yes,1,Is it made of wood?
0,45,swan,swan_3.wav,nomask,visual,no,visual-no,3,Does it have four legs?
0,46,dog,dog_3.wav,mask,nonvisual,no,nonvisual-no,1,Does it hop?
0,47,tiger,tiger_3.wav,mask,visual,yes,visual-yes,4,Does it have whiskers?
0,48,camel,camel_4.wav,mask,visual,yes,visual-yes,2,Is it brown?
0,49,bottle,bottle_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it used for holding beer?
0,50,dog,dog_2.wav,nomask,visual,yes,visual-yes,3,Does it have a tail?
0,51,raccoon,raccoon_3.wav,nomask,visual,yes,visual-yes,4,Does it have stripes?
0,52,giraffe,giraffe_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live in Africa?
0,53,tiger,tiger_3.wav,mask,visual,no,visual-no,1,Is it black?
0,54,lion,lion_2.wav,nomask,visual,yes,visual-yes,2,Does it have fur?
0,55,elephant,elephant_1.wav,mask,visual,yes,visual-yes,5,Does it have large ears?
0,56,chicken,chicken_1.wav,nomask,nonvisual,no,nonvisual-no,4,Is it worn for the rain?
0,57,lion,lion_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it live in jungles?
0,58,penguin,penguin_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it unable to fly?
0,59,alligator,alligator_1.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it a reptile?
1,60,swan,swan_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it graceful?
1,61,penguin,penguin_3.wav,mask,visual,yes,visual-yes,4,Does it have wings?
1,62,pig,pig_4.wav,nomask,visual,yes,visual-yes,2,Does it have a tail?
1,63,chicken,chicken_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it eat grain?
1,64,pig,pig_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it like mud?
1,65,table,table_3.wav,nomask,visual,yes,visual-yes,3,Does it have legs?
1,66,alligator,alligator_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it live in water?
1,67,tiger,tiger_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a carnivore?
1,68,penguin,penguin_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a bird?
1,69,grasshopper,grasshopper_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it found in summer?
1,70,chicken,chicken_2.wav,nomask,visual,yes,visual-yes,2,Does it have wings?
1,71,lion,lion_4.wav,mask,visual,yes,visual-yes,4,Does it have teeth?
1,72,elephant,elephant_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it used in circuses?
1,73,alligator,alligator_2.wav,mask,visual,yes,visual-yes,3,Does it have scales?
1,74,pineapple,pineapple_2.wav,nomask,visual,yes,visual-yes,4,Is it yellow inside?
1,75,dog,dog_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used for protection?
1,76,chicken,chicken_4.wav,nomask,visual,yes,visual-yes,1,Does it have feathers?
1,77,rabbit,rabbit_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it edible?
1,78,raccoon,raccoon_2.wav,nomask,visual,yes,visual-yes,1,Is it black?
1,79,pineapple,pineapple_1.wav,nomask,visual,yes,visual-yes,2,Does it have an inside?
1,80,mouse,mouse_3.wav,nomask,visual,yes,visual-yes,3,Does it have fur?
1,81,giraffe,giraffe_3.wav,mask,visual,yes,visual-yes,2,Is it tall?
1,82,rabbit,rabbit_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat carrots?
