block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-19,pig,pig_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live on farms?
-1,-18,strawberry,strawberry_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it taste sweet?
-1,-17,tiger,tiger_3.wav,mask,visual,yes,visual-yes,2,Does it have teeth?
-1,-16,elephant,elephant_3.wav,nomask,visual,yes,visual-yes,2,Does it have ears?
-1,-15,camel,camel_1.wav,mask,visual,no,visual-no,3,Does it have whiskers?
-1,-14,zebra,zebra_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in Africa?
-1,-13,dog,dog_3.wav,mask,visual,yes,visual-yes,1,Does it have four legs?
-1,-12,chair,chair_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it furniture?
-1,-11,chicken,chicken_1.wav,mask,visual,no,visual-no,2,Is it yellow?
-1,-10,bottle,bottle_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it used for holding things?
-1,-9,lion,lion_3.wav,mask,visual,yes,visual-yes,3,Does it have a tail?
-1,-8,apple,apple_2.wav,mask,visual,yes,visual-yes,3,Does it have seeds?
-1,-7,donkey,donkey_3.wav,nomask,visual,yes,visual-yes,1,Does it have legs?
-1,-6,pineapple,pineapple_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it grow in Hawaii?
-1,-5,table,table_1.wav,nomask,visual,yes,visual-yes,1,Is it made of wood?
-1,-4,alligator,alligator_1.wav,mask,visual,no,visual-no,1,Does it have a long tongue?
-1,-3,penguin,penguin_4.wav,mask,visual,yes,visual-yes,4,Does it have wings?
-1,-2,grasshopper,grasshopper_2.wav,nomask,nonvisual,no,nonvisual-no,4,Is it unable to fly?
-1,-1,mouse,mouse_4.wav,nomask,nonvisual,no,nonvisual-no,4,Does it live on water?
0,0,chicken,chicken_1.wav,mask,visual,yes,visual-yes,2,Does it have wings?
0,1,grasshopper,grasshopper_3.wav,mask,visual,yes,visual-yes,1,Is it green?
