block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-19,elephant,elephant_4.wav,mask,visual,yes,visual-yes,2,Does it have ears?
-1,-18,deer,deer_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it hunted by people?
-1,-17,zebra,zebra_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it travel in herds?
-1,-16,penguin,penguin_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a bird?
-1,-15,chair,chair_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it furniture?
-1,-14,grasshopper,grasshopper_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it fly?
-1,-13,strawberry,strawberry_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
-1,-12,donkey,donkey_4.wav,mask,visual,yes,visual-yes,1,Does it have legs?
-1,-11,giraffe,giraffe_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
-1,-10,camel,camel_1.wav,nomask,visual,no,visual-no,5,Does it have green leaves?
-1,-9,chicken,chicken_2.wav,mask,visual,yes,visual-yes,3,Does it have a beak?
-1,-8,dog,dog_1.wav,nomask,visual,yes,visual-yes,1,Does it have four legs?
-1,-7,lion,lion_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a carnivore?
-1,-6,swan,swan_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
-1,-5,alligator,alligator_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-4,rabbit,rabbit_1.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
-1,-3,apple,apple_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it used for cider?
-1,-2,table,table_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it used for eating on?
-1,-1,bottle,bottle_2.wav,nomask,visual,yes,visual-yes,1,Is it made of glass?
0,0,bottle,bottle_4.wav,mask,visual,yes,visual-yes,5,Does it have a cork?
0,1,rabbit,rabbit_4.wav,nomask,nonvisual,no,nonvisual-no,1,Does it live in zoos?
0,2,deer,deer_2.wav,nomask,visual,no,visual-no,5,Does it have large teeth?
0,3,elephant,elephant_4.wav,mask,visual,yes,visual-yes,2,Does it have ears?
0,4,lion,lion_1.wav,mask,visual,yes,visual-yes,1,Does it have a mane?
0,5,chair,chair_4.wav,nomask,visual,yes,visual-yes,4,Does it have a seat?
0,6,dog,dog_4.wav,nomask,visual,yes,visual-yes,3,Does it have a tail?
0,7,lion,lion_3.wav,mask,nonvisual,no,nonvisual-no,1,Is it found in kitchens?
0,8,table,table_1.wav,nomask,visual,yes,visual-yes,1,Is it made of wood?
0,9,rabbit,rabbit_4.wav,mask,visual,no,visual-no,3,Does it have a seat?
0,10,dog,dog_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it chase cats?
0,11,alligator,alligator_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,12,donkey,donkey_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,13,deer,deer_2.wav,nomask,visual,yes,visual-yes,4,Does it have hooves?
0,14,elephant,elephant_3.wav,mask,nonvisual,no,nonvisual-no,5,Does it lay eggs?
0,15,camel,camel_1.wav,nomask,visual,yes,visual-yes,1,Does it have a hump?
0,16,giraffe,giraffe_3.wav,nomask,nonvisual,no,nonvisual-no,2,Is it hunted by people?
0,17,elephant,elephant_3.wav,mask,visual,yes,visual-yes,5,Does it have large ears?
0,18,rabbit,rabbit_1.wav,nomask,visual,yes,visual-yes,1,Does it have ears?
0,19,deer,deer_1.wav,nomask,visual,yes,visual-yes,1,Does it have antlers?
0,20,chair,chair_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it used for sitting on?
0,21,strawberry,strawberry_4.wav,nomask,visual,yes,visual-yes,2,Does it have seeds?
0,22,apple,apple_3.wav,nomask,visual,yes,visual-yes,3,Does it have seeds?
0,23,grasshopper,grasshopper_4.wav,mask,visual,yes,visual-yes,1,Is it green?
0,24,table,table_3.wav,mask,visual,no,visual-no,4,Does it have a skin?
0,25,donkey,donkey_1.wav,mask,visual,yes,visual-yes,3,Does it have a tail?
0,26,zebra,zebra_3.wav,nomask,visual,no,visual-no,1,Is it red?
0,27,bottle,bottle_3.wav,nomask,visual,yes,visual-yes,3,Does it have a lid?
0,28,lion,lion_2.wav,mask,visual,yes,visual-yes,3,Does it have a tail?
0,29,zebra,zebra_1.wav,mask,nonvisual,no,nonvisual-no,2,Is it used for eating on?
0,30,table,table_4.wav,mask,visual,no,visual-no,3,Does it have a tail?
0,31,chicken,chicken_3.wav,nomask,visual,yes,visual-yes,4,Does it have legs?
0,32,strawberry,strawberry_4.wav,mask,visual,yes,visual-yes,4,Is it small?
0,33,camel,camel_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it used by riding?
0,34,chicken,chicken_2.wav,nomask,visual,no,visual-no,3,Does it have hooves?
0,35,giraffe,giraffe_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
0,36,alligator,alligator_2.wav,nomask,visual,no,visual-no,5,Is it made of metal?
0,37,chair,chair_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it furniture?
0,38,grasshopper,grasshopper_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an insect?
0,39,lion,lion_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,40,swan,swan_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it a bird?
0,41,penguin,penguin_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
0,42,rabbit,rabbit_4.wav,mask,visual,yes,visual-yes,2,Does it have feet?
0,43,bottle,bottle_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it a container?
0,44,swan,swan_4.wav,nomask,visual,yes,visual-yes,1,Does it have a long neck?
0,45,deer,deer_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it hunted by people?
0,46,penguin,penguin_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a bird?
0,47,swan,swan_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
0,48,grasshopper,grasshopper_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it found in summer?
0,49,camel,camel_2.wav,nomask,visual,yes,visual-yes,2,Is it brown?
0,50,apple,apple_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it grow on trees?
0,51,penguin,penguin_1.wav,nomask,visual,yes,visual-yes,2,Does it have a beak?
0,52,elephant,elephant_2.wav,mask,nonvisual,no,nonvisual-no,2,Is it a reptile?
0,53,chair,chair_1.wav,mask,visual,yes,visual-yes,3,Does it have armrests?
0,54,dog,dog_2.wav,mask,nonvisual,no,nonvisual-no,5,Does it lay eggs?
0,55,chair,chair_1.wav,mask,visual,no,visual-no,2,Does it have a tail?
0,56,donkey,donkey_4.wav,mask,visual,yes,visual-yes,1,Does it have legs?
0,57,zebra,zebra_3.wav,mask,visual,yes,visual-yes,3,Does it have hooves?
0,58,strawberry,strawberry_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
0,59,camel,camel_1.wav,nomask,visual,no,visual-no,5,Does it have green leaves?
0,60,chicken,chicken_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it live in a coop?
0,61,deer,deer_2.wav,nomask,visual,yes,visual-yes,5,Does it have a white tail?
0,62,bottle,bottle_2.wav,mask,visual,yes,visual-yes,4,Does it have a neck?
0,63,alligator,alligator_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it live in water?
0,64,chicken,chicken_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it eaten by frying?
0,65,giraffe,giraffe_1.wav,nomask,visual,yes,visual-yes,3,Does it have long legs?
0,66,bottle,bottle_3.wav,mask,nonvisual,no,nonvisual-no,2,Is it juicy?
