subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,0,practice,0,is-it-used-for-transportation:mouse,nonvisual,Is it used for transportation?,mouse,mouse_1.wav,nomask,no,no,315.637312495,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,0,practice,1,does-it-chase-cats:dog,nonvisual,Does it chase cats?,dog,dog_4.wav,mask,yes,yes,181.412248159,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,0,practice,2,is-it-grey:alligator,visual,Is it grey?,alligator,alligator_1.wav,mask,no,no,261.238797204,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,0,practice,3,does-it-eat-garbage:zebra,nonvisual,Does it eat garbage?,zebra,zebra_3.wav,nomask,no,no,479.98262546,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,0,practice,4,is-it-an-amphibian:toad,nonvisual,Is it an amphibian?,toad,toad_2.wav,nomask,yes,yes,249.324047705,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,0,practice,5,does-it-run-fast:zebra,nonvisual,Does it run fast?,zebra,zebra_1.wav,mask,yes,yes,275.884563642,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,0,practice,6,is-it-worn-in-winter:tiger,nonvisual,Is it worn in winter?,tiger,tiger_2.wav,mask,no,no,281.473673633,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,0,practice,7,is-it-an-animal:tiger,nonvisual,Is it an animal?,tiger,tiger_4.wav,mask,yes,yes,323.754821773,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,9,is-it-a-bird:camel,nonvisual,Is it a bird?,camel,camel_4.wav,nomask,no,no,287.389276506,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,10,does-it-have-a-tail:table,visual,Does it have a tail?,table,table_3.wav,nomask,no,no,234.072989086,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,11,is-it-yellow:pineapple,visual,Is it yellow?,pineapple,pineapple_1.wav,mask,yes,yes,243.523037425,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,12,does-it-have-a-tail:elephant,visual,Does it have a tail?,elephant,elephant_3.wav,mask,yes,yes,346.261064347,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,13,does-it-spit:camel,nonvisual,Does it spit?,camel,camel_2.wav,mask,yes,yes,280.92311701,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,14,is-it-used-for-relaxing:chair,nonvisual,Is it used for relaxing?,chair,chair_1.wav,mask,yes,yes,478.790286259,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,15,does-it-produce-offspring:raccoon,nonvisual,Does it produce offspring?,raccoon,raccoon_1.wav,nomask,yes,yes,277.070821103,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,16,is-it-tall:giraffe,visual,Is it tall?,giraffe,giraffe_4.wav,nomask,yes,yes,273.378250655,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,17,does-it-have-warts:toad,visual,Does it have warts?,toad,toad_2.wav,mask,yes,yes,267.749129271,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,18,does-it-have-teeth:tiger,visual,Does it have teeth?,tiger,tiger_3.wav,mask,yes,yes,214.454928137,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,19,is-it-furniture:strawberry,nonvisual,Is it furniture?,strawberry,strawberry_3.wav,mask,no,no,269.133203008,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,20,is-it-made-of-plastic:bike,visual,Is it made of plastic?,bike,bike_2.wav,nomask,no,no,394.112117021,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,21,is-it-breakable:bottle,nonvisual,Is it breakable?,bottle,bottle_3.wav,nomask,yes,yes,272.562338534,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,22,is-it-an-animal:mouse,nonvisual,Is it an animal?,mouse,mouse_3.wav,nomask,yes,yes,262.232359863,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,23,does-it-travel-in-herds:zebra,nonvisual,Does it travel in herds?,zebra,zebra_1.wav,nomask,yes,yes,242.480820947,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,24,does-it-live-in-grass:giraffe,nonvisual,Does it live in grass?,giraffe,giraffe_4.wav,mask,yes,yes,271.277172928,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,25,is-it-a-fruit:banana,nonvisual,Is it a fruit?,banana,banana_2.wav,nomask,yes,yes,679.705682676,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,26,is-it-made-of-wood:chair,visual,Is it made of wood?,chair,chair_3.wav,nomask,yes,yes,336.465317654,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,27,does-it-have-a-tail:pig,visual,Does it have a tail?,pig,pig_4.wav,mask,yes,yes,494.0730339,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,28,is-it-long:alligator,visual,Is it long?,alligator,alligator_1.wav,nomask,yes,yes,279.056345957,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,29,is-it-fast:deer,nonvisual,Is it fast?,deer,deer_3.wav,mask,yes,yes,279.579054652,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,30,is-it-long:carrot,visual,Is it long?,carrot,carrot_4.wav,mask,yes,yes,368.584214826,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,31,does-it-have-large-teeth:deer,visual,Does it have large teeth?,deer,deer_1.wav,mask,no,no,263.264973619,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,32,is-it-used-for-eating-on:zebra,nonvisual,Is it used for eating on?,zebra,zebra_4.wav,nomask,no,no,243.700047795,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,33,is-it-graceful:swan,nonvisual,Is it graceful?,swan,swan_4.wav,mask,yes,yes,276.312205286,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,34,does-it-have-wings:penguin,visual,Does it have wings?,penguin,penguin_3.wav,mask,yes,yes,524.439432527,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,35,does-it-have-stripes:zebra,visual,Does it have stripes?,zebra,zebra_2.wav,nomask,yes,yes,255.459233042,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,36,does-it-grow-in-tropical-climates:train,nonvisual,Does it grow in tropical climates?,train,train_2.wav,nomask,no,no,354.162192059,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,37,is-it-round:apple,visual,Is it round?,apple,apple_1.wav,nomask,yes,yes,326.176310642,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,38,does-it-have-fur:elephant,visual,Does it have fur?,elephant,elephant_1.wav,nomask,no,yes,516.599762297,0
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,39,is-it-made-of-metal:bike,visual,Is it made of metal?,bike,bike_1.wav,nomask,yes,yes,1161.23658858,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,40,is-it-a-carnivore:pineapple,nonvisual,Is it a carnivore?,pineapple,pineapple_4.wav,mask,no,no,276.470970464,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,41,does-it-have-feathers:swan,visual,Does it have feathers?,swan,swan_1.wav,nomask,yes,yes,344.857785138,1
MWPR125,125,2016_Jan_28_1403,LL-ELAINE,1,test,42,is-it-a-fruit:apple,nonvisual,Is it a fruit?,apple,apple_3.wav,nomask,yes,yes,191.472069986,1
