subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,0,practice,1,does-it-eat:mouse,nonvisual,Does it eat?,mouse,mouse_1.wav,nomask,yes,yes,1373.43868532,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,0,practice,2,is-it-loud:deer,nonvisual,Is it loud?,deer,deer_3.wav,nomask,no,no,956.711148436,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,0,practice,3,does-it-have-a-long-neck:swan,visual,Does it have a long neck?,swan,swan_4.wav,nomask,yes,yes,1240.08603999,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,0,practice,4,does-it-have-a-tail:lion,visual,Does it have a tail?,lion,lion_2.wav,nomask,yes,no,1140.08956094,0
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,0,practice,5,does-it-have-wings:swan,visual,Does it have wings?,swan,swan_2.wav,nomask,yes,yes,1140.14685689,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,0,practice,6,is-it-used-for-protection:raccoon,nonvisual,Is it used for protection?,raccoon,raccoon_1.wav,mask,no,no,1440.09596272,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,8,does-it-eat-peanuts:elephant,nonvisual,Does it eat peanuts?,elephant,elephant_2.wav,nomask,yes,yes,940.124130575,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,9,is-it-green:giraffe,visual,Is it green?,giraffe,giraffe_4.wav,mask,no,no,965.126931318,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,10,is-it-loud:train,nonvisual,Is it loud?,train,train_3.wav,mask,yes,yes,1248.43844527,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,11,does-it-grow-underground:tiger,nonvisual,Does it grow underground?,tiger,tiger_3.wav,nomask,no,no,1131.77236542,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,12,is-it-a-reptile:elephant,nonvisual,Is it a reptile?,elephant,elephant_2.wav,nomask,no,no,956.774205959,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,13,does-it-have-four-legs:strawberry,visual,Does it have four legs?,strawberry,strawberry_2.wav,mask,no,no,1115.09924365,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,14,does-it-live-in-a-coop:chicken,nonvisual,Does it live in a coop?,chicken,chicken_4.wav,mask,yes,yes,1123.63794079,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,15,is-it-an-animal:alligator,nonvisual,Is it an animal?,alligator,alligator_2.wav,mask,yes,yes,1040.53832585,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,16,is-it-used-for-eating-on:table,nonvisual,Is it used for eating on?,table,table_4.wav,nomask,yes,yes,965.079238056,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,17,does-it-spit:camel,nonvisual,Does it spit?,camel,camel_3.wav,nomask,yes,yes,1498.74941184,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,18,is-it-grey:mouse,visual,Is it grey?,mouse,mouse_3.wav,nomask,yes,yes,1231.74995917,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,19,is-it-black:tiger,visual,Is it black?,tiger,tiger_3.wav,mask,no,no,1023.38058915,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,20,does-it-have-seeds:camel,visual,Does it have seeds?,camel,camel_1.wav,nomask,no,no,965.150297794,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,21,does-it-grow-on-trees:donkey,nonvisual,Does it grow on trees?,donkey,donkey_4.wav,mask,no,no,1181.01071339,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,22,is-it-furry:toad,nonvisual,Is it furry?,toad,toad_2.wav,mask,no,no,1156.79149074,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,23,does-it-have-a-hump:swan,visual,Does it have a hump?,swan,swan_1.wav,nomask,no,no,940.124770743,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,24,is-it-juicy:pineapple,nonvisual,Is it juicy?,pineapple,pineapple_3.wav,nomask,yes,yes,973.449568322,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,25,does-it-have-jaws:alligator,visual,Does it have jaws?,alligator,alligator_1.wav,mask,yes,yes,1290.59642204,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,26,is-it-large:camel,visual,Is it large?,camel,camel_4.wav,nomask,yes,yes,1240.08027837,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,27,is-it-furry:donkey,nonvisual,Is it furry?,donkey,donkey_2.wav,mask,yes,yes,1223.50126272,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,28,does-it-live-in-zoos:giraffe,nonvisual,Does it live in zoos?,giraffe,giraffe_2.wav,mask,yes,yes,1023.61265372,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,29,is-it-made-of-wood:swan,visual,Is it made of wood?,swan,swan_2.wav,mask,no,no,1071.19902183,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,30,is-it-small:donkey,visual,Is it small?,donkey,donkey_4.wav,nomask,no,no,1281.51485376,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,31,does-it-like-mud:pig,nonvisual,Does it like mud?,pig,pig_3.wav,mask,yes,yes,756.795011752,1
PV107,107,XL,2016_Feb_24_1100,LL-Jerry,1,test,32,is-it-a-vegetable:jacket,nonvisual,Is it a vegetable?,jacket,jacket_2.wav,nomask,no,no,940.295698296,1
