subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,0,practice,1,does-it-have-four-legs:deer,visual,Does it have four legs?,deer,deer_1.wav,nomask,yes,yes,1073.29458161,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,0,practice,2,does-it-have-many-cars:carrot,visual,Does it have many cars?,carrot,carrot_4.wav,mask,no,no,1035.19089916,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,0,practice,3,is-it-found-in-kitchens:table,nonvisual,Is it found in kitchens?,table,table_1.wav,mask,yes,yes,1065.03988267,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,0,practice,4,does-it-drink-water:camel,nonvisual,Does it drink water?,camel,camel_2.wav,nomask,yes,yes,1014.91024788,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,0,practice,5,is-it-fast:deer,nonvisual,Is it fast?,deer,deer_1.wav,nomask,yes,yes,1638.27332784,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,0,practice,6,does-it-have-a-pointed-end:donkey,visual,Does it have a pointed end?,donkey,donkey_3.wav,nomask,no,no,1156.69748024,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,8,is-it-used-for-holding-beer:raccoon,nonvisual,Is it used for holding beer?,raccoon,raccoon_3.wav,mask,no,no,1006.56784535,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,9,does-it-have-different-speeds:bike,nonvisual,Does it have different speeds?,bike,bike_4.wav,nomask,yes,yes,831.666111713,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,10,does-it-lay-eggs:dog,nonvisual,Does it lay eggs?,dog,dog_2.wav,nomask,no,no,1039.98770867,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,11,does-it-live-in-a-coop:chicken,nonvisual,Does it live in a coop?,chicken,chicken_3.wav,nomask,yes,yes,689.947698032,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,12,is-it-muddy:giraffe,visual,Is it muddy?,giraffe,giraffe_2.wav,nomask,no,no,990.002752747,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,13,does-it-have-antennae:zebra,visual,Does it have antennae?,zebra,zebra_1.wav,mask,no,no,1048.25809179,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,14,does-it-have-pockets:apple,visual,Does it have pockets?,apple,apple_4.wav,mask,no,no,798.299703049,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,15,does-it-taste-good:strawberry,nonvisual,Does it taste good?,strawberry,strawberry_2.wav,nomask,yes,yes,756.6878777,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,16,does-it-have-hair:jacket,visual,Does it have hair?,jacket,jacket_1.wav,mask,no,no,1006.75221509,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,17,is-it-a-root:chair,nonvisual,Is it a root?,chair,chair_2.wav,mask,no,no,873.405971564,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,18,does-it-have-wings:lion,visual,Does it have wings?,lion,lion_4.wav,mask,no,no,756.771420129,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,19,is-it-used-for-eating-on:table,nonvisual,Is it used for eating on?,table,table_1.wav,nomask,yes,yes,648.181911325,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,20,does-it-have-hooves:banana,visual,Does it have hooves?,banana,banana_3.wav,nomask,no,no,723.387726583,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,21,does-it-have-a-seat:rabbit,visual,Does it have a seat?,rabbit,rabbit_1.wav,nomask,no,no,814.732920146,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,22,is-it-clothing:jacket,nonvisual,Is it clothing?,jacket,jacket_4.wav,mask,yes,yes,665.253059939,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,23,is-it-furry:raccoon,nonvisual,Is it furry?,raccoon,raccoon_1.wav,mask,yes,yes,773.357638624,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,24,is-it-small:toad,visual,Is it small?,toad,toad_4.wav,nomask,yes,yes,1340.03828233,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,25,is-it-used-for-making-jam:rabbit,nonvisual,Is it used for making jam?,rabbit,rabbit_4.wav,mask,no,no,856.694919756,1
PV123,123,DZ,2016_Mar_03_1539,LL-ELAINE,1,test,26,is-it-a-bird:camel,nonvisual,Is it a bird?,camel,camel_3.wav,nomask,no,no,856.750934618,1
