subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,0,practice,1,is-it-worn-in-cold-temperatures:banana,nonvisual,Is it worn in cold temperatures?,banana,banana_4.wav,nomask,no,no,1798.18926728,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,0,practice,2,is-it-black:penguin,visual,Is it black?,penguin,penguin_2.wav,nomask,yes,yes,1889.95054667,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,0,practice,3,does-it-have-a-hump:camel,visual,Does it have a hump?,camel,camel_3.wav,mask,yes,yes,1814.97335271,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,0,practice,4,does-it-eat-carrots:rabbit,nonvisual,Does it eat carrots?,rabbit,rabbit_2.wav,mask,yes,yes,1173.19046776,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,0,practice,5,does-it-have-an-engine:train,visual,Does it have an engine?,train,train_4.wav,mask,yes,yes,1131.70046243,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,0,practice,6,is-it-used-for-holding-liquids:bottle,nonvisual,Is it used for holding liquids?,bottle,bottle_2.wav,nomask,yes,yes,898.365315283,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,8,is-it-grey:mouse,visual,Is it grey?,mouse,mouse_2.wav,nomask,yes,yes,1056.70470372,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,9,is-it-eaten-by-frying:giraffe,nonvisual,Is it eaten by frying?,giraffe,giraffe_2.wav,mask,no,no,990.018084878,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,10,is-it-pink:pig,visual,Is it pink?,pig,pig_2.wav,mask,yes,yes,1331.71742712,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,11,is-it-a-fruit:chair,nonvisual,Is it a fruit?,chair,chair_1.wav,mask,no,no,1006.70678425,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,12,is-it-loud:train,nonvisual,Is it loud?,train,train_2.wav,mask,yes,yes,1173.75222058,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,13,does-it-have-whiskers:toad,visual,Does it have whiskers?,toad,toad_3.wav,nomask,no,no,1231.68189754,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,14,is-it-a-fruit:mouse,nonvisual,Is it a fruit?,mouse,mouse_2.wav,nomask,no,no,873.363634804,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,15,is-it-an-animal:zebra,nonvisual,Is it an animal?,zebra,zebra_2.wav,mask,yes,yes,823.347470723,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,16,is-it-an-animal:elephant,nonvisual,Is it an animal?,elephant,elephant_1.wav,mask,yes,yes,740.045132348,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,17,does-it-grow-on-trees:donkey,nonvisual,Does it grow on trees?,donkey,donkey_4.wav,nomask,no,no,915.021045832,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,18,is-it-pink:dog,visual,Is it pink?,dog,dog_3.wav,nomask,no,no,1081.70670434,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,19,does-it-have-a-cork:camel,visual,Does it have a cork?,camel,camel_2.wav,mask,no,no,831.967415288,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,20,is-it-a-carnivore:lion,nonvisual,Is it a carnivore?,lion,lion_2.wav,mask,yes,no,881.728470093,0
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,21,does-it-like-mud:pig,nonvisual,Does it like mud?,pig,pig_2.wav,nomask,yes,yes,898.384840693,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,22,does-it-live-on-water:mouse,nonvisual,Does it live on water?,mouse,mouse_2.wav,nomask,no,no,856.741193682,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,23,does-it-have-hair:jacket,visual,Does it have hair?,jacket,jacket_4.wav,nomask,no,no,1140.04257158,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,24,is-it-smelly:pig,nonvisual,Is it smelly?,pig,pig_4.wav,mask,yes,yes,781.507289968,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,25,is-it-an-animal:bottle,nonvisual,Is it an animal?,bottle,bottle_2.wav,mask,no,no,806.498727528,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,26,does-it-make-noises:donkey,nonvisual,Does it make noises?,donkey,donkey_2.wav,nomask,yes,yes,1131.65789098,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,27,does-it-lay-eggs:swan,nonvisual,Does it lay eggs?,swan,swan_2.wav,nomask,yes,yes,1573.32330383,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,28,is-it-tall:giraffe,visual,Is it tall?,giraffe,giraffe_4.wav,nomask,yes,yes,790.049133357,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,29,is-it-large:camel,visual,Is it large?,camel,camel_1.wav,nomask,yes,no,1448.3337868,0
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,30,does-it-roar:lion,nonvisual,Does it roar?,lion,lion_4.wav,nomask,yes,yes,714.468895691,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,31,does-it-eat:camel,nonvisual,Does it eat?,camel,camel_3.wav,nomask,yes,yes,781.96629486,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,32,is-it-an-insect:strawberry,nonvisual,Is it an insect?,strawberry,strawberry_3.wav,nomask,no,no,965.018004877,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,33,is-it-a-root:chair,nonvisual,Is it a root?,chair,chair_4.wav,nomask,no,no,815.054974752,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,34,is-it-breakable:bottle,nonvisual,Is it breakable?,bottle,bottle_1.wav,mask,yes,yes,1123.36731586,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,35,does-it-have-a-long-neck:swan,visual,Does it have a long neck?,swan,swan_1.wav,mask,yes,yes,1198.54680472,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,36,is-it-black:apple,visual,Is it black?,apple,apple_2.wav,mask,no,no,864.817310357,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,37,does-it-have-pockets:jacket,visual,Does it have pockets?,jacket,jacket_1.wav,mask,yes,yes,1006.73079072,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,38,is-it-long:alligator,visual,Is it long?,alligator,alligator_2.wav,nomask,yes,yes,1123.18614661,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,39,is-it-used-for-sitting-on:tiger,nonvisual,Is it used for sitting on?,tiger,tiger_3.wav,mask,no,no,1031.77600307,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,40,does-it-lay-eggs:dog,nonvisual,Does it lay eggs?,dog,dog_1.wav,nomask,no,no,981.630203314,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,41,does-it-have-ears:rabbit,visual,Does it have ears?,rabbit,rabbit_3.wav,nomask,yes,yes,1315.46148565,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,42,is-it-made-of-wood:grasshopper,visual,Is it made of wood?,grasshopper,grasshopper_2.wav,nomask,no,no,957.54653262,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,43,does-it-have-a-pointed-end:donkey,visual,Does it have a pointed end?,donkey,donkey_3.wav,nomask,no,no,1190.10322797,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,44,is-it-red:strawberry,visual,Is it red?,strawberry,strawberry_3.wav,nomask,yes,yes,965.165884933,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,45,does-it-grow-on-trees:apple,nonvisual,Does it grow on trees?,apple,apple_3.wav,mask,yes,yes,831.751996418,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,46,does-it-lay-eggs:elephant,nonvisual,Does it lay eggs?,elephant,elephant_1.wav,mask,no,no,839.37935112,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,47,does-it-have-whiskers:pineapple,visual,Does it have whiskers?,pineapple,pineapple_4.wav,nomask,no,no,848.386921221,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,48,is-it-clothing:jacket,nonvisual,Is it clothing?,jacket,jacket_4.wav,mask,yes,yes,773.742937949,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,49,does-it-have-four-legs:swan,visual,Does it have four legs?,swan,swan_2.wav,mask,no,no,1381.68845908,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,50,does-it-live-in-india:tiger,nonvisual,Does it live in India?,tiger,tiger_2.wav,mask,yes,yes,1273.24264194,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,51,does-it-have-eyes:bottle,visual,Does it have eyes?,bottle,bottle_3.wav,nomask,no,no,890.129795298,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,52,does-it-have-hooves:donkey,visual,Does it have hooves?,donkey,donkey_4.wav,mask,yes,yes,873.276251135,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,53,does-it-have-antennae:zebra,visual,Does it have antennae?,zebra,zebra_4.wav,mask,no,no,906.692380318,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,54,does-it-have-a-neck:table,visual,Does it have a neck?,table,table_3.wav,mask,no,no,873.332906514,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,55,is-it-used-for-holding-things:carrot,nonvisual,Is it used for holding things?,carrot,carrot_1.wav,nomask,no,no,1023.35707308,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,56,does-it-have-four-legs:deer,visual,Does it have four legs?,deer,deer_2.wav,mask,yes,yes,930.829185527,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,57,does-it-have-different-speeds:banana,nonvisual,Does it have different speeds?,banana,banana_2.wav,nomask,no,no,765.114031034,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,58,is-it-a-vegetable:jacket,nonvisual,Is it a vegetable?,jacket,jacket_3.wav,nomask,no,no,948.597538518,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,59,is-it-loud:deer,nonvisual,Is it loud?,deer,deer_1.wav,nomask,no,no,948.406446492,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,60,does-it-have-feet:bike,visual,Does it have feet?,bike,bike_2.wav,nomask,no,no,948.323544115,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,61,does-it-grow-in-tropical-climates:banana,nonvisual,Does it grow in tropical climates?,banana,banana_4.wav,mask,yes,yes,881.654530065,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,62,is-it-furry:raccoon,nonvisual,Is it furry?,raccoon,raccoon_3.wav,nomask,yes,no,1081.67469548,0
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,63,does-it-have-four-legs:elephant,visual,Does it have four legs?,elephant,elephant_4.wav,mask,yes,yes,890.006241854,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,64,does-it-have-a-beak:apple,visual,Does it have a beak?,apple,apple_1.wav,nomask,no,no,1190.02256612,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,65,does-it-eat-leaves:giraffe,nonvisual,Does it eat leaves?,giraffe,giraffe_2.wav,nomask,yes,yes,981.745754834,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,66,is-it-made-of-wood:table,visual,Is it made of wood?,table,table_1.wav,nomask,yes,yes,1048.11740783,1
PV121,121,DZ,2016_Mar_03_1536,LL-Kramer,1,test,67,is-it-a-bird:pig,nonvisual,Is it a bird?,pig,pig_1.wav,mask,no,no,748.238720931,1
