subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV150,150,XL,2016_Apr_06_1141,LL-George,0,practice,1,is-it-found-at-tables:chair,nonvisual,Is it found at tables?,chair,chair_2.wav,nomask,yes,yes,1547.90483462,1
PV150,150,XL,2016_Apr_06_1141,LL-George,0,practice,2,is-it-loud:deer,nonvisual,Is it loud?,deer,deer_2.wav,mask,no,timeout,2000.0,0
PV150,150,XL,2016_Apr_06_1141,LL-George,0,practice,3,does-it-live-in-africa:bike,nonvisual,Does it live in Africa?,bike,bike_3.wav,nomask,no,no,1256.71156775,1
PV150,150,XL,2016_Apr_06_1141,LL-George,0,practice,4,is-it-fast:apple,nonvisual,Is it fast?,apple,apple_2.wav,nomask,no,no,1140.04067052,1
PV150,150,XL,2016_Apr_06_1141,LL-George,0,practice,5,does-it-have-an-inside:pineapple,visual,Does it have an inside?,pineapple,pineapple_3.wav,mask,yes,no,1189.61749552,0
PV150,150,XL,2016_Apr_06_1141,LL-George,0,practice,6,is-it-used-for-cider:apple,nonvisual,Is it used for cider?,apple,apple_4.wav,mask,yes,yes,1065.0291713,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,8,is-it-pink:pig,visual,Is it pink?,pig,pig_1.wav,nomask,yes,yes,865.04395958,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,9,is-it-made-of-wood:swan,visual,Is it made of wood?,swan,swan_2.wav,mask,no,no,1248.33833263,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,10,is-it-beige:camel,visual,Is it beige?,camel,camel_2.wav,mask,yes,yes,865.048761014,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,11,is-it-flat:table,visual,Is it flat?,table,table_3.wav,mask,yes,yes,990.060564131,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,12,is-it-tall:giraffe,visual,Is it tall?,giraffe,giraffe_1.wav,mask,yes,yes,1023.35248864,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,13,does-it-have-green-leaves:raccoon,visual,Does it have green leaves?,raccoon,raccoon_1.wav,mask,no,no,1073.35183257,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,14,does-it-have-pockets:jacket,visual,Does it have pockets?,jacket,jacket_3.wav,mask,yes,yes,1189.96639363,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,15,does-it-have-hooves:banana,visual,Does it have hooves?,banana,banana_1.wav,nomask,no,no,922.937683761,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,16,does-it-have-feet:rabbit,visual,Does it have feet?,rabbit,rabbit_1.wav,mask,yes,yes,998.335852055,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,17,is-it-small:alligator,visual,Is it small?,alligator,alligator_2.wav,mask,no,no,1229.77279057,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,18,is-it-juicy:pineapple,nonvisual,Is it juicy?,pineapple,pineapple_1.wav,mask,yes,yes,1165.06498936,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,19,does-it-have-a-skin:banana,visual,Does it have a skin?,banana,banana_3.wav,mask,yes,yes,1531.42435919,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,20,is-it-grey:lion,visual,Is it grey?,lion,lion_2.wav,mask,no,no,1181.4539195,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,21,is-it-prickly:dog,nonvisual,Is it prickly?,dog,dog_2.wav,mask,no,no,1006.98820548,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,22,is-it-used-for-cider:deer,nonvisual,Is it used for cider?,deer,deer_4.wav,mask,no,no,1056.68570451,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,23,is-it-used-for-holding-liquids:bottle,nonvisual,Is it used for holding liquids?,bottle,bottle_2.wav,nomask,yes,yes,873.366620624,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,24,is-it-black:tiger,visual,Is it black?,tiger,tiger_1.wav,mask,no,no,1048.34959982,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,25,does-it-have-legs:donkey,visual,Does it have legs?,donkey,donkey_2.wav,nomask,yes,yes,1340.13279248,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,26,is-it-black:penguin,visual,Is it black?,penguin,penguin_2.wav,nomask,yes,yes,1081.63096104,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,27,does-it-have-legs:camel,visual,Does it have legs?,camel,camel_2.wav,mask,yes,yes,1339.53710482,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,28,does-it-have-hooves:chicken,visual,Does it have hooves?,chicken,chicken_2.wav,mask,no,no,1215.05473065,1
PV150,150,XL,2016_Apr_06_1141,LL-George,1,test,29,does-it-have-many-cars:carrot,visual,Does it have many cars?,carrot,carrot_3.wav,nomask,no,no,1073.37231818,1
