subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,0,practice,1,is-it-round:apple,visual,Is it round?,apple,apple_3.wav,nomask,yes,yes,1631.63228403,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,0,practice,2,does-it-have-four-legs:swan,visual,Does it have four legs?,swan,swan_3.wav,mask,no,no,1223.34170889,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,0,practice,3,does-it-taste-good:grasshopper,nonvisual,Does it taste good?,grasshopper,grasshopper_4.wav,nomask,no,no,898.437014897,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,0,practice,4,does-it-have-ears:jacket,visual,Does it have ears?,jacket,jacket_4.wav,nomask,no,no,1015.02232603,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,0,practice,5,is-it-used-for-cider:deer,nonvisual,Is it used for cider?,deer,deer_1.wav,nomask,no,no,956.549461465,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,0,practice,6,is-it-juicy:pineapple,nonvisual,Is it juicy?,pineapple,pineapple_3.wav,nomask,yes,yes,781.755997683,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,8,does-it-have-ears:strawberry,visual,Does it have ears?,strawberry,strawberry_3.wav,mask,no,no,906.71254578,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,9,does-it-live-in-the-desert:alligator,nonvisual,Does it live in the desert?,alligator,alligator_2.wav,nomask,no,yes,856.524814735,0
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,10,is-it-found-in-kitchens:table,nonvisual,Is it found in kitchens?,table,table_3.wav,mask,yes,yes,915.046012611,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,11,is-it-furry:raccoon,nonvisual,Is it furry?,raccoon,raccoon_2.wav,nomask,yes,yes,1164.9002129,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,12,does-it-have-four-legs:donkey,visual,Does it have four legs?,donkey,donkey_3.wav,mask,yes,yes,856.699902448,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,13,is-it-used-for-relaxing:chair,nonvisual,Is it used for relaxing?,chair,chair_2.wav,mask,yes,no,1148.31170079,0
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,14,does-it-have-a-pointed-end:donkey,visual,Does it have a pointed end?,donkey,donkey_4.wav,mask,no,no,940.042891656,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,15,is-it-a-mammal:bike,nonvisual,Is it a mammal?,bike,bike_4.wav,mask,no,no,773.47854618,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,16,is-it-black:tiger,visual,Is it black?,tiger,tiger_4.wav,mask,no,no,1056.52257416,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,17,is-it-used-for-holding-liquids:bottle,nonvisual,Is it used for holding liquids?,bottle,bottle_1.wav,mask,yes,yes,907.082566409,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,18,does-it-live-in-africa:elephant,nonvisual,Does it live in Africa?,elephant,elephant_1.wav,mask,yes,yes,907.031672541,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,19,does-it-have-hair:dog,visual,Does it have hair?,dog,dog_3.wav,nomask,yes,yes,857.01166722,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,20,is-it-made-of-wood:grasshopper,visual,Is it made of wood?,grasshopper,grasshopper_4.wav,mask,no,no,790.036649909,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,21,is-it-prickly:dog,nonvisual,Is it prickly?,dog,dog_1.wav,mask,no,no,1074.51402792,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,22,is-it-yellow:banana,visual,Is it yellow?,banana,banana_1.wav,nomask,yes,yes,740.081622149,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,23,does-it-have-whiskers:rabbit,visual,Does it have whiskers?,rabbit,rabbit_1.wav,nomask,yes,yes,923.456940218,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,24,does-it-have-wings:swan,visual,Does it have wings?,swan,swan_2.wav,nomask,yes,yes,1115.57287583,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,25,does-it-have-seeds:camel,visual,Does it have seeds?,camel,camel_3.wav,nomask,no,no,1081.71278588,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,26,is-it-furry:toad,nonvisual,Is it furry?,toad,toad_3.wav,mask,no,no,965.42931674,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,27,does-it-have-many-cars:carrot,visual,Does it have many cars?,carrot,carrot_4.wav,mask,no,no,1140.0976266,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,28,is-it-smelly:pig,nonvisual,Is it smelly?,pig,pig_1.wav,nomask,yes,yes,740.074900328,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,29,does-it-have-a-tail:banana,visual,Does it have a tail?,banana,banana_3.wav,mask,no,no,940.100187319,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,30,does-it-roar:lion,nonvisual,Does it roar?,lion,lion_2.wav,nomask,yes,yes,690.052654361,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,31,does-it-like-mud:penguin,nonvisual,Does it like mud?,penguin,penguin_3.wav,nomask,no,no,1308.26560815,1
PV104,104,NS,2016_Feb_19_1214,LL-Kramer,1,test,32,does-it-eat:camel,nonvisual,Does it eat?,camel,camel_2.wav,nomask,yes,yes,1131.78080437,1
