subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV139,139,NS,2016_Mar_16_1213,LL-George,0,practice,1,is-it-red:zebra,visual,Is it red?,zebra,zebra_2.wav,mask,no,no,1531.68171144,1
PV139,139,NS,2016_Mar_16_1213,LL-George,0,practice,2,does-it-have-hair:jacket,visual,Does it have hair?,jacket,jacket_1.wav,mask,no,no,1065.02372987,1
PV139,139,NS,2016_Mar_16_1213,LL-George,0,practice,3,is-it-used-for-relaxing:chair,nonvisual,Is it used for relaxing?,chair,chair_2.wav,mask,yes,yes,740.065125545,1
PV139,139,NS,2016_Mar_16_1213,LL-George,0,practice,4,does-it-lay-eggs:donkey,nonvisual,Does it lay eggs?,donkey,donkey_1.wav,nomask,no,no,1415.06554963,1
PV139,139,NS,2016_Mar_16_1213,LL-George,0,practice,5,is-it-a-vegetable:jacket,nonvisual,Is it a vegetable?,jacket,jacket_1.wav,mask,no,no,890.064117237,1
PV139,139,NS,2016_Mar_16_1213,LL-George,0,practice,6,does-it-have-sleeves:jacket,visual,Does it have sleeves?,jacket,jacket_3.wav,nomask,yes,yes,923.347079079,1
PV139,139,NS,2016_Mar_16_1213,LL-George,1,test,8,does-it-have-four-legs:strawberry,visual,Does it have four legs?,strawberry,strawberry_2.wav,mask,no,no,940.180934092,1
PV139,139,NS,2016_Mar_16_1213,LL-George,1,test,9,does-it-have-wings:lion,visual,Does it have wings?,lion,lion_3.wav,mask,no,no,731.867619703,1
PV139,139,NS,2016_Mar_16_1213,LL-George,1,test,10,does-it-have-wings:swan,visual,Does it have wings?,swan,swan_1.wav,nomask,yes,yes,906.714880752,1
PV139,139,NS,2016_Mar_16_1213,LL-George,1,test,11,does-it-have-a-tail:donkey,visual,Does it have a tail?,donkey,donkey_4.wav,mask,yes,yes,740.031195979,1
