subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,0,practice,0,is-it-an-animal:carrot,nonvisual,Is it an animal?,carrot,carrot_4.wav,mask,no,no,521.767952538,1
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,0,practice,1,is-it-smelly:deer,nonvisual,Is it smelly?,deer,deer_4.wav,mask,no,no,708.561571577,1
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,0,practice,2,does-it-have-ears:rabbit,visual,Does it have ears?,rabbit,rabbit_2.wav,mask,yes,yes,229.156710499,1
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,0,practice,3,does-it-have-four-legs:carrot,visual,Does it have four legs?,carrot,carrot_1.wav,nomask,no,yes,495.520485652,0
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,0,practice,4,does-it-live-on-a-farm:camel,nonvisual,Does it live on a farm?,camel,camel_2.wav,nomask,no,no,774.188561161,1
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,0,practice,5,is-it-hunted-by-people:deer,nonvisual,Is it hunted by people?,deer,deer_4.wav,mask,yes,yes,357.406635041,1
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,0,practice,6,does-it-live-in-the-desert:camel,nonvisual,Does it live in the desert?,camel,camel_1.wav,mask,yes,yes,1125.34605846,1
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,0,practice,7,is-it-timid:apple,nonvisual,Is it timid?,apple,apple_3.wav,nomask,no,no,251.032053609,1
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,1,test,9,is-it-smelly:pig,nonvisual,Is it smelly?,pig,pig_4.wav,mask,yes,yes,609.218110389,1
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,1,test,10,is-it-an-animal:zebra,nonvisual,Is it an animal?,zebra,zebra_3.wav,nomask,yes,yes,381.574470288,1
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,1,test,11,is-it-brown:giraffe,visual,Is it brown?,giraffe,giraffe_3.wav,nomask,yes,no,361.051191838,0
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,1,test,12,is-it-a-vegetable:jacket,nonvisual,Is it a vegetable?,jacket,jacket_1.wav,mask,no,no,213.33428935,1
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,1,test,13,is-it-a-bird:swan,nonvisual,Is it a bird?,swan,swan_2.wav,nomask,yes,no,561.20125053,0
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,1,test,14,is-it-red:strawberry,visual,Is it red?,strawberry,strawberry_1.wav,nomask,yes,yes,728.574624896,1
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,1,test,15,does-it-have-a-zipper:jacket,visual,Does it have a zipper?,jacket,jacket_3.wav,mask,yes,yes,101.662841043,1
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,1,test,16,is-it-prickly:pineapple,nonvisual,Is it prickly?,pineapple,pineapple_2.wav,mask,yes,yes,89.5374716201,1
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,1,test,17,is-it-used-in-circuses:elephant,nonvisual,Is it used in circuses?,elephant,elephant_3.wav,mask,yes,yes,48.8919887866,1
MWPR140,140,2016_Jan_29_1150,LL-ELAINE,1,test,18,does-it-live-in-swamps:alligator,nonvisual,Does it live in swamps?,alligator,alligator_1.wav,nomask,yes,yes,225.445894874,1
