subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,0,practice,0,does-it-have-handle-bars:toad,visual,Does it have handle bars?,toad,toad_3.wav,nomask,no,no,788.476785878,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,0,practice,1,is-it-loud:train,nonvisual,Is it loud?,train,train_4.wav,mask,yes,yes,530.725700854,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,0,practice,2,is-it-eaten-by-rabbits:carrot,nonvisual,Is it eaten by rabbits?,carrot,carrot_2.wav,nomask,yes,yes,500.335935576,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,0,practice,3,does-it-travel-in-herds:zebra,nonvisual,Does it travel in herds?,zebra,zebra_2.wav,mask,yes,yes,604.427627564,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,0,practice,4,is-it-used-for-protection:dog,nonvisual,Is it used for protection?,dog,dog_4.wav,mask,yes,yes,792.100856852,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,0,practice,5,does-it-live-in-the-arctic:penguin,nonvisual,Does it live in the Arctic?,penguin,penguin_3.wav,mask,yes,yes,420.80579084,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,0,practice,6,does-it-produce-offspring:raccoon,nonvisual,Does it produce offspring?,raccoon,raccoon_2.wav,nomask,yes,yes,447.882933746,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,0,practice,7,does-it-have-stripes:camel,visual,Does it have stripes?,camel,camel_1.wav,mask,no,no,424.13601822,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,1,test,9,is-it-tall:jacket,visual,Is it tall?,jacket,jacket_4.wav,nomask,no,no,530.118808194,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,1,test,10,does-it-have-a-tail:rabbit,visual,Does it have a tail?,rabbit,rabbit_3.wav,nomask,yes,yes,524.167355121,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,1,test,11,is-it-orange:carrot,visual,Is it orange?,carrot,carrot_4.wav,nomask,yes,yes,324.799919079,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,1,test,12,is-it-beige:camel,visual,Is it beige?,camel,camel_2.wav,mask,yes,yes,507.218853629,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,1,test,13,is-it-a-fruit:apple,nonvisual,Is it a fruit?,apple,apple_2.wav,nomask,yes,yes,157.30971146,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,1,test,14,does-it-have-a-caboose:train,visual,Does it have a caboose?,train,train_2.wav,nomask,yes,yes,101.323864612,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,1,test,15,is-it-an-animal:mouse,nonvisual,Is it an animal?,mouse,mouse_1.wav,nomask,yes,yes,280.684329075,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,1,test,16,is-it-an-animal:tiger,nonvisual,Is it an animal?,tiger,tiger_2.wav,nomask,yes,yes,439.42932885,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,1,test,17,is-it-juicy:bottle,nonvisual,Is it juicy?,bottle,bottle_3.wav,mask,no,no,367.394436384,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,1,test,18,is-it-found-in-dining-rooms:table,nonvisual,Is it found in dining rooms?,table,table_2.wav,nomask,yes,yes,333.159097092,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,1,test,19,does-it-have-fur:elephant,visual,Does it have fur?,elephant,elephant_2.wav,nomask,no,no,345.551742561,1
MWPR121,121,2016_Jan_28_1008,LL-ELAINE,1,test,20,does-it-have-a-neck:bottle,visual,Does it have a neck?,bottle,bottle_3.wav,nomask,yes,yes,743.439333615,1
