subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,0,practice,1,is-it-juicy:pineapple,nonvisual,Is it juicy?,pineapple,pineapple_1.wav,mask,yes,yes,1298.43348381,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,0,practice,2,is-it-black:tiger,visual,Is it black?,tiger,tiger_2.wav,mask,no,yes,1298.45268908,0
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,0,practice,3,is-it-made-of-wood:table,visual,Is it made of wood?,table,table_4.wav,mask,yes,no,990.074036643,0
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,0,practice,4,is-it-a-fruit:mouse,nonvisual,Is it a fruit?,mouse,mouse_2.wav,nomask,no,no,1073.43004295,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,0,practice,5,is-it-an-animal:lion,nonvisual,Is it an animal?,lion,lion_1.wav,mask,yes,yes,1206.87103271,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,0,practice,6,does-it-roar:lion,nonvisual,Does it roar?,lion,lion_3.wav,mask,yes,yes,1064.91471222,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,8,is-it-an-animal:elephant,nonvisual,Is it an animal?,elephant,elephant_1.wav,mask,yes,yes,940.094042104,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,9,is-it-pink:pig,visual,Is it pink?,pig,pig_4.wav,mask,yes,yes,1665.54688825,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,10,is-it-small:toad,visual,Is it small?,toad,toad_2.wav,mask,yes,yes,1539.74642535,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,11,is-it-large:camel,visual,Is it large?,camel,camel_3.wav,nomask,yes,yes,990.072116023,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,12,does-it-lay-eggs:swan,nonvisual,Does it lay eggs?,swan,swan_1.wav,mask,yes,yes,1406.7177102,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,13,is-it-worn-for-the-rain:jacket,nonvisual,Is it worn for the rain?,jacket,jacket_4.wav,mask,yes,yes,1015.09156148,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,14,is-it-an-animal:alligator,nonvisual,Is it an animal?,alligator,alligator_1.wav,nomask,yes,yes,1081.74691838,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,15,does-it-have-many-cars:carrot,visual,Does it have many cars?,carrot,carrot_1.wav,nomask,no,no,1220.17681738,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,16,is-it-used-for-holding-beer:raccoon,nonvisual,Is it used for holding beer?,raccoon,raccoon_1.wav,nomask,no,no,1173.26071579,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,17,is-it-an-insect:strawberry,nonvisual,Is it an insect?,strawberry,strawberry_3.wav,nomask,no,no,1139.71825759,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,18,does-it-have-teeth:bottle,visual,Does it have teeth?,bottle,bottle_4.wav,mask,no,no,965.10068397,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,19,is-it-loud:deer,nonvisual,Is it loud?,deer,deer_4.wav,nomask,no,no,1290.11308751,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,20,does-it-live-on-farms:pig,nonvisual,Does it live on farms?,pig,pig_3.wav,mask,yes,yes,1023.52815028,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,21,does-it-spit:camel,nonvisual,Does it spit?,camel,camel_4.wav,nomask,yes,yes,948.497021571,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,22,does-it-have-different-speeds:banana,nonvisual,Does it have different speeds?,banana,banana_4.wav,nomask,no,no,1106.77404609,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,23,does-it-have-whiskers:toad,visual,Does it have whiskers?,toad,toad_4.wav,nomask,no,no,923.440125538,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,24,does-it-have-a-beak:banana,visual,Does it have a beak?,banana,banana_2.wav,mask,no,no,906.85566864,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,25,is-it-a-carnivore:lion,nonvisual,Is it a carnivore?,lion,lion_3.wav,nomask,yes,yes,931.775886565,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,26,is-it-a-reptile:elephant,nonvisual,Is it a reptile?,elephant,elephant_1.wav,nomask,no,no,848.422120791,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,27,does-it-live-in-africa:bike,nonvisual,Does it live in Africa?,bike,bike_1.wav,mask,no,no,806.805414613,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,28,does-it-have-an-engine:grasshopper,visual,Does it have an engine?,grasshopper,grasshopper_4.wav,mask,no,no,1056.79405155,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,29,is-it-a-root:chair,nonvisual,Is it a root?,chair,chair_3.wav,nomask,no,no,948.460211279,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,30,is-it-eaten-by-rabbits:zebra,nonvisual,Is it eaten by rabbits?,zebra,zebra_4.wav,nomask,no,no,856.875354191,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,31,is-it-black:penguin,visual,Is it black?,penguin,penguin_3.wav,nomask,yes,no,1598.44180639,0
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,32,does-it-eat-leaves:giraffe,nonvisual,Does it eat leaves?,giraffe,giraffe_3.wav,mask,yes,yes,1006.74043642,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,33,is-it-used-for-holding-things:carrot,nonvisual,Is it used for holding things?,carrot,carrot_4.wav,mask,no,no,1023.42732227,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,34,does-it-grow-on-trees:apple,nonvisual,Does it grow on trees?,apple,apple_1.wav,mask,yes,yes,1106.75932188,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,35,is-it-red:strawberry,visual,Is it red?,strawberry,strawberry_4.wav,nomask,yes,yes,1023.43180333,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,36,does-it-have-a-peel:banana,visual,Does it have a peel?,banana,banana_2.wav,nomask,yes,yes,1081.77796705,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,37,is-it-loud:train,nonvisual,Is it loud?,train,train_1.wav,mask,yes,yes,1115.09252177,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,38,does-it-have-whiskers:rabbit,visual,Does it have whiskers?,rabbit,rabbit_1.wav,mask,yes,yes,1090.19791125,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,39,does-it-have-hair:jacket,visual,Does it have hair?,jacket,jacket_4.wav,nomask,no,no,1098.4136383,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,40,does-it-lay-eggs:donkey,nonvisual,Does it lay eggs?,donkey,donkey_4.wav,nomask,no,no,1090.10188445,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,41,does-it-have-seeds:camel,visual,Does it have seeds?,camel,camel_2.wav,mask,no,no,1031.76564374,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,42,is-it-furry:donkey,nonvisual,Is it furry?,donkey,donkey_2.wav,mask,yes,yes,1440.12893201,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,43,does-it-have-four-legs:deer,visual,Does it have four legs?,deer,deer_4.wav,mask,yes,yes,956.734834937,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,44,does-it-have-hooves:chicken,visual,Does it have hooves?,chicken,chicken_2.wav,nomask,no,no,998.45845066,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,45,is-it-an-amphibian:bottle,nonvisual,Is it an amphibian?,bottle,bottle_4.wav,mask,no,no,789.286617422,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,46,does-it-waddle:lion,nonvisual,Does it waddle?,lion,lion_3.wav,nomask,no,no,965.099723777,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,47,is-it-an-animal:zebra,nonvisual,Is it an animal?,zebra,zebra_3.wav,mask,yes,yes,740.284495056,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,48,does-it-have-pockets:jacket,visual,Does it have pockets?,jacket,jacket_2.wav,nomask,yes,yes,748.857121682,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,49,is-it-used-for-cider:deer,nonvisual,Is it used for cider?,deer,deer_2.wav,nomask,no,no,881.778287003,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,50,does-it-eat:mouse,nonvisual,Does it eat?,mouse,mouse_4.wav,mask,yes,yes,890.076277312,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,51,is-it-tropical:pineapple,nonvisual,Is it tropical?,pineapple,pineapple_2.wav,nomask,yes,yes,1073.42556189,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,52,does-it-bark:dog,nonvisual,Does it bark?,dog,dog_2.wav,nomask,yes,yes,931.699705077,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,53,does-it-have-green-leaves:raccoon,visual,Does it have green leaves?,raccoon,raccoon_2.wav,nomask,no,no,981.743397424,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,54,does-it-have-a-tail:lion,visual,Does it have a tail?,lion,lion_3.wav,nomask,yes,yes,1073.84327799,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,55,does-it-have-a-seat:rabbit,visual,Does it have a seat?,rabbit,rabbit_3.wav,nomask,no,no,865.13717426,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,56,is-it-used-by-riding:swan,nonvisual,Is it used by riding?,swan,swan_3.wav,mask,no,no,931.858469266,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,57,does-it-taste-good:strawberry,nonvisual,Does it taste good?,strawberry,strawberry_3.wav,mask,yes,yes,1015.10308473,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,58,is-it-worn-in-cold-temperatures:banana,nonvisual,Is it worn in cold temperatures?,banana,banana_4.wav,nomask,no,no,773.622096283,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,59,is-it-tall:giraffe,visual,Is it tall?,giraffe,giraffe_3.wav,mask,yes,yes,873.431643238,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,60,is-it-round:apple,visual,Is it round?,apple,apple_2.wav,mask,yes,yes,815.136694117,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,61,does-it-have-four-legs:elephant,visual,Does it have four legs?,elephant,elephant_2.wav,mask,yes,yes,773.41051749,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,62,is-it-used-for-holding-liquids:bottle,nonvisual,Is it used for holding liquids?,bottle,bottle_4.wav,mask,yes,yes,773.945706431,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,63,is-it-eaten-as-bacon:dog,nonvisual,Is it eaten as bacon?,dog,dog_4.wav,nomask,no,no,831.775886239,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,64,does-it-like-mud:penguin,nonvisual,Does it like mud?,penguin,penguin_3.wav,mask,no,no,1123.44204611,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,65,is-it-black:apple,visual,Is it black?,apple,apple_4.wav,nomask,no,no,981.771245133,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,66,does-it-have-stripes:zebra,visual,Does it have stripes?,zebra,zebra_3.wav,mask,yes,yes,581.78500901,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,67,does-it-have-a-neck:table,visual,Does it have a neck?,table,table_2.wav,mask,no,no,698.475095443,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,68,does-it-grow-on-trees:pig,nonvisual,Does it grow on trees?,pig,pig_2.wav,mask,no,no,857.242496451,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,69,is-it-eaten-by-frying:giraffe,nonvisual,Is it eaten by frying?,giraffe,giraffe_1.wav,nomask,no,no,756.775806192,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,70,does-it-have-four-legs:swan,visual,Does it have four legs?,swan,swan_4.wav,mask,no,no,1165.08595995,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,1,test,71,does-it-live-in-india:tiger,nonvisual,Does it live in India?,tiger,tiger_1.wav,mask,yes,no,1215.07843793,0
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,2,test,73,does-it-have-legs:camel,visual,Does it have legs?,camel,camel_3.wav,nomask,yes,yes,1015.10116411,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,2,test,74,does-it-have-feet:rabbit,visual,Does it have feet?,rabbit,rabbit_2.wav,nomask,yes,yes,990.096442867,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,2,test,75,does-it-live-on-water:swan,nonvisual,Does it live on water?,swan,swan_2.wav,mask,yes,yes,940.209914465,1
PV126,126,JR,2016_Mar_04_1142,LL-Jerry,2,test,76,is-it-a-fruit:chair,nonvisual,Is it a fruit?,chair,chair_3.wav,nomask,no,no,873.438365059,1
