subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR145,145,2016_Jan_29_1229,LL-Jerry,0,practice,0,does-it-have-a-tail:dog,visual,Does it have a tail?,dog,dog_1.wav,nomask,yes,yes,755.494774581,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,0,practice,1,is-is-used-for-riding:bike,nonvisual,Is is used for riding?,bike,bike_4.wav,nomask,yes,yes,692.713217999,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,0,practice,2,does-it-fly:grasshopper,nonvisual,Does it fly?,grasshopper,grasshopper_4.wav,mask,no,timeout,2000.0,0
MWPR145,145,2016_Jan_29_1229,LL-Jerry,0,practice,3,does-it-have-hooves:elephant,visual,Does it have hooves?,elephant,elephant_1.wav,mask,no,no,1082.59366547,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,0,practice,4,does-it-live-in-africa:elephant,nonvisual,Does it live in Africa?,elephant,elephant_1.wav,nomask,yes,yes,400.436598764,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,0,practice,5,does-it-live-in-the-arctic:penguin,nonvisual,Does it live in the Arctic?,penguin,penguin_4.wav,mask,yes,yes,886.251300355,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,0,practice,6,does-it-travel-in-herds:zebra,nonvisual,Does it travel in herds?,zebra,zebra_3.wav,nomask,yes,no,1073.50799417,0
MWPR145,145,2016_Jan_29_1229,LL-Jerry,0,practice,7,does-it-have-wings:swan,visual,Does it have wings?,swan,swan_1.wav,mask,yes,yes,544.705920009,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,9,does-it-live-in-africa:zebra,nonvisual,Does it live in Africa?,zebra,zebra_3.wav,mask,yes,no,631.664612767,0
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,10,is-it-small:toad,visual,Is it small?,toad,toad_3.wav,mask,yes,yes,661.802410264,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,11,is-it-yellow:deer,visual,Is it yellow?,deer,deer_2.wav,mask,no,no,1002.29566442,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,12,does-it-have-hooves:banana,visual,Does it have hooves?,banana,banana_2.wav,mask,no,no,394.197141621,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,13,is-it-nutritious:apple,nonvisual,Is it nutritious?,apple,apple_4.wav,mask,yes,yes,269.826352771,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,14,does-it-have-stripes:donkey,visual,Does it have stripes?,donkey,donkey_2.wav,nomask,no,yes,921.941328037,0
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,15,does-it-have-a-lid:bottle,visual,Does it have a lid?,bottle,bottle_1.wav,nomask,yes,yes,316.652849579,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,16,is-it-used-for-freight:alligator,nonvisual,Is it used for freight?,alligator,alligator_1.wav,nomask,no,yes,514.73392763,0
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,17,does-it-eat:mouse,nonvisual,Does it eat?,mouse,mouse_4.wav,mask,yes,yes,272.511243063,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,18,does-it-lay-eggs:donkey,nonvisual,Does it lay eggs?,donkey,donkey_1.wav,mask,no,yes,345.370100666,0
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,19,does-it-spit:camel,nonvisual,Does it spit?,camel,camel_1.wav,nomask,yes,yes,585.240145316,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,20,does-it-live-in-zoos:giraffe,nonvisual,Does it live in zoos?,giraffe,giraffe_4.wav,nomask,yes,yes,512.779476019,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,21,does-it-live-in-africa:apple,nonvisual,Does it live in Africa?,apple,apple_1.wav,nomask,no,no,148.751820496,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,22,does-it-have-eyes:raccoon,visual,Does it have eyes?,raccoon,raccoon_2.wav,mask,yes,no,463.726133501,0
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,23,is-it-found-in-summer:grasshopper,nonvisual,Is it found in summer?,grasshopper,grasshopper_3.wav,nomask,yes,yes,450.287918313,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,24,does-it-have-warts:giraffe,visual,Does it have warts?,giraffe,giraffe_4.wav,nomask,no,yes,396.863786955,0
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,25,does-it-have-a-tail:toad,visual,Does it have a tail?,toad,toad_3.wav,nomask,no,yes,459.234351743,0
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,26,does-it-taste-sweet:tiger,nonvisual,Does it taste sweet?,tiger,tiger_4.wav,mask,no,no,669.225869424,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,27,does-it-have-legs:dog,visual,Does it have legs?,dog,dog_4.wav,nomask,yes,yes,528.137893503,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,28,is-it-an-animal:lion,nonvisual,Is it an animal?,lion,lion_4.wav,mask,yes,yes,722.718179342,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,29,does-it-have-a-top:carrot,visual,Does it have a top?,carrot,carrot_2.wav,mask,yes,yes,691.037242126,1
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,30,does-it-live-in-zoos:rabbit,nonvisual,Does it live in zoos?,rabbit,rabbit_4.wav,mask,no,yes,222.335675309,0
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,31,does-it-have-a-cushion:chair,visual,Does it have a cushion?,chair,chair_1.wav,mask,yes,no,492.977289818,0
MWPR145,145,2016_Jan_29_1229,LL-Jerry,1,test,32,does-it-hop:toad,nonvisual,Does it hop?,toad,toad_3.wav,mask,yes,yes,202.793079719,1
