subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR104,104,2016_Jan_27_1006,LL-Jerry,0,practice,0,does-it-live-in-swamps:alligator,nonvisual,Does it live in swamps?,alligator,alligator_3.wav,nomask,yes,yes,357.347805629,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,0,practice,1,is-it-an-insect:grasshopper,nonvisual,Is it an insect?,grasshopper,grasshopper_1.wav,mask,yes,yes,106.27790777,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,0,practice,2,is-it-a-carnivore:lion,nonvisual,Is it a carnivore?,lion,lion_3.wav,mask,yes,yes,6374.12367603,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,0,practice,3,does-it-have-gears:bike,visual,Does it have gears?,bike,bike_1.wav,nomask,yes,yes,934.745033017,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,0,practice,4,does-it-have-armrests:chair,visual,Does it have armrests?,chair,chair_2.wav,mask,yes,yes,544.370432728,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,0,practice,5,does-it-have-hooves:zebra,visual,Does it have hooves?,zebra,zebra_4.wav,mask,yes,yes,171.617058189,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,0,practice,6,is-it-worn-for-the-rain:chicken,nonvisual,Is it worn for the rain?,chicken,chicken_2.wav,nomask,no,no,284.38861379,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,0,practice,7,is-it-found-at-tables:chair,nonvisual,Is it found at tables?,chair,chair_4.wav,mask,yes,yes,269.727572156,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,9,is-it-clothing:jacket,nonvisual,Is it clothing?,jacket,jacket_3.wav,mask,yes,yes,238.003860275,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,10,does-it-have-seeds:strawberry,visual,Does it have seeds?,strawberry,strawberry_1.wav,mask,yes,yes,196.843921348,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,11,is-it-found-in-kitchens:lion,nonvisual,Is it found in kitchens?,lion,lion_4.wav,nomask,no,no,168.260283663,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,12,does-it-have-whiskers:camel,visual,Does it have whiskers?,camel,camel_4.wav,nomask,no,no,283.262860381,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,13,is-it-green:toad,visual,Is it green?,toad,toad_3.wav,mask,yes,yes,316.52396027,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,14,does-it-have-skin:pineapple,visual,Does it have skin?,pineapple,pineapple_1.wav,mask,yes,no,509.714384485,0
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,15,does-it-have-eyes:deer,visual,Does it have eyes?,deer,deer_1.wav,nomask,yes,yes,195.394237756,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,16,does-it-have-four-legs:elephant,visual,Does it have four legs?,elephant,elephant_1.wav,nomask,yes,yes,223.687554615,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,17,does-it-have-a-long-neck:raccoon,visual,Does it have a long neck?,raccoon,raccoon_3.wav,nomask,no,no,101.873481578,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,18,does-it-make-noises:donkey,nonvisual,Does it make noises?,donkey,donkey_2.wav,mask,yes,yes,570.418324462,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,19,is-it-tall:giraffe,visual,Is it tall?,giraffe,giraffe_4.wav,mask,yes,yes,70.9467915867,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,20,is-it-healthy:banana,nonvisual,Is it healthy?,banana,banana_3.wav,mask,yes,yes,192.201028767,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,21,does-it-have-legs:chair,visual,Does it have legs?,chair,chair_1.wav,mask,yes,no,318.386558818,0
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,22,is-it-brown:giraffe,visual,Is it brown?,giraffe,giraffe_4.wav,mask,yes,yes,322.548677552,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,23,does-it-have-a-mask:dog,visual,Does it have a mask?,dog,dog_3.wav,nomask,no,no,168.980804256,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,24,is-it-green:deer,visual,Is it green?,deer,deer_1.wav,nomask,no,no,197.238591224,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,25,does-it-have-handle-bars:bike,visual,Does it have handle bars?,bike,bike_3.wav,nomask,yes,yes,349.397752334,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,26,is-it-furry:donkey,nonvisual,Is it furry?,donkey,donkey_2.wav,nomask,yes,yes,121.242713972,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,27,does-it-taste-sweet:strawberry,nonvisual,Does it taste sweet?,strawberry,strawberry_2.wav,mask,yes,yes,42.7939938477,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,28,does-it-live-in-india:tiger,nonvisual,Does it live in India?,tiger,tiger_4.wav,nomask,yes,yes,1021.75325611,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,29,does-it-have-a-long-neck:swan,visual,Does it have a long neck?,swan,swan_2.wav,mask,yes,yes,208.537736906,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,30,does-it-have-an-inside:pineapple,visual,Does it have an inside?,pineapple,pineapple_4.wav,mask,yes,yes,139.195552042,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,31,does-it-have-hooves:donkey,visual,Does it have hooves?,donkey,donkey_4.wav,mask,yes,yes,77.15107886,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,32,does-it-grow-in-tropical-climates:banana,nonvisual,Does it grow in tropical climates?,banana,banana_1.wav,nomask,yes,yes,36.7545524678,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,33,does-it-grow-on-trees:apple,nonvisual,Does it grow on trees?,apple,apple_1.wav,mask,yes,yes,669.999327813,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,34,is-it-smelly:pig,nonvisual,Is it smelly?,pig,pig_1.wav,nomask,yes,yes,289.196352264,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,35,does-it-have-scales:alligator,visual,Does it have scales?,alligator,alligator_1.wav,nomask,yes,yes,452.11979015,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,36,is-it-used-by-riding:camel,nonvisual,Is it used by riding?,camel,camel_1.wav,nomask,yes,no,236.650843595,0
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,37,does-it-grow-in-hawaii:pineapple,nonvisual,Does it grow in Hawaii?,pineapple,pineapple_2.wav,mask,yes,yes,113.322108875,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,38,does-it-live-in-africa:apple,nonvisual,Does it live in Africa?,apple,apple_3.wav,nomask,no,no,742.567370756,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,39,does-it-live-in-africa:giraffe,nonvisual,Does it live in Africa?,giraffe,giraffe_1.wav,nomask,yes,yes,62.4791541964,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,40,is-it-made-of-metal:train,visual,Is it made of metal?,train,train_3.wav,nomask,yes,yes,204.436115015,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,41,does-it-have-feet:rabbit,visual,Does it have feet?,rabbit,rabbit_3.wav,nomask,yes,yes,367.512235407,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,42,is-it-unable-to-fly:penguin,nonvisual,Is it unable to fly?,penguin,penguin_3.wav,nomask,yes,no,394.450615051,0
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,43,does-it-have-large-teeth:tiger,visual,Does it have large teeth?,tiger,tiger_3.wav,mask,yes,yes,85.0297522829,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,44,is-it-a-bird:swan,nonvisual,Is it a bird?,swan,swan_1.wav,nomask,yes,yes,256.418266846,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,45,is-it-a-pet:dog,nonvisual,Is it a pet?,dog,dog_1.wav,nomask,yes,yes,157.929727636,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,46,does-it-have-different-speeds:bike,nonvisual,Does it have different speeds?,bike,bike_1.wav,mask,yes,yes,271.516230118,1
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,47,is-it-green:train,visual,Is it green?,train,train_1.wav,nomask,no,yes,558.995304293,0
MWPR104,104,2016_Jan_27_1006,LL-Jerry,1,test,48,does-it-have-feet:bottle,visual,Does it have feet?,bottle,bottle_4.wav,nomask,no,no,719.562246129,1
