subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR131,131,2016_Jan_28_1503,LL-Kramer,0,practice,0,is-it-prickly:dog,nonvisual,Is it prickly?,dog,dog_4.wav,mask,no,no,899.032693793,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,0,practice,1,is-it-used-for-eating-on:zebra,nonvisual,Is it used for eating on?,zebra,zebra_3.wav,nomask,no,no,202.944490316,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,0,practice,2,is-it-found-in-dining-rooms:swan,nonvisual,Is it found in dining rooms?,swan,swan_2.wav,mask,no,no,541.769574993,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,0,practice,3,is-it-an-animal:zebra,nonvisual,Is it an animal?,zebra,zebra_2.wav,mask,yes,yes,97.0340637723,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,0,practice,4,does-it-run-fast:zebra,nonvisual,Does it run fast?,zebra,zebra_4.wav,nomask,yes,yes,235.20136741,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,0,practice,5,is-it-used-by-riding:camel,nonvisual,Is it used by riding?,camel,camel_1.wav,nomask,yes,yes,669.984379696,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,0,practice,6,is-it-green:jacket,visual,Is it green?,jacket,jacket_4.wav,nomask,no,yes,633.828829683,0
MWPR131,131,2016_Jan_28_1503,LL-Kramer,0,practice,7,is-it-beige:elephant,visual,Is it beige?,elephant,elephant_3.wav,nomask,no,no,717.098465495,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,9,is-it-graceful:camel,nonvisual,Is it graceful?,camel,camel_2.wav,nomask,no,no,339.711408582,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,10,is-it-used-for-freight:train,nonvisual,Is it used for freight?,train,train_1.wav,nomask,yes,yes,155.257126753,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,11,is-it-a-reptile:alligator,nonvisual,Is it a reptile?,alligator,alligator_3.wav,mask,yes,yes,141.413637029,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,12,does-it-have-many-cars:carrot,visual,Does it have many cars?,carrot,carrot_2.wav,nomask,no,no,734.978906185,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,13,is-it-tall:giraffe,visual,Is it tall?,giraffe,giraffe_4.wav,mask,yes,yes,427.267023886,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,14,is-it-furry:donkey,nonvisual,Is it furry?,donkey,donkey_1.wav,mask,yes,yes,244.839539839,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,15,is-it-made-of-glass:bottle,visual,Is it made of glass?,bottle,bottle_3.wav,nomask,yes,yes,354.855416212,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,16,is-it-used-for-racing:bike,nonvisual,Is it used for racing?,bike,bike_1.wav,nomask,yes,yes,480.748622023,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,17,does-it-have-a-cork:bottle,visual,Does it have a cork?,bottle,bottle_4.wav,mask,no,yes,271.970526286,0
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,18,is-it-a-fruit:apple,nonvisual,Is it a fruit?,apple,apple_4.wav,nomask,yes,yes,223.939068033,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,19,is-it-used-in-circuses:chair,nonvisual,Is it used in circuses?,chair,chair_3.wav,mask,yes,no,917.090463307,0
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,20,does-it-have-a-tail:rabbit,visual,Does it have a tail?,rabbit,rabbit_4.wav,nomask,yes,yes,499.239150609,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,21,is-it-muddy:pig,visual,Is it muddy?,pig,pig_1.wav,nomask,yes,yes,446.042750962,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,22,does-it-have-a-peel:toad,visual,Does it have a peel?,toad,toad_3.wav,mask,no,no,572.496110937,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,23,does-it-have-green-leaves:strawberry,visual,Does it have green leaves?,strawberry,strawberry_3.wav,nomask,yes,yes,586.278783914,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,24,is-it-yellow:chicken,visual,Is it yellow?,chicken,chicken_4.wav,mask,no,yes,619.63452342,0
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,25,is-it-an-animal:elephant,nonvisual,Is it an animal?,elephant,elephant_2.wav,mask,yes,yes,275.366020724,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,26,is-it-a-carnivore:lion,nonvisual,Is it a carnivore?,lion,lion_2.wav,nomask,yes,yes,691.590965827,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,27,is-it-green:grasshopper,visual,Is it green?,grasshopper,grasshopper_1.wav,nomask,yes,yes,264.584493649,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,28,is-it-an-animal:chair,nonvisual,Is it an animal?,chair,chair_4.wav,mask,no,no,350.734922249,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,29,does-it-have-a-skin:table,visual,Does it have a skin?,table,table_4.wav,nomask,no,no,491.820148905,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,30,does-it-live-in-water:zebra,nonvisual,Does it live in water?,zebra,zebra_3.wav,nomask,no,no,256.019576584,1
MWPR131,131,2016_Jan_28_1503,LL-Kramer,1,test,31,does-it-have-legs:donkey,visual,Does it have legs?,donkey,donkey_1.wav,mask,yes,yes,232.553598747,1
