block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-19,raccoon,raccoon_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it furry?
-1,-18,mouse,mouse_2.wav,mask,visual,yes,visual-yes,4,Does it have whiskers?
-1,-17,rabbit,rabbit_4.wav,nomask,visual,yes,visual-yes,2,Does it have feet?
-1,-16,table,table_4.wav,nomask,visual,yes,visual-yes,2,Is it round?
-1,-15,deer,deer_2.wav,mask,nonvisual,no,nonvisual-no,1,Does it live in zoos?
-1,-14,alligator,alligator_1.wav,mask,visual,yes,visual-yes,5,Does it have jaws?
-1,-13,tiger,tiger_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
-1,-12,zebra,zebra_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in Africa?
-1,-11,apple,apple_1.wav,mask,visual,yes,visual-yes,3,Does it have seeds?
-1,-10,strawberry,strawberry_1.wav,nomask,visual,yes,visual-yes,3,Does it have green leaves?
-1,-9,pineapple,pineapple_1.wav,nomask,visual,yes,visual-yes,5,Does it have a core?
-1,-8,elephant,elephant_2.wav,mask,nonvisual,no,nonvisual-no,4,Is it furry?
-1,-7,donkey,donkey_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
-1,-6,camel,camel_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it live in the desert?
-1,-5,giraffe,giraffe_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it eat leaves?
-1,-4,dog,dog_2.wav,nomask,visual,yes,visual-yes,2,Does it have legs?
-1,-3,chair,chair_3.wav,nomask,nonvisual,no,nonvisual-no,2,Is it nutritious?
-1,-2,bottle,bottle_1.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it used for holding beer?
-1,-1,penguin,penguin_1.wav,mask,visual,yes,visual-yes,3,Does it have feet?
0,0,elephant,elephant_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used in circuses?
0,1,dog,dog_2.wav,nomask,visual,yes,visual-yes,4,Does it have hair?
0,2,penguin,penguin_1.wav,mask,visual,yes,visual-yes,3,Does it have feet?
0,3,mouse,mouse_4.wav,mask,visual,yes,visual-yes,2,Is it grey?
0,4,deer,deer_4.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it timid?
0,5,giraffe,giraffe_1.wav,nomask,visual,yes,visual-yes,3,Does it have long legs?
0,6,chair,chair_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used for relaxing?
