subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR109,109,2016_Jan_27_1254,LL-Kramer,0,practice,0,is-it-unable-to-fly:grasshopper,nonvisual,Is it unable to fly?,grasshopper,grasshopper_2.wav,mask,no,no,370.546774473,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,0,practice,1,is-it-furniture:chair,nonvisual,Is it furniture?,chair,chair_3.wav,mask,yes,yes,331.154813804,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,0,practice,2,does-it-taste-good:banana,nonvisual,Does it taste good?,banana,banana_4.wav,nomask,yes,yes,452.887514644,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,0,practice,3,is-it-round:donkey,visual,Is it round?,donkey,donkey_2.wav,nomask,no,no,893.076814738,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,0,practice,4,does-it-have-warts:toad,visual,Does it have warts?,toad,toad_3.wav,mask,yes,no,1067.12631316,0
MWPR109,109,2016_Jan_27_1254,LL-Kramer,0,practice,5,does-it-have-a-tail:alligator,visual,Does it have a tail?,alligator,alligator_3.wav,mask,yes,no,29.6004660486,0
MWPR109,109,2016_Jan_27_1254,LL-Kramer,0,practice,6,is-it-a-mammal:chicken,nonvisual,Is it a mammal?,chicken,chicken_2.wav,nomask,no,yes,397.251083499,0
MWPR109,109,2016_Jan_27_1254,LL-Kramer,0,practice,7,is-it-found-in-dining-rooms:swan,nonvisual,Is it found in dining rooms?,swan,swan_3.wav,mask,no,no,384.74684233,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,9,does-it-have-an-inside:pineapple,visual,Does it have an inside?,pineapple,pineapple_3.wav,mask,yes,yes,456.106640546,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,10,is-it-found-in-dining-rooms:table,nonvisual,Is it found in dining rooms?,table,table_1.wav,nomask,yes,yes,363.79451625,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,11,does-it-have-a-lid:deer,visual,Does it have a lid?,deer,deer_1.wav,mask,no,no,194.604915272,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,12,does-it-have-legs:dog,visual,Does it have legs?,dog,dog_2.wav,nomask,yes,no,418.61856383,0
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,13,does-it-live-in-zoos:giraffe,nonvisual,Does it live in zoos?,giraffe,giraffe_1.wav,nomask,yes,yes,60.6112402129,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,14,is-it-small:strawberry,visual,Is it small?,strawberry,strawberry_4.wav,nomask,yes,yes,428.428943645,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,15,does-it-live-in-india:pig,nonvisual,Does it live in India?,pig,pig_4.wav,nomask,no,no,1147.25300403,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,16,does-it-grow-in-hawaii:table,nonvisual,Does it grow in Hawaii?,table,table_2.wav,mask,no,no,1303.5443354,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,17,does-it-have-whiskers:mouse,visual,Does it have whiskers?,mouse,mouse_3.wav,nomask,yes,yes,389.235437591,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,18,is-it-graceful:camel,nonvisual,Is it graceful?,camel,camel_1.wav,mask,no,no,749.245232288,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,19,does-it-live-in-africa:elephant,nonvisual,Does it live in Africa?,elephant,elephant_3.wav,nomask,yes,yes,164.787429499,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,20,is-it-an-animal:alligator,nonvisual,Is it an animal?,alligator,alligator_2.wav,nomask,yes,yes,87.6788492187,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,21,does-it-have-a-lid:bottle,visual,Does it have a lid?,bottle,bottle_4.wav,mask,yes,yes,315.989680361,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,22,is-it-used-for-holding-things:carrot,nonvisual,Is it used for holding things?,carrot,carrot_3.wav,mask,no,no,352.404501718,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,23,does-it-waddle:lion,nonvisual,Does it waddle?,lion,lion_1.wav,mask,no,no,685.905241122,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,24,does-it-have-a-tail:elephant,visual,Does it have a tail?,elephant,elephant_1.wav,mask,yes,yes,395.252773564,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,25,does-it-have-four-legs:dog,visual,Does it have four legs?,dog,dog_2.wav,mask,yes,yes,347.228037157,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,26,does-it-have-stripes:raccoon,visual,Does it have stripes?,raccoon,raccoon_4.wav,mask,yes,no,201.489689962,0
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,27,is-it-grey:mouse,visual,Is it grey?,mouse,mouse_2.wav,mask,yes,yes,508.384067296,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,28,does-it-have-a-hump:swan,visual,Does it have a hump?,swan,swan_1.wav,nomask,no,no,263.333269315,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,29,does-it-have-a-tail:donkey,visual,Does it have a tail?,donkey,donkey_4.wav,nomask,yes,yes,329.555333628,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,30,does-it-have-antennae:zebra,visual,Does it have antennae?,zebra,zebra_3.wav,nomask,no,no,1053.87146543,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,31,does-it-have-large-ears:tiger,visual,Does it have large ears?,tiger,tiger_4.wav,mask,no,no,624.327334883,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,32,is-it-eaten-as-bacon:pig,nonvisual,Is it eaten as bacon?,pig,pig_2.wav,nomask,yes,yes,326.355413008,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,33,is-it-unable-to-fly:penguin,nonvisual,Is it unable to fly?,penguin,penguin_1.wav,mask,yes,yes,790.486021753,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,34,is-it-used-for-freight:train,nonvisual,Is it used for freight?,train,train_1.wav,mask,yes,yes,434.437637237,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,35,is-it-timid:deer,nonvisual,Is it timid?,deer,deer_1.wav,nomask,yes,yes,969.76351892,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,36,is-it-comfortable:chicken,nonvisual,Is it comfortable?,chicken,chicken_2.wav,nomask,no,no,475.618890319,1
MWPR109,109,2016_Jan_27_1254,LL-Kramer,1,test,37,is-it-beige:camel,visual,Is it beige?,camel,camel_4.wav,mask,yes,yes,872.531320618,1
