subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR128,128,2016_Jan_28_1427,LL-George,0,practice,0,does-it-have-spots:giraffe,visual,Does it have spots?,giraffe,giraffe_2.wav,nomask,yes,no,665.803709184,0
MWPR128,128,2016_Jan_28_1427,LL-George,0,practice,1,is-it-used-for-cider:apple,nonvisual,Is it used for cider?,apple,apple_4.wav,nomask,yes,yes,624.985756091,1
MWPR128,128,2016_Jan_28_1427,LL-George,0,practice,2,is-it-furniture:chair,nonvisual,Is it furniture?,chair,chair_4.wav,mask,yes,yes,832.923620575,1
MWPR128,128,2016_Jan_28_1427,LL-George,0,practice,3,does-it-taste-good:grasshopper,nonvisual,Does it taste good?,grasshopper,grasshopper_1.wav,nomask,no,yes,883.509061707,0
MWPR128,128,2016_Jan_28_1427,LL-George,0,practice,4,does-it-have-warts:toad,visual,Does it have warts?,toad,toad_3.wav,nomask,yes,no,1227.51285155,0
MWPR128,128,2016_Jan_28_1427,LL-George,0,practice,5,does-it-have-a-long-tongue:toad,visual,Does it have a long tongue?,toad,toad_2.wav,mask,yes,yes,247.711370161,1
MWPR128,128,2016_Jan_28_1427,LL-George,0,practice,6,does-it-make-noises:rabbit,nonvisual,Does it make noises?,rabbit,rabbit_4.wav,mask,yes,yes,1110.63396647,1
MWPR128,128,2016_Jan_28_1427,LL-George,0,practice,7,does-it-have-warts:tiger,visual,Does it have warts?,tiger,tiger_1.wav,nomask,no,no,447.244041556,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,9,is-it-muddy:pig,visual,Is it muddy?,pig,pig_2.wav,mask,yes,yes,629.933997829,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,10,does-it-have-a-neck:table,visual,Does it have a neck?,table,table_3.wav,mask,no,no,1092.50129636,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,11,is-it-used-by-riding:camel,nonvisual,Is it used by riding?,camel,camel_3.wav,mask,yes,yes,723.078031078,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,12,does-it-have-stripes:tiger,visual,Does it have stripes?,tiger,tiger_3.wav,mask,yes,yes,306.653030915,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,13,does-it-produce-offspring:raccoon,nonvisual,Does it produce offspring?,raccoon,raccoon_3.wav,nomask,yes,yes,342.861075362,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,14,does-it-have-teeth:grasshopper,visual,Does it have teeth?,grasshopper,grasshopper_1.wav,mask,no,no,897.401204813,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,15,is-it-a-mammal:deer,nonvisual,Is it a mammal?,deer,deer_2.wav,mask,yes,yes,1136.23525194,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,16,is-it-grey:lion,visual,Is it grey?,lion,lion_2.wav,mask,no,no,985.920605352,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,17,is-is-used-for-riding:bike,nonvisual,Is is used for riding?,bike,bike_4.wav,nomask,yes,yes,504.659842394,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,18,does-it-have-fur:mouse,visual,Does it have fur?,mouse,mouse_3.wav,nomask,yes,no,1167.81674317,0
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,19,does-it-have-a-beak:train,visual,Does it have a beak?,train,train_4.wav,nomask,no,yes,666.575761643,0
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,20,is-it-made-of-metal:bike,visual,Is it made of metal?,bike,bike_4.wav,mask,yes,yes,809.324486094,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,21,is-it-used-for-holding-liquids:chicken,nonvisual,Is it used for holding liquids?,chicken,chicken_1.wav,mask,no,no,405.369157597,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,22,is-it-nutritious:apple,nonvisual,Is it nutritious?,apple,apple_2.wav,nomask,yes,yes,288.284135793,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,23,does-it-have-wings:chicken,visual,Does it have wings?,chicken,chicken_2.wav,nomask,yes,no,1195.79788357,0
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,24,does-it-have-a-cushion:chair,visual,Does it have a cushion?,chair,chair_2.wav,nomask,yes,yes,819.584589684,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,25,does-it-have-jaws:alligator,visual,Does it have jaws?,alligator,alligator_2.wav,nomask,yes,yes,751.404546536,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,26,is-it-used-for-transportation:train,nonvisual,Is it used for transportation?,train,train_4.wav,nomask,yes,yes,362.053557139,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,27,is-it-a-reptile:elephant,nonvisual,Is it a reptile?,elephant,elephant_1.wav,nomask,no,no,1001.41286882,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,28,does-it-have-large-teeth:tiger,visual,Does it have large teeth?,tiger,tiger_3.wav,nomask,yes,yes,1205.17166324,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,29,does-it-have-a-tail:banana,visual,Does it have a tail?,banana,banana_2.wav,mask,no,no,320.00550552,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,30,is-it-a-root:chair,nonvisual,Is it a root?,chair,chair_4.wav,nomask,no,no,927.944650379,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,31,does-it-have-a-caboose:train,visual,Does it have a caboose?,train,train_2.wav,mask,yes,yes,53.8413771428,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,32,does-it-have-a-hump:camel,visual,Does it have a hump?,camel,camel_4.wav,mask,yes,yes,828.585786803,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,33,does-it-have-ears:rabbit,visual,Does it have ears?,rabbit,rabbit_3.wav,nomask,yes,no,1417.13623589,0
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,34,is-it-black:penguin,visual,Is it black?,penguin,penguin_3.wav,mask,yes,yes,552.756598612,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,35,is-it-a-bird:swan,nonvisual,Is it a bird?,swan,swan_4.wav,mask,yes,yes,387.050196208,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,36,does-it-have-gears:mouse,visual,Does it have gears?,mouse,mouse_4.wav,nomask,no,no,610.95117376,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,37,is-it-used-for-making-jam:strawberry,nonvisual,Is it used for making jam?,strawberry,strawberry_4.wav,mask,yes,yes,161.25045612,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,38,is-it-a-mammal:camel,nonvisual,Is it a mammal?,camel,camel_2.wav,nomask,yes,no,1842.02020396,0
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,39,does-it-have-a-nose:dog,visual,Does it have a nose?,dog,dog_2.wav,mask,yes,yes,939.303616353,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,40,is-it-red:strawberry,visual,Is it red?,strawberry,strawberry_4.wav,nomask,yes,yes,58.3971909073,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,41,does-it-eat-leaves:giraffe,nonvisual,Does it eat leaves?,giraffe,giraffe_2.wav,mask,yes,yes,932.782781834,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,42,does-it-have-a-snout:pig,visual,Does it have a snout?,pig,pig_2.wav,nomask,yes,yes,180.278732703,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,43,is-it-brown:giraffe,visual,Is it brown?,giraffe,giraffe_1.wav,nomask,yes,yes,1304.0900856,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,44,does-it-have-a-long-tongue:alligator,visual,Does it have a long tongue?,alligator,alligator_1.wav,mask,yes,yes,985.908442002,1
MWPR128,128,2016_Jan_28_1427,LL-George,1,test,45,does-it-hop:rabbit,nonvisual,Does it hop?,rabbit,rabbit_1.wav,nomask,yes,no,1542.5189012,0
