subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR149,149,2016_Jan_29_1320,LL-Jerry,0,practice,0,does-it-live-in-the-arctic:penguin,nonvisual,Does it live in the Arctic?,penguin,penguin_3.wav,nomask,yes,yes,690.001760478,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,0,practice,1,does-it-have-a-core:pineapple,visual,Does it have a core?,pineapple,pineapple_4.wav,mask,yes,timeout,2000.0,0
MWPR149,149,2016_Jan_29_1320,LL-Jerry,0,practice,2,does-it-eat-leaves:giraffe,nonvisual,Does it eat leaves?,giraffe,giraffe_3.wav,nomask,yes,no,121.724949175,0
MWPR149,149,2016_Jan_29_1320,LL-Jerry,0,practice,3,is-it-an-animal:tiger,nonvisual,Is it an animal?,tiger,tiger_3.wav,mask,yes,yes,115.896163756,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,0,practice,4,is-it-green:apple,visual,Is it green?,apple,apple_4.wav,nomask,yes,yes,220.314645572,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,0,practice,5,does-it-have-four-legs:deer,visual,Does it have four legs?,deer,deer_1.wav,mask,yes,yes,169.463694125,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,0,practice,6,is-it-pink:dog,visual,Is it pink?,dog,dog_1.wav,mask,no,no,86.4110238035,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,0,practice,7,does-it-live-in-the-arctic:penguin,nonvisual,Does it live in the Arctic?,penguin,penguin_3.wav,nomask,yes,yes,535.778371719,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,9,does-it-have-a-tail:dog,visual,Does it have a tail?,dog,dog_1.wav,mask,yes,yes,651.827217007,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,10,is-it-a-reptile:elephant,nonvisual,Is it a reptile?,elephant,elephant_4.wav,nomask,no,no,316.970375934,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,11,is-it-made-of-metal:alligator,visual,Is it made of metal?,alligator,alligator_1.wav,mask,no,no,60.1904518116,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,12,is-it-green:deer,visual,Is it green?,deer,deer_1.wav,mask,no,no,19.0583038639,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,13,is-it-prickly:pineapple,nonvisual,Is it prickly?,pineapple,pineapple_1.wav,mask,yes,yes,150.963622116,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,14,does-it-grow-in-tropical-climates:train,nonvisual,Does it grow in tropical climates?,train,train_2.wav,mask,no,no,106.604996559,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,15,is-it-juicy:pineapple,nonvisual,Is it juicy?,pineapple,pineapple_3.wav,nomask,yes,yes,425.868156133,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,16,does-it-make-noises:rabbit,nonvisual,Does it make noises?,rabbit,rabbit_2.wav,nomask,yes,no,399.802826374,0
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,17,does-it-have-four-legs:dog,visual,Does it have four legs?,dog,dog_4.wav,nomask,yes,yes,87.6673655148,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,18,is-it-long:carrot,visual,Is it long?,carrot,carrot_1.wav,nomask,yes,yes,473.501912522,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,19,does-it-live-in-africa:zebra,nonvisual,Does it live in Africa?,zebra,zebra_4.wav,mask,yes,yes,157.352879978,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,20,does-it-have-a-beak:swan,visual,Does it have a beak?,swan,swan_2.wav,mask,yes,yes,227.812685043,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,21,does-it-live-in-swamps:carrot,nonvisual,Does it live in swamps?,carrot,carrot_4.wav,mask,no,no,156.838179988,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,22,does-it-have-a-beak:train,visual,Does it have a beak?,train,train_3.wav,nomask,no,no,217.574060138,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,23,does-it-eat-cheese:mouse,nonvisual,Does it eat cheese?,mouse,mouse_1.wav,nomask,yes,yes,388.336667573,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,24,is-it-a-mammal:donkey,nonvisual,Is it a mammal?,donkey,donkey_3.wav,nomask,yes,yes,828.674039338,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,25,is-it-used-by-riding:camel,nonvisual,Is it used by riding?,camel,camel_4.wav,mask,yes,yes,241.20864876,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,26,does-it-have-a-long-neck:swan,visual,Does it have a long neck?,swan,swan_1.wav,mask,yes,yes,21.0623689782,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,27,does-it-have-four-legs:penguin,visual,Does it have four legs?,penguin,penguin_4.wav,nomask,no,no,190.315125714,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,28,does-it-waddle:lion,nonvisual,Does it waddle?,lion,lion_2.wav,mask,no,no,102.827008945,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,29,does-it-grow-underground:carrot,nonvisual,Does it grow underground?,carrot,carrot_1.wav,nomask,yes,yes,496.259462569,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,30,is-it-a-fruit:banana,nonvisual,Is it a fruit?,banana,banana_2.wav,mask,yes,yes,221.794408091,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,31,is-it-a-bird:swan,nonvisual,Is it a bird?,swan,swan_4.wav,nomask,yes,yes,149.347822604,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,32,is-it-made-of-plastic:bottle,visual,Is it made of plastic?,bottle,bottle_1.wav,mask,yes,yes,191.247219234,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,33,does-it-run-fast:toad,nonvisual,Does it run fast?,toad,toad_1.wav,mask,no,no,237.757790121,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,34,is-it-found-in-summer:grasshopper,nonvisual,Is it found in summer?,grasshopper,grasshopper_4.wav,mask,yes,yes,394.99799945,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,35,is-it-found-in-dining-rooms:swan,nonvisual,Is it found in dining rooms?,swan,swan_3.wav,mask,no,no,15.1890914276,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,36,does-it-have-hooves:chicken,visual,Does it have hooves?,chicken,chicken_1.wav,nomask,no,no,160.630891609,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,37,is-it-fast:bike,nonvisual,Is it fast?,bike,bike_2.wav,mask,yes,yes,253.48430773,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,38,does-it-grow-on-trees:apple,nonvisual,Does it grow on trees?,apple,apple_4.wav,mask,yes,yes,470.344893823,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,39,is-it-yellow:pineapple,visual,Is it yellow?,pineapple,pineapple_2.wav,nomask,yes,yes,83.858649552,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,40,is-it-furry:raccoon,nonvisual,Is it furry?,raccoon,raccoon_1.wav,nomask,yes,yes,265.354416406,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,41,is-it-red:penguin,visual,Is it red?,penguin,penguin_1.wav,mask,no,no,103.009458573,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,42,does-it-taste-sweet:tiger,nonvisual,Does it taste sweet?,tiger,tiger_3.wav,nomask,no,no,33.8837763993,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,43,does-it-hop:toad,nonvisual,Does it hop?,toad,toad_3.wav,nomask,yes,yes,309.598770866,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,44,is-it-green:grasshopper,visual,Is it green?,grasshopper,grasshopper_1.wav,nomask,yes,yes,35.7249171793,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,45,is-it-made-of-wood:table,visual,Is it made of wood?,table,table_4.wav,mask,yes,yes,119.868764305,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,46,does-it-have-ears:elephant,visual,Does it have ears?,elephant,elephant_2.wav,mask,yes,yes,270.757806124,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,47,is-it-small:toad,visual,Is it small?,toad,toad_2.wav,nomask,yes,yes,32.3819278856,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,48,does-it-taste-good:strawberry,nonvisual,Does it taste good?,strawberry,strawberry_2.wav,nomask,yes,yes,125.798057066,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,49,does-it-have-a-seat:chair,visual,Does it have a seat?,chair,chair_1.wav,mask,yes,yes,210.532784928,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,50,does-it-have-four-legs:elephant,visual,Does it have four legs?,elephant,elephant_2.wav,mask,yes,yes,50.3724213049,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,51,is-it-breakable:penguin,nonvisual,Is it breakable?,penguin,penguin_3.wav,mask,no,no,25.9446569544,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,52,does-it-have-whiskers:mouse,visual,Does it have whiskers?,mouse,mouse_3.wav,mask,yes,yes,127.036794016,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,53,does-it-have-scales:alligator,visual,Does it have scales?,alligator,alligator_2.wav,nomask,yes,yes,89.6605476592,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,54,does-it-have-a-seat:bike,visual,Does it have a seat?,bike,bike_2.wav,mask,yes,yes,311.645727648,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,55,is-it-yellow:banana,visual,Is it yellow?,banana,banana_1.wav,mask,yes,yes,55.4448409966,1
MWPR149,149,2016_Jan_29_1320,LL-Jerry,1,test,56,does-it-have-four-legs:chicken,visual,Does it have four legs?,chicken,chicken_1.wav,mask,no,yes,311.351247539,0
