subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR150,150,2016_Jan_29_1347,LL-Kramer,0,practice,0,does-it-have-legs:grasshopper,visual,Does it have legs?,grasshopper,grasshopper_4.wav,mask,yes,yes,204.387447448,1
MWPR150,150,2016_Jan_29_1347,LL-Kramer,0,practice,1,does-it-have-stripes:raccoon,visual,Does it have stripes?,raccoon,raccoon_1.wav,nomask,yes,yes,218.891598954,1
MWPR150,150,2016_Jan_29_1347,LL-Kramer,0,practice,2,does-it-have-legs:chair,visual,Does it have legs?,chair,chair_3.wav,mask,yes,yes,1187.65356226,1
MWPR150,150,2016_Jan_29_1347,LL-Kramer,0,practice,3,is-it-eaten-by-frying:giraffe,nonvisual,Is it eaten by frying?,giraffe,giraffe_1.wav,nomask,no,no,210.700224678,1
MWPR150,150,2016_Jan_29_1347,LL-Kramer,0,practice,4,does-it-have-feathers:swan,visual,Does it have feathers?,swan,swan_4.wav,nomask,yes,yes,161.94056606,1
MWPR150,150,2016_Jan_29_1347,LL-Kramer,0,practice,5,is-it-green:jacket,visual,Is it green?,jacket,jacket_4.wav,mask,no,no,886.748033081,1
MWPR150,150,2016_Jan_29_1347,LL-Kramer,0,practice,6,does-it-have-a-snout:pig,visual,Does it have a snout?,pig,pig_3.wav,mask,yes,yes,281.394879887,1
MWPR150,150,2016_Jan_29_1347,LL-Kramer,0,practice,7,is-it-comfortable:chair,nonvisual,Is it comfortable?,chair,chair_4.wav,nomask,yes,yes,487.716939708,1
MWPR150,150,2016_Jan_29_1347,LL-Kramer,1,test,9,does-it-have-a-tail:mouse,visual,Does it have a tail?,mouse,mouse_2.wav,nomask,yes,yes,216.919536266,1
MWPR150,150,2016_Jan_29_1347,LL-Kramer,1,test,10,does-it-have-a-top:dog,visual,Does it have a top?,dog,dog_1.wav,nomask,yes,no,263.833887089,0
