subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR119,119,2016_Jan_28_0958,LL-Kramer,0,practice,0,is-it-juicy:pineapple,nonvisual,Is it juicy?,pineapple,pineapple_1.wav,nomask,yes,yes,744.656769544,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,0,practice,1,is-it-green:grasshopper,visual,Is it green?,grasshopper,grasshopper_4.wav,mask,yes,yes,617.04212999,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,0,practice,2,is-it-made-of-wood:chair,visual,Is it made of wood?,chair,chair_2.wav,nomask,yes,yes,432.316733568,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,0,practice,3,does-it-have-a-long-neck:swan,visual,Does it have a long neck?,swan,swan_3.wav,mask,yes,yes,387.64972119,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,0,practice,4,does-it-have-whiskers:tiger,visual,Does it have whiskers?,tiger,tiger_3.wav,nomask,yes,yes,1202.8186957,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,0,practice,5,is-it-an-animal:jacket,nonvisual,Is it an animal?,jacket,jacket_3.wav,nomask,no,no,931.858367418,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,0,practice,6,does-it-have-a-lid:deer,visual,Does it have a lid?,deer,deer_3.wav,nomask,no,no,628.101493523,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,0,practice,7,does-it-live-in-the-arctic:penguin,nonvisual,Does it live in the Arctic?,penguin,penguin_1.wav,mask,yes,yes,417.285396936,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,9,does-it-have-gears:bike,visual,Does it have gears?,bike,bike_2.wav,mask,yes,yes,734.952979066,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,10,is-it-eaten-by-rabbits:carrot,nonvisual,Is it eaten by rabbits?,carrot,carrot_4.wav,mask,yes,yes,784.288156094,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,11,does-it-grow-on-trees:pineapple,nonvisual,Does it grow on trees?,pineapple,pineapple_3.wav,nomask,yes,yes,216.928818816,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,12,is-it-grey:lion,visual,Is it grey?,lion,lion_3.wav,mask,no,no,1663.06503551,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,13,does-it-bark:dog,nonvisual,Does it bark?,dog,dog_1.wav,mask,yes,yes,324.696716547,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,14,does-it-live-in-swamps:alligator,nonvisual,Does it live in swamps?,alligator,alligator_2.wav,mask,yes,yes,415.619338441,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,15,does-it-live-in-zoos:rabbit,nonvisual,Does it live in zoos?,rabbit,rabbit_3.wav,nomask,no,no,1499.22570691,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,16,does-it-have-long-legs:train,visual,Does it have long legs?,train,train_1.wav,nomask,no,no,658.824188416,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,17,is-it-an-animal:elephant,nonvisual,Is it an animal?,elephant,elephant_2.wav,mask,yes,yes,755.310261389,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,18,is-it-a-mammal:lion,nonvisual,Is it a mammal?,lion,lion_4.wav,nomask,yes,yes,365.712163984,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,19,does-it-have-a-tail:strawberry,visual,Does it have a tail?,strawberry,strawberry_3.wav,nomask,no,no,500.927935354,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,20,is-it-an-insect:grasshopper,nonvisual,Is it an insect?,grasshopper,grasshopper_4.wav,nomask,yes,yes,176.13711294,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,21,is-it-clothing:pineapple,nonvisual,Is it clothing?,pineapple,pineapple_2.wav,nomask,no,no,238.511718431,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,22,is-it-used-for-cider:apple,nonvisual,Is it used for cider?,apple,apple_1.wav,nomask,yes,yes,86.9586510235,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,23,does-it-live-in-india:tiger,nonvisual,Does it live in India?,tiger,tiger_1.wav,mask,yes,yes,721.171586425,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,24,does-it-have-a-tail:elephant,visual,Does it have a tail?,elephant,elephant_4.wav,mask,yes,yes,682.818311601,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,25,does-it-have-handle-bars:bike,visual,Does it have handle bars?,bike,bike_1.wav,mask,yes,yes,359.366417644,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,26,is-it-beige:elephant,visual,Is it beige?,elephant,elephant_3.wav,mask,no,no,782.936424104,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,27,is-it-like-a-horse:donkey,nonvisual,Is it like a horse?,donkey,donkey_2.wav,mask,yes,yes,291.560877551,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,28,is-it-green:giraffe,visual,Is it green?,giraffe,giraffe_4.wav,mask,no,no,784.328487207,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,29,is-it-nocturnal:raccoon,nonvisual,Is it nocturnal?,raccoon,raccoon_3.wav,nomask,yes,yes,966.719481206,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,30,does-it-make-noises:rabbit,nonvisual,Does it make noises?,rabbit,rabbit_4.wav,nomask,yes,no,924.367025815,0
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,31,does-it-eat-peanuts:donkey,nonvisual,Does it eat peanuts?,donkey,donkey_2.wav,nomask,no,no,1096.86569744,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,32,does-it-have-legs:grasshopper,visual,Does it have legs?,grasshopper,grasshopper_3.wav,nomask,yes,yes,554.78563701,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,33,does-it-have-a-hood:jacket,visual,Does it have a hood?,jacket,jacket_3.wav,nomask,yes,yes,976.153757525,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,34,does-it-have-legs:chicken,visual,Does it have legs?,chicken,chicken_1.wav,mask,yes,yes,1207.59889121,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,35,is-it-used-for-protection:dog,nonvisual,Is it used for protection?,dog,dog_2.wav,mask,yes,yes,447.875575352,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,36,does-it-have-a-pointed-end:carrot,visual,Does it have a pointed end?,carrot,carrot_4.wav,nomask,yes,yes,624.925579512,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,37,does-it-have-feathers:banana,visual,Does it have feathers?,banana,banana_2.wav,mask,no,no,553.051079653,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,38,is-it-a-bird:penguin,nonvisual,Is it a bird?,penguin,penguin_4.wav,nomask,yes,yes,1279.07296088,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,39,is-it-used-for-relaxing:tiger,nonvisual,Is it used for relaxing?,tiger,tiger_2.wav,nomask,no,no,366.497019975,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,40,is-it-an-animal:table,nonvisual,Is it an animal?,table,table_3.wav,nomask,no,no,417.042770161,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,41,is-it-furry:toad,nonvisual,Is it furry?,toad,toad_3.wav,mask,no,no,483.696953408,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,42,does-it-have-a-beak:swan,visual,Does it have a beak?,swan,swan_1.wav,nomask,yes,no,928.135742957,0
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,43,is-it-red:apple,visual,Is it red?,apple,apple_3.wav,mask,yes,yes,429.55181266,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,44,does-it-have-a-mane:lion,visual,Does it have a mane?,lion,lion_1.wav,nomask,yes,yes,387.571939791,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,45,does-it-live-in-a-coop:chicken,nonvisual,Does it live in a coop?,chicken,chicken_4.wav,mask,yes,yes,349.889249512,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,46,does-it-have-eyes:raccoon,visual,Does it have eyes?,raccoon,raccoon_3.wav,mask,yes,yes,347.789471663,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,47,is-it-a-rodent:elephant,nonvisual,Is it a rodent?,elephant,elephant_1.wav,nomask,no,no,466.106512511,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,48,does-it-have-ears:rabbit,visual,Does it have ears?,rabbit,rabbit_1.wav,nomask,yes,yes,173.266562953,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,49,is-it-red:strawberry,visual,Is it red?,strawberry,strawberry_2.wav,nomask,yes,yes,165.211866304,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,50,is-it-green:alligator,visual,Is it green?,alligator,alligator_4.wav,mask,yes,yes,414.077794208,1
MWPR119,119,2016_Jan_28_0958,LL-Kramer,1,test,51,is-it-small:toad,visual,Is it small?,toad,toad_2.wav,nomask,yes,yes,384.035606592,1
