block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-18,giraffe,giraffe_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in grass?
-1,-17,chicken,chicken_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it lay eggs?
-1,-16,alligator,alligator_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-15,grasshopper,grasshopper_2.wav,nomask,visual,yes,visual-yes,2,Does it have legs?
-1,-14,bottle,bottle_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it used for holding beer?
-1,-13,pig,pig_2.wav,mask,visual,yes,visual-yes,2,Does it have a tail?
-1,-12,mouse,mouse_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat cheese?
-1,-11,tiger,tiger_2.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it live in India?
-1,-10,camel,camel_3.wav,mask,visual,yes,visual-yes,1,Does it have a hump?
-1,-9,table,table_3.wav,mask,visual,yes,visual-yes,3,Does it have legs?
-1,-8,apple,apple_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it grow on trees?
-1,-7,lion,lion_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
-1,-6,pineapple,pineapple_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it tropical?
-1,-5,zebra,zebra_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it run fast?
-1,-4,elephant,elephant_2.wav,mask,visual,yes,visual-yes,1,Is it grey?
-1,-3,strawberry,strawberry_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
-1,-2,raccoon,raccoon_2.wav,mask,nonvisual,no,nonvisual-no,1,Does it hop?
-1,-1,deer,deer_3.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
0,0,deer,deer_3.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
0,1,elephant,elephant_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it used in circuses?
0,2,alligator,alligator_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it found in summer?
0,3,table,table_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it furniture?
0,4,pig,pig_2.wav,mask,visual,yes,visual-yes,2,Does it have a tail?
0,5,bottle,bottle_3.wav,nomask,visual,yes,visual-yes,4,Does it have a neck?
0,6,alligator,alligator_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a reptile?
0,7,tiger,tiger_3.wav,nomask,visual,yes,visual-yes,4,Does it have whiskers?
0,8,mouse,mouse_2.wav,nomask,visual,yes,visual-yes,1,Does it have a tail?
0,9,elephant,elephant_4.wav,mask,visual,yes,visual-yes,2,Does it have ears?
0,10,bottle,bottle_2.wav,mask,visual,yes,visual-yes,2,Is it made of plastic?
0,11,lion,lion_1.wav,nomask,visual,yes,visual-yes,2,Does it have fur?
0,12,zebra,zebra_4.wav,nomask,nonvisual,no,nonvisual-no,4,Does it live in water?
0,13,raccoon,raccoon_2.wav,mask,nonvisual,no,nonvisual-no,1,Does it hop?
0,14,pineapple,pineapple_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it prickly?
0,15,giraffe,giraffe_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in zoos?
0,16,lion,lion_4.wav,nomask,nonvisual,no,nonvisual-no,1,Is it found in kitchens?
0,17,zebra,zebra_3.wav,nomask,nonvisual,no,nonvisual-no,3,Is it eaten by rabbits?
0,18,grasshopper,grasshopper_3.wav,mask,visual,yes,visual-yes,4,Does it have antennae?
0,19,pig,pig_3.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it smelly?
0,20,tiger,tiger_2.wav,mask,nonvisual,no,nonvisual-no,3,Does it grow underground?
0,21,apple,apple_2.wav,mask,visual,yes,visual-yes,1,Is it red?
0,22,lion,lion_3.wav,mask,visual,no,visual-no,5,Does it have a long neck?
0,23,chicken,chicken_3.wav,mask,visual,yes,visual-yes,2,Does it have wings?
0,24,pineapple,pineapple_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it juicy?
0,25,grasshopper,grasshopper_4.wav,mask,nonvisual,no,nonvisual-no,3,Does it taste good?
0,26,alligator,alligator_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it live in water?
0,27,raccoon,raccoon_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it nocturnal?
0,28,deer,deer_3.wav,nomask,nonvisual,no,nonvisual-no,5,Is it used for cider?
0,29,grasshopper,grasshopper_1.wav,mask,visual,yes,visual-yes,1,Is it green?
0,30,tiger,tiger_1.wav,mask,visual,yes,visual-yes,3,Is it orange?
0,31,giraffe,giraffe_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live in Africa?
0,32,pineapple,pineapple_4.wav,mask,visual,no,visual-no,5,Does it have a tail?
0,33,camel,camel_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it eat?
0,34,raccoon,raccoon_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it produce offspring?
0,35,mouse,mouse_4.wav,nomask,visual,yes,visual-yes,4,Does it have a white tail?
0,36,deer,deer_4.wav,mask,visual,no,visual-no,1,Is it yellow?
0,37,chicken,chicken_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live on a farm?
0,38,strawberry,strawberry_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it used for making jam?
0,39,mouse,mouse_2.wav,mask,visual,yes,visual-yes,2,Is it grey?
0,40,strawberry,strawberry_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a fruit?
0,41,pig,pig_3.wav,nomask,visual,no,visual-no,1,Is it made of glass?
0,42,strawberry,strawberry_3.wav,mask,visual,yes,visual-yes,3,Does it have green leaves?
0,43,tiger,tiger_4.wav,nomask,visual,yes,visual-yes,1,Does it have stripes?
0,44,apple,apple_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a fruit?
0,45,bottle,bottle_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it breakable?
0,46,deer,deer_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
0,47,alligator,alligator_2.wav,mask,visual,no,visual-no,4,Is it small?
0,48,chicken,chicken_1.wav,mask,visual,yes,visual-yes,4,Does it have legs?
0,49,raccoon,raccoon_1.wav,mask,visual,yes,visual-yes,2,Does it have a tail?
0,50,bottle,bottle_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it used for holding liquids?
0,51,table,table_1.wav,mask,visual,no,visual-no,2,Does it have a nose?
0,52,camel,camel_2.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it spit?
0,53,zebra,zebra_1.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
0,54,deer,deer_2.wav,nomask,visual,yes,visual-yes,3,Does it have eyes?
0,55,elephant,elephant_3.wav,nomask,nonvisual,no,nonvisual-no,5,Does it lay eggs?
0,56,camel,camel_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
0,57,giraffe,giraffe_3.wav,nomask,visual,yes,visual-yes,4,Is it brown?
0,58,table,table_1.wav,mask,nonvisual,no,nonvisual-no,4,Does it grow in Hawaii?
0,59,pineapple,pineapple_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it tropical?
0,60,apple,apple_1.wav,nomask,nonvisual,no,nonvisual-no,4,Is it timid?
0,61,chicken,chicken_2.wav,nomask,visual,no,visual-no,2,Is it yellow?
0,62,pig,pig_2.wav,mask,visual,yes,visual-yes,1,Is it pink?
0,63,elephant,elephant_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live in Africa?
1,64,bottle,bottle_1.wav,mask,nonvisual,no,nonvisual-no,5,Is it an amphibian?
1,65,tiger,tiger_3.wav,nomask,visual,no,visual-no,1,Is it black?
1,66,strawberry,strawberry_1.wav,nomask,visual,no,visual-no,4,Does it have ears?
1,67,pig,pig_1.wav,mask,visual,no,visual-no,4,Does it have feathers?
1,68,tiger,tiger_2.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it live in India?
1,69,deer,deer_3.wav,mask,nonvisual,no,nonvisual-no,2,Is it smelly?
1,70,pineapple,pineapple_1.wav,mask,visual,yes,visual-yes,4,Is it yellow inside?
1,71,chicken,chicken_4.wav,mask,visual,yes,visual-yes,3,Does it have a beak?
