block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-12,lion,lion_3.wav,nomask,visual,yes,visual-yes,4,Does it have teeth?
-1,-11,tiger,tiger_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
-1,-10,rabbit,rabbit_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it hop?
-1,-9,table,table_4.wav,mask,visual,yes,visual-yes,3,Does it have legs?
-1,-8,raccoon,raccoon_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it nocturnal?
-1,-7,zebra,zebra_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-6,deer,deer_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it hunted by people?
-1,-5,elephant,elephant_4.wav,nomask,nonvisual,no,nonvisual-no,1,Is it a rodent?
-1,-4,bottle,bottle_3.wav,nomask,visual,yes,visual-yes,4,Does it have a neck?
-1,-3,swan,swan_2.wav,mask,visual,yes,visual-yes,1,Does it have a long neck?
-1,-2,pineapple,pineapple_3.wav,nomask,visual,no,visual-no,4,Does it have legs?
-1,-1,apple,apple_3.wav,nomask,visual,no,visual-no,3,Does it have a beak?
0,0,deer,deer_3.wav,nomask,visual,yes,visual-yes,1,Does it have antlers?
0,1,swan,swan_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a bird?
0,2,raccoon,raccoon_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it nocturnal?
0,3,elephant,elephant_1.wav,nomask,visual,no,visual-no,2,Does it have scales?
0,4,zebra,zebra_1.wav,nomask,visual,yes,visual-yes,4,Does it have a mane?
0,5,deer,deer_1.wav,nomask,visual,yes,visual-yes,4,Does it have hooves?
0,6,pineapple,pineapple_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it grow in Hawaii?
0,7,lion,lion_2.wav,nomask,nonvisual,no,nonvisual-no,2,Does it eat cheese?
0,8,rabbit,rabbit_1.wav,mask,visual,no,visual-no,2,Is it made of metal?
0,9,raccoon,raccoon_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it produce offspring?
0,10,lion,lion_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it roar?
0,11,deer,deer_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it an herbivore?
0,12,swan,swan_4.wav,nomask,visual,no,visual-no,3,Does it have four legs?
0,13,rabbit,rabbit_2.wav,nomask,visual,yes,visual-yes,2,Does it have feet?
0,14,bottle,bottle_2.wav,nomask,visual,yes,visual-yes,2,Is it made of plastic?
0,15,elephant,elephant_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live in Africa?
0,16,bottle,bottle_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it used for holding liquids?
0,17,swan,swan_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
0,18,bottle,bottle_1.wav,mask,visual,no,visual-no,5,Does it have teeth?
0,19,pineapple,pineapple_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it grow on trees?
0,20,tiger,tiger_2.wav,nomask,visual,yes,visual-yes,1,Does it have stripes?
0,21,apple,apple_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a fruit?
0,22,tiger,tiger_2.wav,nomask,visual,yes,visual-yes,4,Does it have whiskers?
0,23,apple,apple_2.wav,mask,visual,no,visual-no,5,Does it have eyes?
0,24,zebra,zebra_2.wav,nomask,visual,yes,visual-yes,3,Does it have jaws?
0,25,apple,apple_1.wav,mask,visual,yes,visual-yes,1,Is it red?
0,26,elephant,elephant_2.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat peanuts?
0,27,tiger,tiger_2.wav,mask,visual,yes,visual-yes,2,Does it have teeth?
0,28,deer,deer_1.wav,nomask,nonvisual,no,nonvisual-no,5,Is it used for cider?
0,29,table,table_2.wav,mask,visual,yes,visual-yes,4,Is it flat?
0,30,raccoon,raccoon_1.wav,nomask,visual,yes,visual-yes,4,Does it have stripes?
0,31,lion,lion_3.wav,nomask,visual,yes,visual-yes,4,Does it have teeth?
0,32,rabbit,rabbit_3.wav,nomask,visual,yes,visual-yes,3,Does it have whiskers?
0,33,elephant,elephant_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in zoos?
0,34,tiger,tiger_1.wav,nomask,visual,yes,visual-yes,5,Does it have large teeth?
0,35,rabbit,rabbit_4.wav,mask,visual,no,visual-no,1,Does it have spots?
0,36,table,table_1.wav,mask,nonvisual,no,nonvisual-no,4,Does it grow in Hawaii?
0,37,lion,lion_4.wav,mask,visual,yes,visual-yes,2,Does it have fur?
0,38,elephant,elephant_2.wav,nomask,visual,no,visual-no,5,Does it have hooves?
0,39,apple,apple_3.wav,nomask,visual,yes,visual-yes,3,Does it have seeds?
0,40,pineapple,pineapple_4.wav,mask,visual,yes,visual-yes,4,Is it yellow inside?
0,41,zebra,zebra_2.wav,nomask,nonvisual,no,nonvisual-no,1,Does it eat garbage?
0,42,table,table_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it found in dining rooms?
0,43,deer,deer_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it timid?
0,44,bottle,bottle_4.wav,mask,nonvisual,no,nonvisual-no,3,Is it a carnivore?
0,45,lion,lion_1.wav,mask,nonvisual,no,nonvisual-no,4,Does it lay eggs?
0,46,raccoon,raccoon_1.wav,nomask,visual,yes,visual-yes,2,Does it have a tail?
0,47,bottle,bottle_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it a container?
0,48,lion,lion_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
0,49,zebra,zebra_2.wav,mask,visual,yes,visual-yes,2,Does it have four legs?
0,50,rabbit,rabbit_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it hop?
0,51,elephant,elephant_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it used in circuses?
0,52,apple,apple_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it grow on trees?
0,53,rabbit,rabbit_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat carrots?
0,54,zebra,zebra_3.wav,mask,nonvisual,no,nonvisual-no,5,Does it live in jungles?
0,55,pineapple,pineapple_2.wav,nomask,visual,yes,visual-yes,5,Does it have a core?
0,56,swan,swan_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live on water?
0,57,raccoon,raccoon_3.wav,mask,visual,yes,visual-yes,3,Does it have eyes?
0,58,bottle,bottle_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it used for holding things?
0,59,pineapple,pineapple_4.wav,mask,visual,no,visual-no,5,Does it have a tail?
0,60,table,table_1.wav,mask,visual,yes,visual-yes,1,Is it made of wood?
0,61,zebra,zebra_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,62,pineapple,pineapple_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it juicy?
0,63,tiger,tiger_1.wav,mask,visual,no,visual-no,4,Is it yellow inside?
1,64,pineapple,pineapple_1.wav,mask,visual,yes,visual-yes,3,Does it have skin?
1,65,elephant,elephant_3.wav,mask,visual,yes,visual-yes,5,Does it have large ears?
1,66,rabbit,rabbit_4.wav,nomask,visual,yes,visual-yes,1,Does it have ears?
1,67,zebra,zebra_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in Africa?
1,68,lion,lion_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it live in jungles?
1,69,zebra,zebra_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it travel in herds?
1,70,deer,deer_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it fast?
1,71,apple,apple_3.wav,nomask,visual,yes,visual-yes,5,Does it have a core?
1,72,bottle,bottle_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it used for holding beer?
1,73,elephant,elephant_3.wav,nomask,visual,yes,visual-yes,3,Does it have four legs?
1,74,raccoon,raccoon_2.wav,nomask,visual,no,visual-no,1,Does it have a mane?
1,75,table,table_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it used for eating on?
1,76,zebra,zebra_1.wav,nomask,visual,yes,visual-yes,3,Does it have hooves?
1,77,tiger,tiger_4.wav,nomask,visual,no,visual-no,2,Is it brown?
1,78,table,table_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it found in kitchens?
1,79,deer,deer_4.wav,mask,visual,yes,visual-yes,3,Does it have eyes?
1,80,elephant,elephant_4.wav,mask,visual,yes,visual-yes,1,Is it grey?
1,81,rabbit,rabbit_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it make noises?
1,82,tiger,tiger_3.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it live in zoos?
1,83,elephant,elephant_2.wav,mask,visual,yes,visual-yes,2,Does it have ears?
1,84,pineapple,pineapple_3.wav,nomask,nonvisual,no,nonvisual-no,5,Is it a pet?
1,85,rabbit,rabbit_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it edible?
1,86,deer,deer_1.wav,nomask,visual,yes,visual-yes,5,Does it have a white tail?
1,87,apple,apple_3.wav,nomask,visual,no,visual-no,3,Does it have a beak?
1,88,deer,deer_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
1,89,zebra,zebra_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it run fast?
1,90,swan,swan_1.wav,nomask,visual,yes,visual-yes,3,Does it have feathers?
1,91,tiger,tiger_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a carnivore?
1,92,deer,deer_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it hunted by people?
1,93,bottle,bottle_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it breakable?
1,94,pineapple,pineapple_1.wav,mask,visual,yes,visual-yes,2,Does it have an inside?
1,95,raccoon,raccoon_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it furry?
1,96,rabbit,rabbit_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a pet?
1,97,lion,lion_1.wav,mask,visual,yes,visual-yes,3,Does it have a tail?
1,98,rabbit,rabbit_1.wav,nomask,nonvisual,no,nonvisual-no,4,Is it used for making jam?
1,99,table,table_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it furniture?
1,100,raccoon,raccoon_3.wav,nomask,visual,no,visual-no,2,Does it have seeds?
1,101,swan,swan_3.wav,mask,visual,yes,visual-yes,4,Does it have wings?
1,102,lion,lion_1.wav,mask,visual,yes,visual-yes,1,Does it have a mane?
1,103,apple,apple_1.wav,mask,visual,yes,visual-yes,4,Is it round?
1,104,elephant,elephant_3.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
1,105,tiger,tiger_3.wav,mask,visual,yes,visual-yes,3,Is it orange?
1,106,bottle,bottle_3.wav,nomask,visual,yes,visual-yes,4,Does it have a neck?
1,107,rabbit,rabbit_2.wav,mask,nonvisual,no,nonvisual-no,5,Is it a fruit?
1,108,apple,apple_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it nutritious?
1,109,elephant,elephant_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
1,110,pineapple,pineapple_3.wav,nomask,visual,no,visual-no,4,Does it have legs?
1,111,zebra,zebra_3.wav,nomask,visual,yes,visual-yes,1,Does it have stripes?
1,112,bottle,bottle_1.wav,nomask,visual,yes,visual-yes,1,Is it made of glass?
1,113,lion,lion_2.wav,mask,visual,no,visual-no,5,Does it have a long neck?
1,114,swan,swan_2.wav,mask,visual,yes,visual-yes,1,Does it have a long neck?
1,115,rabbit,rabbit_4.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
1,116,pineapple,pineapple_3.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it prickly?
1,117,table,table_4.wav,mask,visual,yes,visual-yes,3,Does it have legs?
1,118,deer,deer_2.wav,mask,visual,yes,visual-yes,2,Does it have four legs?
1,119,lion,lion_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a carnivore?
1,120,pineapple,pineapple_4.wav,mask,nonvisual,no,nonvisual-no,2,Is it clothing?
1,121,raccoon,raccoon_4.wav,mask,visual,no,visual-no,3,Does it have green leaves?
1,122,elephant,elephant_4.wav,nomask,nonvisual,no,nonvisual-no,1,Is it a rodent?
1,123,apple,apple_1.wav,nomask,nonvisual,no,nonvisual-no,1,Is it an animal?
1,124,bottle,bottle_1.wav,mask,nonvisual,no,nonvisual-no,1,Is it an animal?
1,125,zebra,zebra_4.wav,mask,nonvisual,no,nonvisual-no,4,Does it live in water?
1,126,tiger,tiger_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
1,127,raccoon,raccoon_1.wav,nomask,nonvisual,no,nonvisual-no,1,Does it hop?
