block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-11,chair,chair_3.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it found at tables?
-1,-10,giraffe,giraffe_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it eat leaves?
-1,-9,grasshopper,grasshopper_1.wav,nomask,visual,yes,visual-yes,1,Is it green?
-1,-8,deer,deer_2.wav,nomask,visual,no,visual-no,2,Is it green?
-1,-7,elephant,elephant_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it used in circuses?
-1,-6,zebra,zebra_1.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
-1,-5,penguin,penguin_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it unable to fly?
-1,-4,mouse,mouse_2.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat cheese?
-1,-3,table,table_4.wav,nomask,visual,no,visual-no,1,Does it have a neck?
-1,-2,swan,swan_4.wav,nomask,visual,yes,visual-yes,1,Does it have a long neck?
-1,-1,apple,apple_4.wav,nomask,visual,no,visual-no,5,Does it have eyes?
0,0,penguin,penguin_1.wav,mask,visual,yes,visual-yes,2,Does it have a beak?
0,1,deer,deer_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
0,2,chair,chair_2.wav,nomask,visual,yes,visual-yes,2,Is it made of wood?
0,3,deer,deer_3.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it an herbivore?
0,4,apple,apple_4.wav,nomask,visual,no,visual-no,5,Does it have eyes?
0,5,elephant,elephant_4.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
0,6,mouse,mouse_1.wav,mask,visual,yes,visual-yes,2,Is it grey?
0,7,zebra,zebra_1.wav,nomask,visual,yes,visual-yes,1,Does it have stripes?
0,8,apple,apple_1.wav,nomask,visual,yes,visual-yes,5,Does it have a core?
0,9,chair,chair_2.wav,mask,visual,no,visual-no,5,Does it have a tail?
0,10,mouse,mouse_3.wav,nomask,visual,yes,visual-yes,4,Does it have a white tail?
0,11,deer,deer_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it fast?
0,12,mouse,mouse_2.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat cheese?
0,13,giraffe,giraffe_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
0,14,table,table_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it found in dining rooms?
0,15,zebra,zebra_2.wav,mask,visual,yes,visual-yes,3,Does it have hooves?
0,16,swan,swan_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
0,17,grasshopper,grasshopper_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it found in summer?
0,18,deer,deer_3.wav,mask,visual,no,visual-no,5,Does it have large teeth?
0,19,penguin,penguin_1.wav,nomask,visual,yes,visual-yes,4,Does it have wings?
0,20,swan,swan_4.wav,mask,nonvisual,no,nonvisual-no,2,Does it grow on trees?
0,21,chair,chair_1.wav,mask,visual,yes,visual-yes,3,Does it have armrests?
0,22,elephant,elephant_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,23,deer,deer_2.wav,mask,visual,yes,visual-yes,1,Does it have antlers?
0,24,apple,apple_3.wav,mask,visual,no,visual-no,1,Is it black?
0,25,giraffe,giraffe_3.wav,nomask,visual,yes,visual-yes,4,Is it brown?
0,26,grasshopper,grasshopper_1.wav,mask,visual,yes,visual-yes,4,Does it have antennae?
0,27,apple,apple_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it grow on trees?
0,28,deer,deer_1.wav,nomask,nonvisual,no,nonvisual-no,3,Is it loud?
0,29,apple,apple_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it eaten in pies?
0,30,table,table_2.wav,mask,visual,yes,visual-yes,4,Is it flat?
