block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-21,grasshopper,grasshopper_3.wav,nomask,visual,yes,visual-yes,4,Does it have antennae?
-1,-20,chair,chair_3.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it used for relaxing?
-1,-19,apple,apple_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it used for cider?
-1,-18,giraffe,giraffe_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in grass?
-1,-17,swan,swan_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it graceful?
-1,-16,chicken,chicken_1.wav,mask,visual,yes,visual-yes,2,Does it have wings?
-1,-15,tiger,tiger_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it live in India?
-1,-14,bottle,bottle_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it used for holding liquids?
-1,-13,lion,lion_3.wav,mask,visual,yes,visual-yes,1,Does it have a mane?
-1,-12,rabbit,rabbit_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it make noises?
-1,-11,zebra,zebra_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in Africa?
-1,-10,dog,dog_2.wav,nomask,visual,no,visual-no,2,Is it pink?
-1,-9,alligator,alligator_3.wav,nomask,visual,yes,visual-yes,3,Does it have scales?
-1,-8,penguin,penguin_1.wav,nomask,visual,yes,visual-yes,1,Is it black?
-1,-7,raccoon,raccoon_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it nocturnal?
-1,-6,mouse,mouse_4.wav,mask,visual,yes,visual-yes,3,Does it have fur?
-1,-5,pig,pig_1.wav,mask,nonvisual,no,nonvisual-no,4,Does it grow on trees?
-1,-4,donkey,donkey_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-3,deer,deer_2.wav,mask,visual,yes,visual-yes,1,Does it have antlers?
-1,-2,elephant,elephant_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live in Africa?
-1,-1,camel,camel_2.wav,mask,nonvisual,no,nonvisual-no,4,Does it live on a farm?
0,0,rabbit,rabbit_2.wav,mask,visual,yes,visual-yes,1,Does it have ears?
0,1,apple,apple_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it grow on trees?
0,2,elephant,elephant_1.wav,mask,nonvisual,no,nonvisual-no,1,Is it a rodent?
0,3,donkey,donkey_2.wav,nomask,visual,yes,visual-yes,3,Does it have a tail?
0,4,pig,pig_4.wav,mask,visual,yes,visual-yes,1,Is it pink?
0,5,lion,lion_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,6,bottle,bottle_2.wav,nomask,visual,yes,visual-yes,4,Does it have a neck?
0,7,mouse,mouse_3.wav,mask,visual,yes,visual-yes,4,Does it have a white tail?
0,8,zebra,zebra_4.wav,nomask,visual,yes,visual-yes,1,Does it have stripes?
0,9,chair,chair_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used in circuses?
0,10,zebra,zebra_2.wav,nomask,visual,yes,visual-yes,4,Does it have a mane?
0,11,penguin,penguin_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
0,12,donkey,donkey_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it furry?
0,13,alligator,alligator_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in swamps?
0,14,mouse,mouse_4.wav,mask,visual,yes,visual-yes,3,Does it have fur?
0,15,alligator,alligator_3.wav,nomask,visual,yes,visual-yes,3,Does it have scales?
0,16,rabbit,rabbit_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it edible?
0,17,pig,pig_3.wav,mask,visual,yes,visual-yes,4,Does it have legs?
0,18,chicken,chicken_1.wav,mask,visual,yes,visual-yes,2,Does it have wings?
0,19,deer,deer_3.wav,nomask,visual,yes,visual-yes,3,Does it have eyes?
0,20,chicken,chicken_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it lay eggs?
0,21,apple,apple_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it eaten in pies?
0,22,grasshopper,grasshopper_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live in grass?
0,23,penguin,penguin_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it unable to fly?
0,24,chair,chair_3.wav,nomask,nonvisual,no,nonvisual-no,5,Is it an animal?
0,25,camel,camel_2.wav,mask,visual,yes,visual-yes,2,Is it brown?
0,26,swan,swan_2.wav,mask,visual,yes,visual-yes,2,Does it have a beak?
0,27,deer,deer_2.wav,mask,visual,yes,visual-yes,1,Does it have antlers?
0,28,pig,pig_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,29,tiger,tiger_3.wav,nomask,visual,no,visual-no,4,Is it yellow inside?
0,30,alligator,alligator_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it live in water?
0,31,donkey,donkey_1.wav,nomask,visual,yes,visual-yes,1,Does it have legs?
0,32,apple,apple_2.wav,mask,visual,no,visual-no,2,Does it have pockets?
0,33,lion,lion_4.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it roar?
0,34,tiger,tiger_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
0,35,raccoon,raccoon_4.wav,mask,visual,no,visual-no,4,Does it have a long neck?
0,36,grasshopper,grasshopper_2.wav,nomask,visual,yes,visual-yes,2,Does it have legs?
0,37,pig,pig_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it eaten as bacon?
0,38,tiger,tiger_1.wav,mask,visual,yes,visual-yes,3,Is it orange?
0,39,rabbit,rabbit_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it hop?
0,40,lion,lion_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it live in jungles?
0,41,penguin,penguin_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a bird?
0,42,deer,deer_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it hunted by people?
0,43,bottle,bottle_2.wav,mask,nonvisual,no,nonvisual-no,5,Is it an amphibian?
0,44,chicken,chicken_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live on a farm?
0,45,dog,dog_4.wav,nomask,visual,yes,visual-yes,1,Does it have four legs?
0,46,giraffe,giraffe_2.wav,mask,visual,yes,visual-yes,2,Is it tall?
0,47,swan,swan_2.wav,nomask,nonvisual,no,nonvisual-no,3,Is it found in dining rooms?
0,48,camel,camel_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it live in the desert?
0,49,raccoon,raccoon_3.wav,nomask,visual,yes,visual-yes,4,Does it have stripes?
0,50,chair,chair_3.wav,nomask,visual,no,visual-no,5,Does it have a tail?
0,51,elephant,elephant_3.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it eat peanuts?
0,52,deer,deer_3.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
