block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-18,chicken,chicken_2.wav,nomask,visual,yes,visual-yes,3,Does it have a beak?
-1,-17,lion,lion_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
-1,-16,table,table_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it furniture?
-1,-15,apple,apple_4.wav,nomask,visual,yes,visual-yes,5,Does it have a core?
-1,-14,giraffe,giraffe_4.wav,mask,visual,yes,visual-yes,4,Is it brown?
-1,-13,elephant,elephant_1.wav,nomask,visual,no,visual-no,1,Is it made of wood?
-1,-12,chair,chair_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it furniture?
-1,-11,donkey,donkey_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it make noises?
-1,-10,dog,dog_2.wav,mask,nonvisual,no,nonvisual-no,4,Is it prickly?
-1,-9,pineapple,pineapple_4.wav,nomask,visual,yes,visual-yes,4,Is it yellow inside?
-1,-8,swan,swan_4.wav,nomask,visual,no,visual-no,3,Does it have four legs?
-1,-7,camel,camel_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it drink water?
-1,-6,mouse,mouse_2.wav,mask,visual,yes,visual-yes,1,Does it have a tail?
-1,-5,tiger,tiger_3.wav,nomask,nonvisual,no,nonvisual-no,4,Is it worn in winter?
-1,-4,zebra,zebra_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in Africa?
-1,-3,deer,deer_1.wav,mask,visual,yes,visual-yes,1,Does it have antlers?
-1,-2,grasshopper,grasshopper_3.wav,mask,visual,yes,visual-yes,4,Does it have antennae?
-1,-1,alligator,alligator_1.wav,nomask,visual,no,visual-no,5,Is it made of metal?
0,0,swan,swan_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live on water?
0,1,grasshopper,grasshopper_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an insect?
0,2,tiger,tiger_3.wav,mask,visual,yes,visual-yes,3,Is it orange?
0,3,mouse,mouse_1.wav,nomask,visual,yes,visual-yes,4,Does it have whiskers?
0,4,grasshopper,grasshopper_2.wav,mask,visual,yes,visual-yes,1,Is it green?
0,5,dog,dog_4.wav,mask,nonvisual,no,nonvisual-no,1,Does it hop?
0,6,elephant,elephant_1.wav,mask,visual,no,visual-no,3,Is it beige?
0,7,camel,camel_2.wav,nomask,visual,no,visual-no,1,Does it have stripes?
0,8,chair,chair_2.wav,nomask,visual,yes,visual-yes,1,Does it have legs?
0,9,zebra,zebra_2.wav,nomask,visual,yes,visual-yes,4,Does it have a mane?
0,10,alligator,alligator_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a reptile?
0,11,lion,lion_3.wav,mask,nonvisual,no,nonvisual-no,4,Does it lay eggs?
0,12,dog,dog_3.wav,nomask,nonvisual,no,nonvisual-no,3,Is it eaten as bacon?
0,13,giraffe,giraffe_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live in Africa?
0,14,donkey,donkey_4.wav,mask,nonvisual,no,nonvisual-no,5,Does it eat peanuts?
0,15,elephant,elephant_4.wav,nomask,visual,no,visual-no,4,Does it have fur?
0,16,swan,swan_1.wav,nomask,visual,yes,visual-yes,1,Does it have a long neck?
0,17,tiger,tiger_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a carnivore?
0,18,deer,deer_3.wav,nomask,visual,yes,visual-yes,3,Does it have eyes?
0,19,apple,apple_3.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it nutritious?
0,20,mouse,mouse_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat cheese?
0,21,zebra,zebra_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in Africa?
0,22,alligator,alligator_4.wav,mask,visual,yes,visual-yes,3,Does it have scales?
0,23,giraffe,giraffe_3.wav,nomask,visual,yes,visual-yes,1,Does it have spots?
0,24,zebra,zebra_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it travel in herds?
0,25,deer,deer_1.wav,mask,visual,yes,visual-yes,2,Does it have four legs?
0,26,table,table_2.wav,mask,visual,yes,visual-yes,3,Does it have legs?
0,27,alligator,alligator_3.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
0,28,donkey,donkey_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it furry?
0,29,mouse,mouse_4.wav,nomask,nonvisual,no,nonvisual-no,5,Is it hunted by people?
0,30,donkey,donkey_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
0,31,elephant,elephant_1.wav,nomask,visual,no,visual-no,1,Is it made of wood?
0,32,chair,chair_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it furniture?
0,33,mouse,mouse_3.wav,nomask,nonvisual,no,nonvisual-no,2,Is it used for transportation?
0,34,deer,deer_4.wav,mask,visual,yes,visual-yes,4,Does it have hooves?
0,35,pineapple,pineapple_1.wav,nomask,visual,yes,visual-yes,1,Is it yellow?
0,36,apple,apple_1.wav,nomask,nonvisual,no,nonvisual-no,5,Is it used in experiments?
0,37,chicken,chicken_2.wav,nomask,visual,yes,visual-yes,3,Does it have a beak?
0,38,dog,dog_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a pet?
0,39,chair,chair_3.wav,mask,visual,yes,visual-yes,2,Is it made of wood?
0,40,donkey,donkey_1.wav,nomask,nonvisual,no,nonvisual-no,1,Does it lay eggs?
0,41,chicken,chicken_3.wav,mask,visual,yes,visual-yes,2,Does it have wings?
0,42,lion,lion_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it live in jungles?
0,43,dog,dog_1.wav,mask,visual,yes,visual-yes,4,Does it have hair?
0,44,apple,apple_1.wav,mask,visual,no,visual-no,3,Does it have a beak?
0,45,camel,camel_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it drink water?
0,46,giraffe,giraffe_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in zoos?
0,47,deer,deer_2.wav,mask,visual,no,visual-no,5,Does it have large teeth?
