block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-18,rabbit,rabbit_2.wav,nomask,visual,yes,visual-yes,1,Does it have ears?
-1,-17,donkey,donkey_2.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it make noises?
-1,-16,swan,swan_4.wav,mask,visual,yes,visual-yes,1,Does it have a long neck?
-1,-15,chicken,chicken_1.wav,mask,visual,yes,visual-yes,3,Does it have a beak?
-1,-14,dog,dog_2.wav,mask,visual,yes,visual-yes,5,Does it have a nose?
-1,-13,grasshopper,grasshopper_2.wav,nomask,visual,no,visual-no,2,Does it have teeth?
-1,-12,elephant,elephant_2.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
-1,-11,strawberry,strawberry_1.wav,nomask,visual,yes,visual-yes,4,Is it small?
-1,-10,penguin,penguin_1.wav,nomask,visual,yes,visual-yes,2,Does it have a beak?
-1,-9,pineapple,pineapple_4.wav,mask,visual,no,visual-no,4,Does it have legs?
-1,-8,bottle,bottle_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it used for holding things?
-1,-7,camel,camel_2.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it spit?
-1,-6,table,table_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it furniture?
-1,-5,apple,apple_2.wav,nomask,nonvisual,no,nonvisual-no,2,Does it live in Africa?
-1,-4,mouse,mouse_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a rodent?
-1,-3,alligator,alligator_4.wav,mask,visual,yes,visual-yes,1,Is it green?
-1,-2,lion,lion_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a carnivore?
-1,-1,raccoon,raccoon_3.wav,mask,visual,yes,visual-yes,1,Is it black?
0,0,rabbit,rabbit_1.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
0,1,lion,lion_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
0,2,camel,camel_2.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it spit?
0,3,apple,apple_1.wav,mask,visual,no,visual-no,2,Does it have pockets?
0,4,rabbit,rabbit_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a pet?
0,5,apple,apple_1.wav,nomask,nonvisual,no,nonvisual-no,4,Is it timid?
0,6,swan,swan_4.wav,mask,visual,yes,visual-yes,1,Does it have a long neck?
0,7,camel,camel_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
0,8,dog,dog_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it used for protection?
0,9,pineapple,pineapple_4.wav,nomask,nonvisual,no,nonvisual-no,2,Is it clothing?
0,10,penguin,penguin_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it unable to fly?
0,11,table,table_3.wav,mask,visual,yes,visual-yes,1,Is it made of wood?
0,12,swan,swan_4.wav,mask,visual,yes,visual-yes,2,Does it have a beak?
0,13,alligator,alligator_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it live in water?
0,14,apple,apple_3.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it nutritious?
0,15,raccoon,raccoon_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it nocturnal?
0,16,donkey,donkey_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it furry?
0,17,mouse,mouse_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it eat?
0,18,raccoon,raccoon_3.wav,mask,visual,yes,visual-yes,1,Is it black?
0,19,lion,lion_2.wav,nomask,visual,no,visual-no,2,Does it have long legs?
0,20,bottle,bottle_4.wav,nomask,visual,no,visual-no,3,Does it have armrests?
0,21,apple,apple_3.wav,mask,visual,yes,visual-yes,1,Is it red?
0,22,table,table_2.wav,mask,visual,yes,visual-yes,4,Is it flat?
0,23,grasshopper,grasshopper_4.wav,mask,visual,yes,visual-yes,4,Does it have antennae?
0,24,chicken,chicken_4.wav,nomask,visual,no,visual-no,2,Is it yellow?
0,25,strawberry,strawberry_2.wav,nomask,visual,no,visual-no,3,Does it have a mane?
0,26,chicken,chicken_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it eat grain?
0,27,camel,camel_1.wav,mask,nonvisual,no,nonvisual-no,3,Does it eat?
0,28,bottle,bottle_4.wav,nomask,visual,yes,visual-yes,2,Is it made of plastic?
0,29,rabbit,rabbit_3.wav,nomask,visual,yes,visual-yes,3,Does it have whiskers?
0,30,chicken,chicken_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live on a farm?
0,31,raccoon,raccoon_3.wav,nomask,visual,yes,visual-yes,2,Does it have a tail?
0,32,dog,dog_1.wav,mask,nonvisual,no,nonvisual-no,4,Is it prickly?
0,33,grasshopper,grasshopper_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it found in summer?
0,34,donkey,donkey_2.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it make noises?
0,35,raccoon,raccoon_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it furry?
0,36,alligator,alligator_1.wav,nomask,nonvisual,no,nonvisual-no,4,Is it found in summer?
0,37,pineapple,pineapple_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it juicy?
0,38,elephant,elephant_2.wav,mask,visual,yes,visual-yes,3,Does it have four legs?
0,39,grasshopper,grasshopper_1.wav,nomask,visual,yes,visual-yes,3,Does it have long legs?
0,40,lion,lion_3.wav,mask,visual,no,visual-no,5,Does it have a long neck?
0,41,swan,swan_1.wav,mask,visual,no,visual-no,3,Does it have four legs?
0,42,alligator,alligator_3.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
