block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-17,strawberry,strawberry_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
-1,-16,chicken,chicken_3.wav,nomask,nonvisual,no,nonvisual-no,5,Is it comfortable?
-1,-15,dog,dog_2.wav,nomask,visual,yes,visual-yes,5,Does it have a nose?
-1,-14,tiger,tiger_4.wav,nomask,visual,yes,visual-yes,4,Does it have whiskers?
-1,-13,penguin,penguin_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a bird?
-1,-12,rabbit,rabbit_4.wav,nomask,visual,yes,visual-yes,2,Does it have feet?
-1,-11,pineapple,pineapple_2.wav,mask,visual,yes,visual-yes,3,Does it have skin?
-1,-10,lion,lion_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it live in jungles?
-1,-9,camel,camel_2.wav,nomask,visual,yes,visual-yes,2,Is it brown?
-1,-8,table,table_2.wav,nomask,visual,yes,visual-yes,3,Does it have legs?
-1,-7,deer,deer_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it an herbivore?
-1,-6,raccoon,raccoon_3.wav,nomask,visual,yes,visual-yes,3,Does it have eyes?
-1,-5,swan,swan_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live on water?
-1,-4,pig,pig_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it eaten as bacon?
-1,-3,alligator,alligator_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in swamps?
-1,-2,giraffe,giraffe_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in zoos?
-1,-1,donkey,donkey_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it make noises?
0,0,chicken,chicken_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it eaten by frying?
0,1,rabbit,rabbit_2.wav,mask,visual,yes,visual-yes,3,Does it have whiskers?
0,2,deer,deer_4.wav,mask,visual,yes,visual-yes,1,Does it have antlers?
0,3,table,table_2.wav,nomask,visual,yes,visual-yes,3,Does it have legs?
0,4,pineapple,pineapple_1.wav,mask,visual,no,visual-no,3,Does it have whiskers?
0,5,strawberry,strawberry_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
0,6,dog,dog_1.wav,mask,nonvisual,no,nonvisual-no,2,Is it eaten in pies?
0,7,table,table_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it found in dining rooms?
0,8,giraffe,giraffe_2.wav,nomask,visual,yes,visual-yes,2,Is it tall?
0,9,pig,pig_2.wav,mask,visual,yes,visual-yes,1,Is it pink?
0,10,lion,lion_4.wav,nomask,visual,no,visual-no,2,Does it have long legs?
0,11,alligator,alligator_2.wav,nomask,nonvisual,no,nonvisual-no,4,Is it found in summer?
0,12,pig,pig_3.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it like mud?
0,13,raccoon,raccoon_2.wav,nomask,visual,no,visual-no,4,Does it have a long neck?
0,14,tiger,tiger_4.wav,nomask,visual,yes,visual-yes,1,Does it have stripes?
0,15,chicken,chicken_2.wav,nomask,visual,yes,visual-yes,3,Does it have a beak?
0,16,table,table_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it found in kitchens?
0,17,tiger,tiger_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a carnivore?
0,18,lion,lion_2.wav,mask,visual,yes,visual-yes,2,Does it have fur?
0,19,raccoon,raccoon_4.wav,mask,visual,yes,visual-yes,2,Does it have a tail?
0,20,alligator,alligator_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in swamps?
0,21,deer,deer_1.wav,mask,visual,no,visual-no,3,Does it have a lid?
