block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-17,alligator,alligator_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it live in water?
-1,-16,chair,chair_3.wav,mask,nonvisual,no,nonvisual-no,1,Is it a fruit?
-1,-15,bottle,bottle_1.wav,mask,visual,no,visual-no,1,Does it have feet?
-1,-14,chicken,chicken_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it eaten by frying?
-1,-13,raccoon,raccoon_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it nocturnal?
-1,-12,elephant,elephant_3.wav,nomask,visual,yes,visual-yes,1,Is it grey?
-1,-11,giraffe,giraffe_4.wav,nomask,visual,yes,visual-yes,4,Is it brown?
-1,-10,grasshopper,grasshopper_2.wav,mask,visual,yes,visual-yes,3,Does it have long legs?
-1,-9,pig,pig_1.wav,nomask,visual,no,visual-no,5,Does it have fur?
-1,-8,tiger,tiger_4.wav,mask,nonvisual,no,nonvisual-no,4,Is it worn in winter?
-1,-7,deer,deer_3.wav,nomask,visual,yes,visual-yes,5,Does it have a white tail?
-1,-6,rabbit,rabbit_4.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
-1,-5,zebra,zebra_4.wav,nomask,visual,no,visual-no,2,Does it have antennae?
-1,-4,pineapple,pineapple_3.wav,nomask,nonvisual,no,nonvisual-no,3,Is it a carnivore?
-1,-3,swan,swan_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live on water?
-1,-2,donkey,donkey_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it like a horse?
-1,-1,apple,apple_4.wav,nomask,nonvisual,no,nonvisual-no,1,Is it an animal?
0,0,elephant,elephant_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat peanuts?
0,1,giraffe,giraffe_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it eat leaves?
0,2,alligator,alligator_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in swamps?
0,3,chicken,chicken_1.wav,mask,visual,no,visual-no,1,Is it orange?
0,4,grasshopper,grasshopper_4.wav,mask,visual,no,visual-no,2,Does it have teeth?
0,5,pineapple,pineapple_3.wav,mask,visual,no,visual-no,4,Does it have legs?
0,6,bottle,bottle_2.wav,mask,visual,no,visual-no,5,Does it have teeth?
0,7,pineapple,pineapple_4.wav,nomask,nonvisual,no,nonvisual-no,1,Is it an animal?
0,8,alligator,alligator_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a reptile?
0,9,apple,apple_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it eaten in pies?
0,10,grasshopper,grasshopper_1.wav,mask,visual,yes,visual-yes,2,Does it have legs?
0,11,apple,apple_1.wav,mask,visual,yes,visual-yes,5,Does it have a core?
0,12,pineapple,pineapple_1.wav,nomask,visual,yes,visual-yes,5,Does it have a core?
0,13,pig,pig_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it smelly?
0,14,apple,apple_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a fruit?
0,15,chicken,chicken_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it eaten by frying?
0,16,alligator,alligator_4.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
0,17,pig,pig_3.wav,mask,visual,yes,visual-yes,4,Does it have legs?
0,18,giraffe,giraffe_4.wav,nomask,visual,yes,visual-yes,4,Is it brown?
0,19,chair,chair_2.wav,nomask,visual,no,visual-no,2,Does it have a tail?
0,20,swan,swan_3.wav,mask,visual,yes,visual-yes,1,Does it have a long neck?
0,21,pig,pig_4.wav,mask,visual,yes,visual-yes,2,Does it have a tail?
0,22,chair,chair_4.wav,mask,visual,yes,visual-yes,5,Does it have a cushion?
0,23,pineapple,pineapple_2.wav,nomask,visual,yes,visual-yes,4,Is it yellow inside?
0,24,alligator,alligator_2.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it eat people?
0,25,raccoon,raccoon_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it eat garbage?
0,26,tiger,tiger_4.wav,mask,visual,yes,visual-yes,5,Does it have large teeth?
0,27,giraffe,giraffe_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
0,28,pig,pig_3.wav,mask,visual,yes,visual-yes,1,Is it pink?
0,29,deer,deer_2.wav,nomask,visual,yes,visual-yes,1,Does it have antlers?
0,30,chair,chair_1.wav,nomask,visual,yes,visual-yes,3,Does it have armrests?
0,31,elephant,elephant_1.wav,mask,nonvisual,no,nonvisual-no,2,Is it a reptile?
0,32,tiger,tiger_1.wav,mask,nonvisual,no,nonvisual-no,5,Is it used for relaxing?
0,33,elephant,elephant_3.wav,nomask,visual,no,visual-no,2,Does it have scales?
0,34,deer,deer_2.wav,nomask,nonvisual,no,nonvisual-no,3,Is it loud?
0,35,apple,apple_3.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it used for cider?
0,36,chicken,chicken_2.wav,nomask,visual,no,visual-no,2,Is it yellow?
0,37,elephant,elephant_3.wav,nomask,visual,yes,visual-yes,5,Does it have large ears?
0,38,donkey,donkey_4.wav,nomask,nonvisual,no,nonvisual-no,5,Does it eat peanuts?
0,39,bottle,bottle_3.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it used for holding beer?
0,40,deer,deer_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it hunted by people?
0,41,donkey,donkey_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
0,42,zebra,zebra_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it travel in herds?
0,43,pineapple,pineapple_2.wav,nomask,visual,yes,visual-yes,2,Does it have an inside?
0,44,rabbit,rabbit_1.wav,mask,nonvisual,no,nonvisual-no,3,Does it roar?
0,45,bottle,bottle_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it breakable?
0,46,rabbit,rabbit_4.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
0,47,raccoon,raccoon_4.wav,nomask,visual,yes,visual-yes,4,Does it have stripes?
0,48,chair,chair_4.wav,nomask,nonvisual,no,nonvisual-no,2,Is it nutritious?
0,49,pig,pig_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,50,giraffe,giraffe_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in zoos?
0,51,rabbit,rabbit_2.wav,nomask,nonvisual,no,nonvisual-no,2,Does it make noises?
0,52,donkey,donkey_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it furry?
0,53,zebra,zebra_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,54,tiger,tiger_3.wav,nomask,visual,yes,visual-yes,2,Does it have teeth?
0,55,rabbit,rabbit_3.wav,mask,visual,yes,visual-yes,2,Does it have feet?
0,56,bottle,bottle_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it used for holding things?
0,57,swan,swan_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it graceful?
0,58,tiger,tiger_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
0,59,bottle,bottle_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it used for holding liquids?
0,60,grasshopper,grasshopper_3.wav,nomask,visual,yes,visual-yes,1,Is it green?
0,61,zebra,zebra_3.wav,mask,nonvisual,no,nonvisual-no,4,Does it live in water?
0,62,swan,swan_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live on water?
0,63,rabbit,rabbit_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it edible?
0,64,tiger,tiger_2.wav,nomask,visual,no,visual-no,2,Is it brown?
0,65,chicken,chicken_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it eat grain?
0,66,alligator,alligator_3.wav,mask,nonvisual,no,nonvisual-no,1,Is it a mammal?
0,67,deer,deer_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
0,68,swan,swan_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
1,69,zebra,zebra_1.wav,mask,visual,yes,visual-yes,2,Does it have four legs?
1,70,chicken,chicken_4.wav,nomask,visual,yes,visual-yes,3,Does it have a beak?
1,71,pineapple,pineapple_2.wav,mask,visual,yes,visual-yes,1,Is it yellow?
1,72,alligator,alligator_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
1,73,grasshopper,grasshopper_1.wav,mask,visual,yes,visual-yes,4,Does it have antennae?
1,74,swan,swan_1.wav,mask,visual,yes,visual-yes,3,Does it have feathers?
1,75,donkey,donkey_4.wav,nomask,visual,yes,visual-yes,1,Does it have legs?
1,76,raccoon,raccoon_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it produce offspring?
1,77,grasshopper,grasshopper_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live in grass?
1,78,chair,chair_3.wav,mask,nonvisual,no,nonvisual-no,1,Is it a fruit?
1,79,chicken,chicken_4.wav,nomask,nonvisual,no,nonvisual-no,4,Is it worn for the rain?
1,80,apple,apple_3.wav,nomask,visual,yes,visual-yes,4,Is it round?
1,81,swan,swan_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a bird?
1,82,grasshopper,grasshopper_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an insect?
1,83,rabbit,rabbit_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it hop?
1,84,deer,deer_3.wav,nomask,visual,yes,visual-yes,5,Does it have a white tail?
1,85,pineapple,pineapple_1.wav,mask,visual,no,visual-no,2,Does it have a seat?
1,86,tiger,tiger_1.wav,nomask,nonvisual,no,nonvisual-no,2,Does it taste sweet?
1,87,chair,chair_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it used for sitting on?
1,88,elephant,elephant_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in zoos?
1,89,zebra,zebra_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it run fast?
1,90,bottle,bottle_4.wav,mask,visual,no,visual-no,4,Does it have eyes?
1,91,rabbit,rabbit_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a pet?
1,92,pig,pig_2.wav,mask,visual,yes,visual-yes,5,Is it muddy?
1,93,elephant,elephant_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used in circuses?
