subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV116,116,JR,2016_Feb_29_1414,LL-Kramer,0,practice,1,does-it-have-hooves:banana,visual,Does it have hooves?,banana,banana_3.wav,mask,no,no,1676.78952659,1
PV116,116,JR,2016_Feb_29_1414,LL-Kramer,0,practice,2,does-it-have-four-legs:zebra,visual,Does it have four legs?,zebra,zebra_1.wav,nomask,yes,yes,1306.74071354,1
PV116,116,JR,2016_Feb_29_1414,LL-Kramer,0,practice,3,is-it-smelly:pig,nonvisual,Is it smelly?,pig,pig_4.wav,nomask,yes,yes,1123.36251466,1
PV116,116,JR,2016_Feb_29_1414,LL-Kramer,0,practice,4,is-it-muddy:giraffe,visual,Is it muddy?,giraffe,giraffe_4.wav,nomask,no,no,1323.3465103,1
PV116,116,JR,2016_Feb_29_1414,LL-Kramer,0,practice,5,does-it-have-a-long-neck:swan,visual,Does it have a long neck?,swan,swan_3.wav,nomask,yes,timeout,2000.0,0
PV116,116,JR,2016_Feb_29_1414,LL-Kramer,0,practice,6,is-it-small:toad,visual,Is it small?,toad,toad_3.wav,mask,yes,yes,931.704943767,1
PV116,116,JR,2016_Feb_29_1414,LL-Kramer,1,test,8,does-it-have-a-tail:mouse,visual,Does it have a tail?,mouse,mouse_3.wav,nomask,yes,yes,898.453659378,1
PV116,116,JR,2016_Feb_29_1414,LL-Kramer,1,test,9,is-it-fast:banana,nonvisual,Is it fast?,banana,banana_2.wav,nomask,no,no,740.099546965,1
PV116,116,JR,2016_Feb_29_1414,LL-Kramer,1,test,10,does-it-live-in-africa:elephant,nonvisual,Does it live in Africa?,elephant,elephant_4.wav,mask,yes,yes,706.668053754,1
PV116,116,JR,2016_Feb_29_1414,LL-Kramer,1,test,11,is-it-used-for-making-jam:rabbit,nonvisual,Is it used for making jam?,rabbit,rabbit_2.wav,nomask,no,no,748.409327352,1
PV116,116,JR,2016_Feb_29_1414,LL-Kramer,1,test,12,does-it-live-on-water:mouse,nonvisual,Does it live on water?,mouse,mouse_1.wav,mask,no,no,765.100907534,1
PV116,116,JR,2016_Feb_29_1414,LL-Kramer,1,test,13,does-it-have-ears:strawberry,visual,Does it have ears?,strawberry,strawberry_4.wav,mask,no,no,931.730870856,1
PV116,116,JR,2016_Feb_29_1414,LL-Kramer,1,test,14,is-it-long:alligator,visual,Is it long?,alligator,alligator_1.wav,nomask,yes,yes,1015.04217158,1
PV116,116,JR,2016_Feb_29_1414,LL-Kramer,1,test,15,does-it-have-a-neck:table,visual,Does it have a neck?,table,table_1.wav,mask,no,no,940.106909024,1
