subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,0,practice,1,is-it-an-animal:chair,nonvisual,Is it an animal?,chair,chair_4.wav,nomask,no,no,1123.35597759,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,0,practice,2,does-it-live-on-farms:pig,nonvisual,Does it live on farms?,pig,pig_2.wav,mask,yes,yes,865.322437836,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,0,practice,3,does-it-have-a-peel:banana,visual,Does it have a peel?,banana,banana_4.wav,mask,yes,yes,990.00358826,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,0,practice,4,does-it-have-different-speeds:banana,nonvisual,Does it have different speeds?,banana,banana_1.wav,nomask,no,no,1073.40624777,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,0,practice,5,is-it-an-animal:elephant,nonvisual,Is it an animal?,elephant,elephant_1.wav,mask,yes,yes,823.3746388,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,0,practice,6,is-it-fast:deer,nonvisual,Is it fast?,deer,deer_3.wav,nomask,yes,yes,1048.4110571,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,8,is-it-used-for-eating-on:table,nonvisual,Is it used for eating on?,table,table_4.wav,mask,yes,yes,873.341973522,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,9,is-it-green:grasshopper,visual,Is it green?,grasshopper,grasshopper_2.wav,mask,yes,yes,1039.88705948,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,10,is-it-a-reptile:elephant,nonvisual,Is it a reptile?,elephant,elephant_2.wav,nomask,no,no,881.739535718,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,11,is-it-an-animal:mouse,nonvisual,Is it an animal?,mouse,mouse_1.wav,nomask,yes,yes,906.686392729,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,12,does-it-have-hooves:donkey,visual,Does it have hooves?,donkey,donkey_1.wav,nomask,yes,yes,1090.05925176,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,13,does-it-grow-in-tropical-climates:train,nonvisual,Does it grow in tropical climates?,train,train_3.wav,nomask,no,no,1090.01571964,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,14,does-it-have-eyes:bottle,visual,Does it have eyes?,bottle,bottle_2.wav,nomask,no,no,806.699868524,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,15,is-it-red:penguin,visual,Is it red?,penguin,penguin_2.wav,nomask,no,no,1015.00678109,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,16,is-it-pink:dog,visual,Is it pink?,dog,dog_4.wav,nomask,no,no,890.245288145,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,17,does-it-lay-eggs:swan,nonvisual,Does it lay eggs?,swan,swan_1.wav,mask,yes,yes,1214.96862639,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,18,does-it-grow-in-tropical-climates:banana,nonvisual,Does it grow in tropical climates?,banana,banana_3.wav,mask,yes,yes,1198.31338164,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,19,does-it-have-a-hump:camel,visual,Does it have a hump?,camel,camel_2.wav,mask,yes,yes,756.775105721,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,20,does-it-like-mud:pig,nonvisual,Does it like mud?,pig,pig_1.wav,mask,yes,yes,915.074352175,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,21,is-it-made-of-wood:swan,visual,Is it made of wood?,swan,swan_2.wav,nomask,no,no,1023.33904488,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,22,does-it-have-four-legs:zebra,visual,Does it have four legs?,zebra,zebra_3.wav,mask,yes,yes,923.896353575,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,23,does-it-live-on-water:mouse,nonvisual,Does it live on water?,mouse,mouse_3.wav,mask,no,no,823.391603539,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,24,does-it-have-four-legs:deer,visual,Does it have four legs?,deer,deer_3.wav,mask,yes,yes,715.074416134,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,25,does-it-have-sleeves:jacket,visual,Does it have sleeves?,jacket,jacket_2.wav,nomask,yes,yes,823.351912317,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,26,does-it-have-hooves:banana,visual,Does it have hooves?,banana,banana_3.wav,mask,no,no,815.099031082,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,27,does-it-have-wings:lion,visual,Does it have wings?,lion,lion_3.wav,mask,no,no,781.681631343,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,28,does-it-have-a-zipper:jacket,visual,Does it have a zipper?,jacket,jacket_4.wav,nomask,yes,yes,731.711415807,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,29,does-it-live-in-africa:bike,nonvisual,Does it live in Africa?,bike,bike_3.wav,mask,no,no,931.711671874,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,30,is-it-a-bird:camel,nonvisual,Is it a bird?,camel,camel_1.wav,nomask,no,no,765.014543314,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,31,does-it-have-scales:elephant,visual,Does it have scales?,elephant,elephant_4.wav,mask,no,no,806.720674387,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,32,is-it-found-at-tables:chair,nonvisual,Is it found at tables?,chair,chair_2.wav,nomask,yes,yes,981.645077118,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,33,is-it-large:camel,visual,Is it large?,camel,camel_4.wav,mask,yes,yes,856.706894469,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,34,is-it-black:apple,visual,Is it black?,apple,apple_4.wav,nomask,no,no,840.042687254,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,35,does-it-have-legs:grasshopper,visual,Does it have legs?,grasshopper,grasshopper_1.wav,nomask,yes,yes,1023.35376898,1
PV135,135,JR,2016_Mar_14_1041,LL-ELAINE,1,test,36,is-it-used-for-relaxing:tiger,nonvisual,Is it used for relaxing?,tiger,tiger_3.wav,nomask,no,no,931.694066967,1
