subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,0,practice,1,does-it-have-jaws:alligator,visual,Does it have jaws?,alligator,alligator_2.wav,nomask,yes,yes,1148.36835628,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,0,practice,2,does-it-like-mud:pig,nonvisual,Does it like mud?,pig,pig_1.wav,mask,yes,no,1423.33690752,0
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,0,practice,3,does-it-require-a-conductor:grasshopper,nonvisual,Does it require a conductor?,grasshopper,grasshopper_3.wav,nomask,no,no,998.382920166,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,0,practice,4,does-it-have-a-beak:banana,visual,Does it have a beak?,banana,banana_1.wav,nomask,no,no,773.413568502,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,0,practice,5,does-it-have-a-tail:donkey,visual,Does it have a tail?,donkey,donkey_4.wav,nomask,yes,no,806.736232247,0
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,0,practice,6,does-it-eat-leaves:jacket,nonvisual,Does it eat leaves?,jacket,jacket_1.wav,nomask,no,no,1031.71902755,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,8,is-it-pink:pig,visual,Is it pink?,pig,pig_4.wav,nomask,yes,yes,840.040010866,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,9,does-it-grow-in-tropical-climates:train,nonvisual,Does it grow in tropical climates?,train,train_1.wav,mask,no,no,873.219275614,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,10,does-it-grow-underground:tiger,nonvisual,Does it grow underground?,tiger,tiger_4.wav,nomask,no,no,881.681417348,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,11,is-it-small:toad,visual,Is it small?,toad,toad_4.wav,mask,yes,yes,1115.02520693,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,12,does-it-have-pockets:apple,visual,Does it have pockets?,apple,apple_2.wav,mask,no,no,823.411807884,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,13,is-it-fast:banana,nonvisual,Is it fast?,banana,banana_3.wav,mask,no,no,873.360753991,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,14,does-it-grow-on-trees:donkey,nonvisual,Does it grow on trees?,donkey,donkey_1.wav,mask,no,no,740.045452258,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,15,does-it-have-ears:strawberry,visual,Does it have ears?,strawberry,strawberry_2.wav,mask,no,no,748.35875351,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,16,is-it-furry:raccoon,nonvisual,Is it furry?,raccoon,raccoon_2.wav,mask,yes,yes,781.732951291,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,17,does-it-have-a-hump:camel,visual,Does it have a hump?,camel,camel_1.wav,mask,yes,yes,573.388921563,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,18,does-it-taste-good:strawberry,nonvisual,Does it taste good?,strawberry,strawberry_4.wav,nomask,yes,no,698.439895641,0
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,19,is-it-loud:deer,nonvisual,Is it loud?,deer,deer_4.wav,nomask,no,no,1215.10682907,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,20,does-it-grow-on-trees:pig,nonvisual,Does it grow on trees?,pig,pig_4.wav,mask,no,no,823.366355617,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,21,is-it-a-fruit:mouse,nonvisual,Is it a fruit?,mouse,mouse_1.wav,nomask,no,no,898.412368027,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,22,is-it-an-animal:lion,nonvisual,Is it an animal?,lion,lion_3.wav,nomask,yes,yes,656.737672631,1
PV129,129,JR,2016_Mar_04_1321,LL-Kramer,1,test,23,does-it-have-a-tail:mouse,visual,Does it have a tail?,mouse,mouse_2.wav,mask,yes,no,923.352271784,0
