subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,0,practice,1,is-it-small:alligator,visual,Is it small?,alligator,alligator_4.wav,nomask,no,timeout,2000.0,0
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,0,practice,2,is-it-flat:table,visual,Is it flat?,table,table_1.wav,mask,yes,yes,1098.38900156,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,0,practice,3,does-it-have-legs:pineapple,visual,Does it have legs?,pineapple,pineapple_3.wav,mask,no,no,898.410447873,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,0,practice,4,does-it-have-ears:rabbit,visual,Does it have ears?,rabbit,rabbit_4.wav,mask,yes,yes,1048.33986843,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,0,practice,5,is-it-smelly:pig,nonvisual,Is it smelly?,pig,pig_4.wav,nomask,yes,yes,781.749916263,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,0,practice,6,is-it-a-container:bottle,nonvisual,Is it a container?,bottle,bottle_2.wav,mask,yes,yes,823.41853017,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,8,does-it-have-four-legs:donkey,visual,Does it have four legs?,donkey,donkey_3.wav,mask,yes,yes,923.347150441,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,9,does-it-have-a-tail:strawberry,visual,Does it have a tail?,strawberry,strawberry_2.wav,nomask,no,no,998.409807682,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,10,does-it-lay-eggs:dog,nonvisual,Does it lay eggs?,dog,dog_1.wav,nomask,no,no,973.371956963,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,11,does-it-have-different-speeds:bike,nonvisual,Does it have different speeds?,bike,bike_1.wav,mask,yes,yes,756.728070322,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,12,does-it-eat-carrots:rabbit,nonvisual,Does it eat carrots?,rabbit,rabbit_4.wav,mask,yes,yes,756.710145157,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,13,does-it-have-a-beak:raccoon,visual,Does it have a beak?,raccoon,raccoon_3.wav,mask,no,no,865.039130673,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,14,does-it-have-eyes:bottle,visual,Does it have eyes?,bottle,bottle_4.wav,mask,no,no,1323.3503513,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,15,does-it-live-on-water:mouse,nonvisual,Does it live on water?,mouse,mouse_3.wav,nomask,no,no,1381.61836006,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,16,is-it-a-bird:pig,nonvisual,Is it a bird?,pig,pig_4.wav,mask,no,no,790.140037891,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,17,does-it-have-an-engine:grasshopper,visual,Does it have an engine?,grasshopper,grasshopper_4.wav,mask,no,no,923.371477053,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,18,is-it-worn-for-the-rain:chicken,nonvisual,Is it worn for the rain?,chicken,chicken_1.wav,nomask,no,no,723.370516673,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,19,does-it-have-a-neck:table,visual,Does it have a neck?,table,table_1.wav,nomask,no,no,940.05377451,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,20,does-it-have-legs:camel,visual,Does it have legs?,camel,camel_2.wav,mask,yes,yes,989.885569084,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,21,does-it-have-hooves:chicken,visual,Does it have hooves?,chicken,chicken_4.wav,nomask,no,no,948.384360876,1
PV138,138,NS,2016_Mar_16_1209,LL-Kramer,1,test,22,is-it-grey:lion,visual,Is it grey?,lion,lion_1.wav,mask,no,no,1056.68165721,1
