subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV106,106,NS,2016_Feb_19_1215,LL-ELAINE,0,practice,1,is-it-fast:deer,nonvisual,Is it fast?,deer,deer_4.wav,mask,yes,timeout,2000.0,0
PV106,106,NS,2016_Feb_19_1215,LL-ELAINE,0,practice,2,does-it-have-four-legs:donkey,visual,Does it have four legs?,donkey,donkey_1.wav,mask,yes,yes,240.057283314,1
PV106,106,NS,2016_Feb_19_1215,LL-ELAINE,0,practice,3,is-it-made-of-wood:grasshopper,visual,Is it made of wood?,grasshopper,grasshopper_2.wav,nomask,no,no,981.757108588,1
PV106,106,NS,2016_Feb_19_1215,LL-ELAINE,0,practice,4,does-it-have-four-legs:zebra,visual,Does it have four legs?,zebra,zebra_2.wav,mask,yes,yes,1073.36655655,1
PV106,106,NS,2016_Feb_19_1215,LL-ELAINE,0,practice,5,does-it-taste-good:strawberry,nonvisual,Does it taste good?,strawberry,strawberry_4.wav,nomask,yes,yes,1090.02276161,1
PV106,106,NS,2016_Feb_19_1215,LL-ELAINE,0,practice,6,is-it-tall:giraffe,visual,Is it tall?,giraffe,giraffe_1.wav,mask,yes,yes,923.367884941,1
PV106,106,NS,2016_Feb_19_1215,LL-ELAINE,1,test,8,is-it-used-for-cider:deer,nonvisual,Is it used for cider?,deer,deer_2.wav,nomask,no,no,1081.70746267,1
PV106,106,NS,2016_Feb_19_1215,LL-ELAINE,1,test,9,is-it-worn-in-cold-temperatures:banana,nonvisual,Is it worn in cold temperatures?,banana,banana_1.wav,mask,no,no,806.689625722,1
PV106,106,NS,2016_Feb_19_1215,LL-ELAINE,1,test,10,is-it-an-animal:zebra,nonvisual,Is it an animal?,zebra,zebra_1.wav,mask,yes,yes,623.411193141,1
PV106,106,NS,2016_Feb_19_1215,LL-ELAINE,1,test,11,does-it-have-four-legs:elephant,visual,Does it have four legs?,elephant,elephant_4.wav,nomask,yes,yes,681.674301275,1
