subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,0,practice,1,does-it-live-on-water:swan,nonvisual,Does it live on water?,swan,swan_3.wav,nomask,yes,timeout,2000.0,0
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,0,practice,2,does-it-live-on-water:mouse,nonvisual,Does it live on water?,mouse,mouse_3.wav,nomask,no,no,873.59217694,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,0,practice,3,does-it-have-a-tail:lion,visual,Does it have a tail?,lion,lion_1.wav,nomask,yes,no,790.065457812,0
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,0,practice,4,does-it-have-different-speeds:bike,nonvisual,Does it have different speeds?,bike,bike_4.wav,mask,yes,yes,1331.67869668,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,0,practice,5,is-it-worn-in-cold-temperatures:banana,nonvisual,Is it worn in cold temperatures?,banana,banana_4.wav,nomask,no,no,1823.35163164,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,0,practice,6,does-it-have-whiskers:rabbit,visual,Does it have whiskers?,rabbit,rabbit_4.wav,mask,yes,yes,1089.98991712,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,8,does-it-grow-in-tropical-climates:train,nonvisual,Does it grow in tropical climates?,train,train_3.wav,nomask,no,no,965.039770817,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,9,does-it-have-legs:camel,visual,Does it have legs?,camel,camel_3.wav,nomask,yes,yes,1073.40780692,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,10,does-it-have-four-legs:zebra,visual,Does it have four legs?,zebra,zebra_3.wav,mask,yes,yes,981.67469562,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,11,is-it-an-animal:lion,nonvisual,Is it an animal?,lion,lion_4.wav,nomask,yes,yes,731.728950283,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,12,does-it-eat-leaves:jacket,nonvisual,Does it eat leaves?,jacket,jacket_1.wav,mask,no,no,1098.37907925,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,13,is-it-used-by-riding:swan,nonvisual,Is it used by riding?,swan,swan_3.wav,nomask,no,no,1048.35459241,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,14,does-it-have-legs:pineapple,visual,Does it have legs?,pineapple,pineapple_2.wav,mask,no,no,956.678776536,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,15,is-it-fast:banana,nonvisual,Is it fast?,banana,banana_1.wav,mask,no,no,681.585711194,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,16,does-it-have-a-seat:rabbit,visual,Does it have a seat?,rabbit,rabbit_4.wav,nomask,no,no,1040.05569522,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,17,does-it-bark:dog,nonvisual,Does it bark?,dog,dog_4.wav,nomask,yes,yes,665.100267157,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,18,does-it-have-legs:grasshopper,visual,Does it have legs?,grasshopper,grasshopper_2.wav,mask,yes,yes,1156.65412997,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,19,is-it-an-amphibian:bottle,nonvisual,Is it an amphibian?,bottle,bottle_2.wav,mask,no,no,715.005681384,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,20,does-it-have-a-hump:camel,visual,Does it have a hump?,camel,camel_3.wav,mask,yes,yes,656.677816296,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,21,is-it-a-root:chair,nonvisual,Is it a root?,chair,chair_2.wav,nomask,no,no,1098.36147423,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,22,does-it-taste-good:strawberry,nonvisual,Does it taste good?,strawberry,strawberry_1.wav,nomask,yes,yes,1006.56210468,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,23,does-it-live-in-india:tiger,nonvisual,Does it live in India?,tiger,tiger_1.wav,mask,yes,yes,1173.35051135,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,24,is-it-used-for-eating-on:table,nonvisual,Is it used for eating on?,table,table_2.wav,mask,yes,yes,923.384600552,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,25,does-it-drink-water:camel,nonvisual,Does it drink water?,camel,camel_2.wav,nomask,yes,yes,740.031048423,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,26,is-it-a-mammal:bike,nonvisual,Is it a mammal?,bike,bike_2.wav,nomask,no,no,665.097706486,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,27,is-it-furry:toad,nonvisual,Is it furry?,toad,toad_3.wav,nomask,no,no,690.341692884,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,28,does-it-eat:mouse,nonvisual,Does it eat?,mouse,mouse_2.wav,mask,yes,yes,723.317062249,1
PV133,133,DZ,2016_Mar_04_1548,LL-Kramer,1,test,29,is-it-used-for-protection:raccoon,nonvisual,Is it used for protection?,raccoon,raccoon_3.wav,mask,no,no,906.69302037,1
