subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV120,120,DZ,2016_Mar_01_1413,LL-George,0,practice,1,does-it-have-a-pointed-end:donkey,visual,Does it have a pointed end?,donkey,donkey_2.wav,nomask,no,no,1358.59801865,1
PV120,120,DZ,2016_Mar_01_1413,LL-George,0,practice,2,does-it-have-scales:elephant,visual,Does it have scales?,elephant,elephant_4.wav,nomask,no,no,974.505065475,1
PV120,120,DZ,2016_Mar_01_1413,LL-George,0,practice,3,is-it-made-of-wood:swan,visual,Is it made of wood?,swan,swan_2.wav,mask,no,no,1341.41126391,1
PV120,120,DZ,2016_Mar_01_1413,LL-George,0,practice,4,does-it-have-antennae:zebra,visual,Does it have antennae?,zebra,zebra_4.wav,mask,no,no,942.712417804,1
PV120,120,DZ,2016_Mar_01_1413,LL-George,0,practice,5,is-it-loud:deer,nonvisual,Is it loud?,deer,deer_4.wav,mask,no,no,1127.54477223,1
PV120,120,DZ,2016_Mar_01_1413,LL-George,0,practice,6,does-it-have-an-inside:pineapple,visual,Does it have an inside?,pineapple,pineapple_4.wav,mask,yes,yes,1408.25952659,1
PV120,120,DZ,2016_Mar_01_1413,LL-George,1,test,8,does-it-have-whiskers:rabbit,visual,Does it have whiskers?,rabbit,rabbit_3.wav,mask,yes,yes,1157.96488652,1
PV120,120,DZ,2016_Mar_01_1413,LL-George,1,test,9,is-it-smelly:pig,nonvisual,Is it smelly?,pig,pig_1.wav,mask,yes,yes,1325.57495637,1
PV120,120,DZ,2016_Mar_01_1413,LL-George,1,test,10,does-it-have-legs:pineapple,visual,Does it have legs?,pineapple,pineapple_3.wav,nomask,no,no,907.763071591,1
PV120,120,DZ,2016_Mar_01_1413,LL-George,1,test,11,is-it-used-for-holding-things:carrot,nonvisual,Is it used for holding things?,carrot,carrot_2.wav,nomask,no,no,1174.63342031,1
PV120,120,DZ,2016_Mar_01_1413,LL-George,1,test,12,does-it-have-wings:swan,visual,Does it have wings?,swan,swan_4.wav,nomask,yes,yes,1041.82161554,1
