subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,0,practice,1,does-it-have-a-tail:donkey,visual,Does it have a tail?,donkey,donkey_2.wav,nomask,yes,yes,1397.95016241,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,0,practice,2,is-it-eaten-by-frying:giraffe,nonvisual,Is it eaten by frying?,giraffe,giraffe_3.wav,mask,no,no,1465.01672454,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,0,practice,3,does-it-like-mud:penguin,nonvisual,Does it like mud?,penguin,penguin_4.wav,mask,no,no,1131.94436906,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,0,practice,4,does-it-have-feet:bike,visual,Does it have feet?,bike,bike_1.wav,mask,no,no,990.039850818,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,0,practice,5,does-it-have-a-cushion:deer,visual,Does it have a cushion?,deer,deer_4.wav,mask,no,no,915.082502412,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,0,practice,6,does-it-have-hooves:donkey,visual,Does it have hooves?,donkey,donkey_3.wav,mask,yes,yes,1148.35779322,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,8,does-it-eat-peanuts:elephant,nonvisual,Does it eat peanuts?,elephant,elephant_1.wav,mask,yes,yes,1040.01760483,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,9,does-it-have-ears:rabbit,visual,Does it have ears?,rabbit,rabbit_3.wav,nomask,yes,yes,1073.39788415,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,10,is-it-used-for-holding-liquids:bottle,nonvisual,Is it used for holding liquids?,bottle,bottle_4.wav,mask,yes,yes,840.02976818,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,11,does-it-have-a-skin:banana,visual,Does it have a skin?,banana,banana_3.wav,nomask,yes,yes,1314.97815414,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,12,does-it-have-hooves:elephant,visual,Does it have hooves?,elephant,elephant_4.wav,nomask,no,no,1689.99823951,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,13,is-it-large:camel,visual,Is it large?,camel,camel_4.wav,mask,yes,no,1348.34530996,0
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,14,does-it-have-an-engine:grasshopper,visual,Does it have an engine?,grasshopper,grasshopper_2.wav,nomask,no,no,1065.02824789,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,15,does-it-have-eyes:bottle,visual,Does it have eyes?,bottle,bottle_4.wav,nomask,no,no,1015.05209436,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,16,does-it-have-legs:grasshopper,visual,Does it have legs?,grasshopper,grasshopper_1.wav,mask,yes,yes,1615.08890404,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,17,does-it-live-on-water:mouse,nonvisual,Does it live on water?,mouse,mouse_2.wav,mask,no,no,923.747579334,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,18,does-it-have-a-beak:raccoon,visual,Does it have a beak?,raccoon,raccoon_1.wav,nomask,no,no,948.335067136,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,19,does-it-have-legs:donkey,visual,Does it have legs?,donkey,donkey_3.wav,mask,yes,yes,1006.65909122,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,20,does-it-grow-underground:tiger,nonvisual,Does it grow underground?,tiger,tiger_3.wav,nomask,no,no,881.641406566,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,21,does-it-have-a-beak:banana,visual,Does it have a beak?,banana,banana_1.wav,nomask,no,no,781.714386307,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,22,does-it-grow-on-trees:donkey,nonvisual,Does it grow on trees?,donkey,donkey_4.wav,nomask,no,no,940.059536137,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,23,does-it-like-mud:pig,nonvisual,Does it like mud?,pig,pig_2.wav,nomask,yes,yes,898.370116716,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,24,does-it-taste-good:grasshopper,nonvisual,Does it taste good?,grasshopper,grasshopper_4.wav,mask,no,no,965.035609668,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,25,is-it-used-for-cider:deer,nonvisual,Is it used for cider?,deer,deer_1.wav,mask,no,no,848.34979102,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,26,is-it-red:strawberry,visual,Is it red?,strawberry,strawberry_3.wav,nomask,yes,yes,1006.70550391,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,27,is-it-fast:apple,nonvisual,Is it fast?,apple,apple_3.wav,nomask,no,no,1098.26128697,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,28,does-it-have-wings:lion,visual,Does it have wings?,lion,lion_2.wav,nomask,no,no,798.348990735,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,29,does-it-live-in-africa:zebra,nonvisual,Does it live in Africa?,zebra,zebra_2.wav,mask,yes,yes,1206.65236958,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,30,is-it-used-for-cider:apple,nonvisual,Is it used for cider?,apple,apple_4.wav,mask,yes,yes,973.696205299,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,31,is-it-a-root:chair,nonvisual,Is it a root?,chair,chair_1.wav,nomask,no,no,1048.40260558,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,32,is-it-green:giraffe,visual,Is it green?,giraffe,giraffe_4.wav,mask,no,no,1014.85203975,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,33,is-it-furry:donkey,nonvisual,Is it furry?,donkey,donkey_2.wav,mask,yes,yes,1081.68941946,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,34,does-it-have-an-inside:pineapple,visual,Does it have an inside?,pineapple,pineapple_3.wav,nomask,yes,yes,1540.44460086,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,35,is-it-breakable:bottle,nonvisual,Is it breakable?,bottle,bottle_2.wav,nomask,yes,yes,1140.01504402,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,36,is-it-brown:camel,visual,Is it brown?,camel,camel_3.wav,mask,yes,no,1673.30922,0
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,37,is-it-loud:deer,nonvisual,Is it loud?,deer,deer_2.wav,mask,no,no,1105.85695296,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,38,does-it-eat:camel,nonvisual,Does it eat?,camel,camel_4.wav,nomask,yes,yes,1114.98071486,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,39,is-it-an-insect:strawberry,nonvisual,Is it an insect?,strawberry,strawberry_4.wav,nomask,no,no,1314.98935726,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,40,does-it-have-many-cars:carrot,visual,Does it have many cars?,carrot,carrot_4.wav,nomask,no,no,1023.26392778,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,41,does-it-have-wings:pig,visual,Does it have wings?,pig,pig_2.wav,nomask,no,no,1740.00128033,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,42,is-it-a-vegetable:jacket,nonvisual,Is it a vegetable?,jacket,jacket_3.wav,mask,no,no,1106.64596758,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,43,does-it-eat:mouse,nonvisual,Does it eat?,mouse,mouse_1.wav,nomask,yes,yes,906.710305251,1
PV119,119,DZ,2016_Mar_01_1411,LL-Kramer,1,test,44,does-it-have-stripes:zebra,visual,Does it have stripes?,zebra,zebra_3.wav,nomask,yes,yes,840.086423559,1
