subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,0,practice,1,does-it-have-teeth:bottle,visual,Does it have teeth?,bottle,bottle_2.wav,mask,no,no,1223.55279722,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,0,practice,2,does-it-have-seeds:camel,visual,Does it have seeds?,camel,camel_2.wav,nomask,no,no,1148.39043189,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,0,practice,3,is-it-fast:apple,nonvisual,Is it fast?,apple,apple_4.wav,nomask,no,no,790.087480331,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,0,practice,4,is-it-brown:camel,visual,Is it brown?,camel,camel_3.wav,mask,yes,no,773.422681028,0
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,0,practice,5,does-it-eat-people:deer,nonvisual,Does it eat people?,deer,deer_1.wav,mask,no,no,856.773245614,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,0,practice,6,is-it-beige:camel,visual,Is it beige?,camel,camel_2.wav,nomask,yes,yes,1673.43388405,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,8,does-it-have-hooves:chicken,visual,Does it have hooves?,chicken,chicken_4.wav,mask,no,no,1203.75208464,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,9,is-it-made-of-wood:table,visual,Is it made of wood?,table,table_1.wav,mask,yes,yes,706.65465272,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,10,does-it-lay-eggs:swan,nonvisual,Does it lay eggs?,swan,swan_4.wav,nomask,yes,yes,1173.40699653,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,11,does-it-have-wings:pig,visual,Does it have wings?,pig,pig_2.wav,mask,no,yes,806.660414208,0
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,12,is-it-a-root:chair,nonvisual,Is it a root?,chair,chair_2.wav,mask,no,no,923.479176592,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,13,does-it-have-wings:lion,visual,Does it have wings?,lion,lion_2.wav,nomask,no,no,1123.44908807,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,14,does-it-have-stripes:camel,visual,Does it have stripes?,camel,camel_3.wav,mask,no,no,739.900068147,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,15,is-it-tropical:pineapple,nonvisual,Is it tropical?,pineapple,pineapple_1.wav,mask,yes,yes,833.047600463,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,16,is-it-furry:donkey,nonvisual,Is it furry?,donkey,donkey_2.wav,nomask,yes,yes,1023.4497285,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,17,does-it-have-whiskers:toad,visual,Does it have whiskers?,toad,toad_4.wav,nomask,no,no,956.783808768,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,18,is-it-muddy:giraffe,visual,Is it muddy?,giraffe,giraffe_1.wav,mask,no,no,715.140535263,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,19,does-it-live-in-africa:bike,nonvisual,Does it live in Africa?,bike,bike_3.wav,nomask,no,no,690.067954827,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,20,is-it-black:tiger,visual,Is it black?,tiger,tiger_1.wav,nomask,no,no,706.654652487,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,21,is-it-an-amphibian:bottle,nonvisual,Is it an amphibian?,bottle,bottle_3.wav,mask,no,no,714.701052755,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,22,is-it-tall:giraffe,visual,Is it tall?,giraffe,giraffe_4.wav,nomask,yes,yes,798.42676199,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,23,is-it-yellow:banana,visual,Is it yellow?,banana,banana_1.wav,mask,yes,yes,681.41786661,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,24,does-it-have-a-tail:strawberry,visual,Does it have a tail?,strawberry,strawberry_1.wav,mask,no,no,856.760762166,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,25,does-it-grow-in-tropical-climates:banana,nonvisual,Does it grow in tropical climates?,banana,banana_4.wav,mask,yes,yes,682.058044942,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,26,is-it-an-animal:mouse,nonvisual,Is it an animal?,mouse,mouse_3.wav,mask,yes,yes,731.562707108,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,27,does-it-have-feet:bike,visual,Does it have feet?,bike,bike_2.wav,mask,no,no,557.13270558,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,28,is-it-used-for-eating-on:table,nonvisual,Is it used for eating on?,table,table_3.wav,mask,yes,yes,681.62368401,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,29,does-it-have-a-hump:swan,visual,Does it have a hump?,swan,swan_1.wav,nomask,no,yes,906.740116421,0
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,30,is-it-used-for-holding-things:carrot,nonvisual,Is it used for holding things?,carrot,carrot_4.wav,mask,no,no,640.11580823,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,31,is-it-loud:train,nonvisual,Is it loud?,train,train_4.wav,nomask,yes,yes,1106.79069068,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,32,does-it-have-ears:elephant,visual,Does it have ears?,elephant,elephant_1.wav,mask,yes,yes,877.09122221,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,33,does-it-have-four-legs:deer,visual,Does it have four legs?,deer,deer_3.wav,mask,yes,yes,1048.40323562,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,34,does-it-bark:dog,nonvisual,Does it bark?,dog,dog_2.wav,mask,yes,yes,715.087080142,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,35,is-it-eaten-by-rabbits:zebra,nonvisual,Is it eaten by rabbits?,zebra,zebra_1.wav,mask,no,no,848.437804962,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,36,is-it-worn-in-cold-temperatures:banana,nonvisual,Is it worn in cold temperatures?,banana,banana_2.wav,mask,no,no,781.738596037,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,37,does-it-live-in-africa:zebra,nonvisual,Does it live in Africa?,zebra,zebra_4.wav,mask,yes,yes,965.081478702,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,38,does-it-produce-offspring:raccoon,nonvisual,Does it produce offspring?,raccoon,raccoon_2.wav,nomask,yes,yes,723.408436868,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,39,does-it-lay-eggs:elephant,nonvisual,Does it lay eggs?,elephant,elephant_3.wav,nomask,no,no,1089.36824021,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,40,is-it-made-of-wood:swan,visual,Is it made of wood?,swan,swan_3.wav,mask,no,no,823.404275812,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,41,is-it-an-animal:alligator,nonvisual,Is it an animal?,alligator,alligator_1.wav,nomask,yes,yes,523.439165438,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,42,does-it-have-hair:jacket,visual,Does it have hair?,jacket,jacket_3.wav,mask,no,no,1023.41675921,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,43,does-it-have-a-seat:rabbit,visual,Does it have a seat?,rabbit,rabbit_2.wav,mask,no,no,798.462612089,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,44,does-it-have-scales:elephant,visual,Does it have scales?,elephant,elephant_2.wav,mask,no,no,798.476696014,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,45,is-it-an-insect:strawberry,nonvisual,Is it an insect?,strawberry,strawberry_3.wav,nomask,no,no,881.771885091,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,46,is-it-round:apple,visual,Is it round?,apple,apple_4.wav,nomask,yes,no,706.757080974,0
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,47,is-it-worn-for-the-rain:jacket,nonvisual,Is it worn for the rain?,jacket,jacket_3.wav,mask,yes,yes,1873.4181996,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,48,is-it-used-for-holding-beer:raccoon,nonvisual,Is it used for holding beer?,raccoon,raccoon_1.wav,mask,no,no,690.099003492,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,49,is-it-fast:deer,nonvisual,Is it fast?,deer,deer_1.wav,mask,yes,yes,1081.75396034,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,50,does-it-grow-underground:tiger,nonvisual,Does it grow underground?,tiger,tiger_3.wav,mask,no,no,665.186788188,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,51,does-it-have-pockets:jacket,visual,Does it have pockets?,jacket,jacket_3.wav,nomask,yes,yes,840.320025105,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,52,does-it-have-hooves:donkey,visual,Does it have hooves?,donkey,donkey_4.wav,mask,yes,yes,1006.78044767,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,53,is-it-a-bird:pig,nonvisual,Is it a bird?,pig,pig_4.wav,nomask,no,no,623.458690941,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,54,is-it-grey:lion,visual,Is it grey?,lion,lion_1.wav,mask,no,no,773.468773579,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,55,is-it-breakable:bottle,nonvisual,Is it breakable?,bottle,bottle_1.wav,nomask,yes,no,698.417479405,0
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,56,is-it-grey:mouse,visual,Is it grey?,mouse,mouse_2.wav,mask,yes,yes,1081.56286716,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,57,does-it-spit:camel,nonvisual,Does it spit?,camel,camel_4.wav,nomask,yes,yes,698.436364764,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,58,is-it-juicy:pineapple,nonvisual,Is it juicy?,pineapple,pineapple_4.wav,nomask,yes,yes,832.338282838,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,59,does-it-have-legs:grasshopper,visual,Does it have legs?,grasshopper,grasshopper_2.wav,nomask,yes,yes,1115.10916636,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,60,does-it-have-legs:pig,visual,Does it have legs?,pig,pig_3.wav,nomask,yes,yes,523.427962326,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,61,is-it-furniture:donkey,nonvisual,Is it furniture?,donkey,donkey_1.wav,mask,no,no,781.772845658,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,62,does-it-have-hair:dog,visual,Does it have hair?,dog,dog_3.wav,mask,yes,yes,515.089961002,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,63,is-it-large:camel,visual,Is it large?,camel,camel_4.wav,nomask,yes,yes,506.616561906,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,64,does-it-have-feet:penguin,visual,Does it have feet?,penguin,penguin_1.wav,mask,yes,yes,756.764923455,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,65,does-it-have-four-legs:zebra,visual,Does it have four legs?,zebra,zebra_4.wav,mask,yes,yes,757.015873212,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,66,does-it-have-pockets:apple,visual,Does it have pockets?,apple,apple_3.wav,mask,no,no,465.016820701,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,67,does-it-require-a-conductor:grasshopper,nonvisual,Does it require a conductor?,grasshopper,grasshopper_2.wav,mask,no,no,940.212475136,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,68,is-it-a-carnivore:lion,nonvisual,Is it a carnivore?,lion,lion_4.wav,nomask,yes,yes,673.457890749,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,69,does-it-have-jaws:alligator,visual,Does it have jaws?,alligator,alligator_3.wav,nomask,yes,yes,723.444606876,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,70,is-it-used-for-making-jam:rabbit,nonvisual,Is it used for making jam?,rabbit,rabbit_3.wav,nomask,no,no,673.48413798,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,71,does-it-have-a-skin:banana,visual,Does it have a skin?,banana,banana_2.wav,mask,yes,no,773.407956818,0
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,1,test,72,is-it-smelly:pig,nonvisual,Is it smelly?,pig,pig_1.wav,mask,yes,yes,1065.09876344,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,74,is-it-an-animal:lion,nonvisual,Is it an animal?,lion,lion_1.wav,nomask,yes,yes,473.446047399,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,75,is-it-used-by-riding:swan,nonvisual,Is it used by riding?,swan,swan_4.wav,mask,no,no,756.774205947,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,76,is-it-small:donkey,visual,Is it small?,donkey,donkey_2.wav,nomask,no,no,723.420920316,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,77,does-it-lay-eggs:dog,nonvisual,Does it lay eggs?,dog,dog_4.wav,nomask,no,no,923.415478785,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,78,does-it-have-a-skin:table,visual,Does it have a skin?,table,table_2.wav,mask,no,no,1173.45372937,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,79,is-it-used-for-holding-liquids:bottle,nonvisual,Is it used for holding liquids?,bottle,bottle_4.wav,nomask,yes,yes,581.754600629,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,80,is-it-used-for-cider:apple,nonvisual,Is it used for cider?,apple,apple_2.wav,nomask,yes,yes,715.080998605,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,81,is-it-used-for-relaxing:chair,nonvisual,Is it used for relaxing?,chair,chair_1.wav,mask,yes,yes,915.091241477,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,82,does-it-waddle:lion,nonvisual,Does it waddle?,lion,lion_1.wav,mask,no,no,506.750679342,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,83,is-it-fast:banana,nonvisual,Is it fast?,banana,banana_1.wav,mask,no,no,681.770925177,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,84,is-it-a-fruit:strawberry,nonvisual,Is it a fruit?,strawberry,strawberry_4.wav,nomask,yes,yes,973.404435907,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,85,is-it-pink:pig,visual,Is it pink?,pig,pig_1.wav,mask,yes,no,490.083319135,0
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,86,is-it-used-for-sitting-on:chair,nonvisual,Is it used for sitting on?,chair,chair_3.wav,nomask,yes,no,615.10820617,0
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,87,is-it-clothing:jacket,nonvisual,Is it clothing?,jacket,jacket_4.wav,nomask,yes,yes,698.39731371,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,88,does-it-have-a-cushion:deer,visual,Does it have a cushion?,deer,deer_1.wav,nomask,no,no,889.779234538,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,89,is-it-used-for-sitting-on:tiger,nonvisual,Is it used for sitting on?,tiger,tiger_1.wav,mask,no,no,640.022662235,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,90,does-it-have-antennae:zebra,visual,Does it have antennae?,zebra,zebra_1.wav,mask,no,no,690.094842575,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,91,does-it-have-legs:camel,visual,Does it have legs?,camel,camel_1.wav,mask,yes,yes,540.049549891,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,92,does-it-have-an-engine:train,visual,Does it have an engine?,train,train_3.wav,nomask,yes,yes,415.112367133,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,93,does-it-have-a-zipper:jacket,visual,Does it have a zipper?,jacket,jacket_3.wav,nomask,yes,yes,723.508624826,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,94,does-it-lay-eggs:donkey,nonvisual,Does it lay eggs?,donkey,donkey_4.wav,mask,no,no,648.415718926,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,95,does-it-have-a-peel:banana,visual,Does it have a peel?,banana,banana_4.wav,mask,yes,yes,381.754280301,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,96,does-it-eat:mouse,nonvisual,Does it eat?,mouse,mouse_4.wav,mask,yes,yes,781.735715223,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,97,does-it-have-legs:pineapple,visual,Does it have legs?,pineapple,pineapple_1.wav,mask,no,yes,781.752679963,0
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,98,does-it-have-a-long-neck:swan,visual,Does it have a long neck?,swan,swan_2.wav,mask,yes,no,540.577056585,0
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,99,is-it-an-animal:zebra,nonvisual,Is it an animal?,zebra,zebra_3.wav,nomask,yes,yes,581.747878576,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,100,is-it-used-for-cider:deer,nonvisual,Is it used for cider?,deer,deer_4.wav,nomask,no,no,523.390511982,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,101,is-it-red:penguin,visual,Is it red?,penguin,penguin_1.wav,mask,no,no,898.388671456,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,102,does-it-have-ears:rabbit,visual,Does it have ears?,rabbit,rabbit_1.wav,nomask,yes,yes,540.087000234,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,103,does-it-have-hooves:zebra,visual,Does it have hooves?,zebra,zebra_2.wav,nomask,yes,no,640.139814932,0
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,104,does-it-have-four-legs:strawberry,visual,Does it have four legs?,strawberry,strawberry_3.wav,nomask,no,no,748.433003668,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,105,is-it-made-of-wood:grasshopper,visual,Is it made of wood?,grasshopper,grasshopper_2.wav,nomask,no,no,598.399874521,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,106,is-it-eaten-by-frying:giraffe,nonvisual,Is it eaten by frying?,giraffe,giraffe_2.wav,nomask,no,no,1306.74427771,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,107,does-it-have-a-beak:apple,visual,Does it have a beak?,apple,apple_3.wav,mask,no,no,640.082519036,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,108,does-it-eat-carrots:rabbit,nonvisual,Does it eat carrots?,rabbit,rabbit_2.wav,nomask,yes,yes,1064.38496476,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,109,is-it-a-vegetable:jacket,nonvisual,Is it a vegetable?,jacket,jacket_3.wav,mask,no,no,690.078837797,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,110,is-it-eaten-as-bacon:dog,nonvisual,Is it eaten as bacon?,dog,dog_4.wav,mask,no,no,673.418519786,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,111,is-it-small:alligator,visual,Is it small?,alligator,alligator_4.wav,nomask,no,no,498.451088788,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,112,is-it-a-mammal:bike,nonvisual,Is it a mammal?,bike,bike_2.wav,mask,no,no,581.773165613,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,113,is-it-an-animal:bottle,nonvisual,Is it an animal?,bottle,bottle_3.wav,mask,no,no,690.114047611,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,114,is-it-large:mouse,visual,Is it large?,mouse,mouse_1.wav,mask,no,no,522.300928598,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,115,does-it-taste-good:strawberry,nonvisual,Does it taste good?,strawberry,strawberry_1.wav,nomask,yes,yes,548.409317154,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,116,does-it-have-four-legs:donkey,visual,Does it have four legs?,donkey,donkey_1.wav,mask,yes,yes,664.987692609,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,117,does-it-live-in-africa:elephant,nonvisual,Does it live in Africa?,elephant,elephant_1.wav,mask,yes,yes,698.311530054,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,118,does-it-have-whiskers:tiger,visual,Does it have whiskers?,tiger,tiger_1.wav,nomask,yes,no,581.750439247,0
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,119,does-it-have-a-beak:raccoon,visual,Does it have a beak?,raccoon,raccoon_2.wav,mask,no,no,656.761722639,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,120,does-it-have-four-legs:elephant,visual,Does it have four legs?,elephant,elephant_1.wav,mask,yes,yes,556.777726859,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,121,does-it-live-in-zoos:giraffe,nonvisual,Does it live in zoos?,giraffe,giraffe_1.wav,mask,yes,yes,656.6849011,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,122,does-it-drink-water:camel,nonvisual,Does it drink water?,camel,camel_4.wav,nomask,yes,yes,682.138707256,1
PV132,132,JR,2016_Mar_04_1331,LL-Jerry,2,test,123,does-it-have-different-speeds:bike,nonvisual,Does it have different speeds?,bike,bike_2.wav,nomask,yes,yes,940.111647127,1
