block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-8,alligator,alligator_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in swamps?
-1,-7,pig,pig_4.wav,nomask,nonvisual,no,nonvisual-no,2,Is it a bird?
-1,-6,rabbit,rabbit_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it edible?
-1,-5,chicken,chicken_3.wav,mask,nonvisual,no,nonvisual-no,4,Is it worn for the rain?
-1,-4,strawberry,strawberry_2.wav,nomask,visual,yes,visual-yes,1,Is it red?
-1,-3,bottle,bottle_2.wav,nomask,visual,yes,visual-yes,4,Does it have a neck?
-1,-2,chair,chair_1.wav,nomask,visual,no,visual-no,4,Is it orange?
-1,-1,table,table_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it used for eating on?
0,0,rabbit,rabbit_1.wav,mask,visual,yes,visual-yes,2,Does it have feet?
0,1,chicken,chicken_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it eat grain?
0,2,table,table_3.wav,nomask,nonvisual,no,nonvisual-no,3,Is it healthy?
0,3,pig,pig_4.wav,nomask,nonvisual,no,nonvisual-no,2,Is it a bird?
0,4,alligator,alligator_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it live in water?
0,5,pig,pig_2.wav,nomask,nonvisual,no,nonvisual-no,4,Does it grow on trees?
0,6,alligator,alligator_3.wav,nomask,visual,yes,visual-yes,2,Is it long?
0,7,table,table_1.wav,nomask,visual,yes,visual-yes,1,Is it made of wood?
0,8,alligator,alligator_1.wav,mask,visual,yes,visual-yes,3,Does it have scales?
0,9,chicken,chicken_2.wav,mask,visual,yes,visual-yes,4,Does it have legs?
0,10,pig,pig_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,11,alligator,alligator_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it found in summer?
0,12,rabbit,rabbit_4.wav,nomask,visual,yes,visual-yes,1,Does it have ears?
0,13,pig,pig_2.wav,nomask,visual,no,visual-no,5,Does it have fur?
0,14,table,table_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it used for eating on?
0,15,pig,pig_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it eaten as bacon?
0,16,rabbit,rabbit_3.wav,nomask,visual,yes,visual-yes,3,Does it have whiskers?
0,17,alligator,alligator_1.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
0,18,pig,pig_4.wav,mask,visual,yes,visual-yes,5,Is it muddy?
0,19,table,table_1.wav,mask,visual,no,visual-no,2,Is it round?
0,20,chicken,chicken_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it lay eggs?
0,21,strawberry,strawberry_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
0,22,chair,chair_1.wav,nomask,visual,yes,visual-yes,3,Does it have armrests?
0,23,table,table_4.wav,nomask,visual,no,visual-no,3,Does it have a tail?
0,24,strawberry,strawberry_2.wav,nomask,visual,yes,visual-yes,1,Is it red?
0,25,bottle,bottle_2.wav,nomask,visual,yes,visual-yes,4,Does it have a neck?
0,26,chair,chair_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it used for sitting on?
0,27,strawberry,strawberry_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it used for making jam?
0,28,table,table_4.wav,nomask,nonvisual,no,nonvisual-no,2,Is it a mammal?
0,29,pig,pig_1.wav,mask,visual,no,visual-no,4,Does it have feathers?
0,30,alligator,alligator_4.wav,mask,visual,yes,visual-yes,5,Does it have jaws?
0,31,chicken,chicken_3.wav,mask,nonvisual,no,nonvisual-no,5,Is it comfortable?
