block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-20,strawberry,strawberry_4.wav,mask,visual,yes,visual-yes,4,Is it small?
-1,-19,penguin,penguin_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it waddle?
-1,-18,dog,dog_2.wav,mask,visual,yes,visual-yes,2,Does it have legs?
-1,-17,rabbit,rabbit_1.wav,nomask,nonvisual,no,nonvisual-no,1,Does it live in zoos?
-1,-16,apple,apple_2.wav,mask,visual,no,visual-no,1,Is it black?
-1,-15,giraffe,giraffe_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it eat leaves?
-1,-14,swan,swan_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live on water?
-1,-13,bottle,bottle_4.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it used for holding beer?
-1,-12,pig,pig_1.wav,mask,nonvisual,no,nonvisual-no,3,Does it live in India?
-1,-11,chair,chair_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it furniture?
-1,-10,camel,camel_2.wav,nomask,visual,yes,visual-yes,5,Is it beige?
-1,-9,elephant,elephant_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat peanuts?
-1,-8,chicken,chicken_4.wav,nomask,nonvisual,no,nonvisual-no,4,Is it worn for the rain?
-1,-7,alligator,alligator_4.wav,mask,nonvisual,no,nonvisual-no,1,Is it a mammal?
-1,-6,tiger,tiger_2.wav,mask,visual,no,visual-no,3,Does it have large ears?
-1,-5,pineapple,pineapple_3.wav,nomask,visual,yes,visual-yes,2,Does it have an inside?
-1,-4,deer,deer_4.wav,nomask,visual,yes,visual-yes,1,Does it have antlers?
-1,-3,table,table_2.wav,nomask,visual,yes,visual-yes,3,Does it have legs?
-1,-2,mouse,mouse_3.wav,nomask,visual,yes,visual-yes,4,Does it have a white tail?
-1,-1,lion,lion_1.wav,nomask,visual,yes,visual-yes,4,Does it have teeth?
0,0,pineapple,pineapple_3.wav,mask,nonvisual,no,nonvisual-no,4,Is it used for racing?
0,1,pig,pig_3.wav,mask,visual,no,visual-no,5,Does it have fur?
0,2,chicken,chicken_2.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it live in a coop?
0,3,tiger,tiger_2.wav,mask,visual,no,visual-no,3,Does it have large ears?
0,4,dog,dog_2.wav,mask,visual,yes,visual-yes,2,Does it have legs?
