block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-18,swan,swan_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
-1,-17,pineapple,pineapple_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it juicy?
-1,-16,elephant,elephant_4.wav,mask,nonvisual,no,nonvisual-no,3,Does it live on farms?
-1,-15,alligator,alligator_1.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it eat people?
-1,-14,table,table_4.wav,nomask,nonvisual,no,nonvisual-no,3,Is it healthy?
-1,-13,tiger,tiger_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in Africa?
-1,-12,donkey,donkey_3.wav,mask,visual,yes,visual-yes,4,Does it have hooves?
-1,-11,giraffe,giraffe_4.wav,nomask,nonvisual,no,nonvisual-no,3,Does it live in grass?
-1,-10,apple,apple_1.wav,mask,visual,yes,visual-yes,1,Is it red?
-1,-9,bottle,bottle_2.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it used for holding beer?
-1,-8,strawberry,strawberry_1.wav,nomask,visual,no,visual-no,4,Does it have ears?
-1,-7,zebra,zebra_3.wav,nomask,visual,no,visual-no,2,Does it have antennae?
-1,-6,dog,dog_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it bark?
-1,-5,pig,pig_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-4,rabbit,rabbit_3.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
-1,-3,grasshopper,grasshopper_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live in grass?
-1,-2,penguin,penguin_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it unable to fly?
-1,-1,raccoon,raccoon_4.wav,nomask,visual,yes,visual-yes,2,Does it have a tail?
0,0,giraffe,giraffe_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live in Africa?
0,1,apple,apple_1.wav,mask,nonvisual,no,nonvisual-no,3,Is it fast?
0,2,bottle,bottle_4.wav,nomask,visual,yes,visual-yes,5,Does it have a cork?
0,3,strawberry,strawberry_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it used for making jam?
0,4,donkey,donkey_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it make noises?
0,5,pineapple,pineapple_3.wav,nomask,visual,yes,visual-yes,5,Does it have a core?
