block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-20,chicken,chicken_1.wav,nomask,visual,yes,visual-yes,2,Does it have wings?
-1,-19,chair,chair_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it found at tables?
-1,-18,camel,camel_3.wav,mask,visual,yes,visual-yes,2,Is it brown?
-1,-17,elephant,elephant_2.wav,mask,nonvisual,no,nonvisual-no,1,Is it a rodent?
-1,-16,dog,dog_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used for protection?
-1,-15,bottle,bottle_3.wav,nomask,visual,yes,visual-yes,2,Is it made of plastic?
-1,-14,lion,lion_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
-1,-13,giraffe,giraffe_1.wav,nomask,visual,yes,visual-yes,1,Does it have spots?
-1,-12,raccoon,raccoon_4.wav,mask,visual,yes,visual-yes,2,Does it have a tail?
-1,-11,pig,pig_3.wav,mask,visual,yes,visual-yes,5,Is it muddy?
-1,-10,deer,deer_1.wav,nomask,nonvisual,no,nonvisual-no,2,Is it smelly?
-1,-9,apple,apple_4.wav,nomask,visual,no,visual-no,2,Does it have pockets?
-1,-8,alligator,alligator_1.wav,mask,visual,yes,visual-yes,2,Is it long?
-1,-7,mouse,mouse_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a rodent?
-1,-6,pineapple,pineapple_3.wav,nomask,nonvisual,no,nonvisual-no,1,Is it an animal?
-1,-5,tiger,tiger_2.wav,mask,visual,yes,visual-yes,3,Is it orange?
-1,-4,grasshopper,grasshopper_1.wav,mask,visual,no,visual-no,3,Does it have an engine?
-1,-3,zebra,zebra_4.wav,mask,visual,yes,visual-yes,2,Does it have four legs?
-1,-2,penguin,penguin_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
-1,-1,strawberry,strawberry_2.wav,nomask,visual,yes,visual-yes,4,Is it small?
0,0,apple,apple_4.wav,mask,visual,yes,visual-yes,5,Does it have a core?
0,1,chair,chair_4.wav,nomask,nonvisual,no,nonvisual-no,2,Is it nutritious?
0,2,dog,dog_4.wav,mask,visual,no,visual-no,1,Does it have antlers?
0,3,tiger,tiger_2.wav,nomask,nonvisual,no,nonvisual-no,2,Does it taste sweet?
0,4,penguin,penguin_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a bird?
0,5,strawberry,strawberry_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
0,6,mouse,mouse_4.wav,nomask,visual,yes,visual-yes,4,Does it have whiskers?
0,7,camel,camel_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it used by riding?
0,8,chair,chair_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used for relaxing?
0,9,pig,pig_1.wav,mask,visual,no,visual-no,2,Does it have wings?
0,10,elephant,elephant_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it used in circuses?
0,11,pig,pig_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it smelly?
0,12,chicken,chicken_1.wav,mask,nonvisual,no,nonvisual-no,2,Is it a mammal?
0,13,lion,lion_2.wav,mask,visual,yes,visual-yes,1,Does it have a mane?
0,14,giraffe,giraffe_3.wav,nomask,nonvisual,no,nonvisual-no,1,Is it eaten by frying?
0,15,zebra,zebra_4.wav,mask,visual,yes,visual-yes,3,Does it have hooves?
0,16,chair,chair_2.wav,mask,visual,yes,visual-yes,3,Does it have armrests?
0,17,deer,deer_3.wav,mask,nonvisual,no,nonvisual-no,5,Is it used for cider?
0,18,pig,pig_3.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it like mud?
0,19,tiger,tiger_3.wav,nomask,visual,yes,visual-yes,2,Does it have teeth?
0,20,strawberry,strawberry_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a fruit?
0,21,mouse,mouse_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a rodent?
0,22,grasshopper,grasshopper_4.wav,mask,visual,yes,visual-yes,2,Does it have legs?
0,23,alligator,alligator_1.wav,mask,visual,yes,visual-yes,2,Is it long?
0,24,tiger,tiger_2.wav,mask,visual,yes,visual-yes,3,Is it orange?
0,25,deer,deer_1.wav,mask,visual,yes,visual-yes,2,Does it have four legs?
0,26,pineapple,pineapple_1.wav,mask,visual,yes,visual-yes,5,Does it have a core?
0,27,dog,dog_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used for protection?
0,28,lion,lion_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it live in jungles?
0,29,chair,chair_1.wav,nomask,visual,no,visual-no,4,Is it orange?
0,30,tiger,tiger_2.wav,mask,visual,yes,visual-yes,5,Does it have large teeth?
0,31,apple,apple_4.wav,nomask,visual,no,visual-no,2,Does it have pockets?
0,32,deer,deer_2.wav,nomask,visual,no,visual-no,5,Does it have large teeth?
0,33,lion,lion_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
0,34,alligator,alligator_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat people?
0,35,deer,deer_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
0,36,bottle,bottle_3.wav,nomask,visual,yes,visual-yes,2,Is it made of plastic?
0,37,pig,pig_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,38,alligator,alligator_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,39,raccoon,raccoon_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it eat garbage?
0,40,elephant,elephant_4.wav,nomask,visual,yes,visual-yes,3,Does it have four legs?
0,41,chicken,chicken_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it eaten by frying?
0,42,mouse,mouse_1.wav,mask,visual,no,visual-no,1,Does it have gears?
0,43,penguin,penguin_2.wav,mask,visual,no,visual-no,1,Is it red?
0,44,pig,pig_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it eaten as bacon?
0,45,grasshopper,grasshopper_1.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live in grass?
0,46,elephant,elephant_4.wav,nomask,visual,no,visual-no,1,Is it made of wood?
0,47,pineapple,pineapple_4.wav,nomask,visual,yes,visual-yes,4,Is it yellow inside?
0,48,giraffe,giraffe_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live in Africa?
0,49,strawberry,strawberry_2.wav,nomask,visual,yes,visual-yes,4,Is it small?
0,50,camel,camel_2.wav,mask,visual,no,visual-no,5,Does it have green leaves?
0,51,dog,dog_3.wav,nomask,visual,yes,visual-yes,5,Does it have a nose?
0,52,alligator,alligator_3.wav,mask,visual,no,visual-no,3,Is it round?
0,53,zebra,zebra_1.wav,mask,nonvisual,no,nonvisual-no,4,Does it live in water?
0,54,mouse,mouse_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it eat?
0,55,deer,deer_2.wav,mask,visual,yes,visual-yes,4,Does it have hooves?
0,56,chicken,chicken_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it eat grain?
0,57,alligator,alligator_1.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
0,58,camel,camel_3.wav,mask,visual,yes,visual-yes,2,Is it brown?
0,59,grasshopper,grasshopper_1.wav,mask,visual,no,visual-no,3,Does it have an engine?
0,60,raccoon,raccoon_4.wav,nomask,visual,yes,visual-yes,5,Does it have a mask?
0,61,dog,dog_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it bark?
