block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-18,deer,deer_2.wav,mask,visual,yes,visual-yes,5,Does it have a white tail?
-1,-17,tiger,tiger_2.wav,nomask,visual,yes,visual-yes,5,Does it have large teeth?
-1,-16,pineapple,pineapple_3.wav,nomask,visual,yes,visual-yes,2,Does it have an inside?
-1,-15,strawberry,strawberry_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it taste sweet?
-1,-14,camel,camel_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it drink water?
-1,-13,raccoon,raccoon_4.wav,nomask,visual,yes,visual-yes,1,Is it black?
-1,-12,donkey,donkey_2.wav,mask,visual,yes,visual-yes,2,Does it have four legs?
-1,-11,chair,chair_4.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it found at tables?
-1,-10,grasshopper,grasshopper_2.wav,nomask,visual,yes,visual-yes,3,Does it have long legs?
-1,-9,alligator,alligator_2.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
-1,-8,bottle,bottle_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it used for holding things?
-1,-7,table,table_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it found in dining rooms?
-1,-6,elephant,elephant_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live in Africa?
-1,-5,dog,dog_1.wav,mask,visual,yes,visual-yes,3,Does it have a tail?
-1,-4,zebra,zebra_1.wav,nomask,visual,yes,visual-yes,3,Does it have hooves?
-1,-3,mouse,mouse_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a rodent?
-1,-2,apple,apple_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a fruit?
-1,-1,swan,swan_3.wav,mask,visual,no,visual-no,2,Does it have a tail?
0,0,deer,deer_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
0,1,camel,camel_2.wav,mask,nonvisual,no,nonvisual-no,5,Does it live in a coop?
0,2,zebra,zebra_3.wav,nomask,visual,yes,visual-yes,4,Does it have a mane?
0,3,bottle,bottle_4.wav,mask,visual,yes,visual-yes,2,Is it made of plastic?
0,4,dog,dog_4.wav,nomask,visual,yes,visual-yes,5,Does it have a nose?
0,5,grasshopper,grasshopper_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live in grass?
0,6,bottle,bottle_2.wav,mask,visual,no,visual-no,4,Does it have eyes?
0,7,mouse,mouse_1.wav,nomask,nonvisual,no,nonvisual-no,5,Is it hunted by people?
0,8,table,table_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it furniture?
0,9,tiger,tiger_2.wav,mask,visual,yes,visual-yes,3,Is it orange?
0,10,alligator,alligator_1.wav,mask,visual,yes,visual-yes,3,Does it have scales?
0,11,tiger,tiger_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it live in India?
0,12,apple,apple_4.wav,nomask,visual,yes,visual-yes,1,Is it red?
0,13,pineapple,pineapple_4.wav,nomask,visual,yes,visual-yes,3,Does it have skin?
0,14,apple,apple_4.wav,mask,visual,yes,visual-yes,5,Does it have a core?
0,15,dog,dog_3.wav,mask,visual,no,visual-no,5,Does it have a mask?
0,16,pineapple,pineapple_2.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it prickly?
0,17,apple,apple_2.wav,mask,nonvisual,no,nonvisual-no,1,Is it an animal?
0,18,alligator,alligator_2.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
0,19,grasshopper,grasshopper_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it found in summer?
0,20,camel,camel_3.wav,mask,visual,yes,visual-yes,5,Is it beige?
0,21,pineapple,pineapple_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it juicy?
0,22,swan,swan_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
0,23,elephant,elephant_4.wav,mask,nonvisual,no,nonvisual-no,3,Does it live on farms?
0,24,bottle,bottle_3.wav,mask,visual,yes,visual-yes,1,Is it made of glass?
0,25,chair,chair_3.wav,mask,visual,yes,visual-yes,5,Does it have a cushion?
0,26,pineapple,pineapple_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it tropical?
0,27,grasshopper,grasshopper_3.wav,nomask,nonvisual,no,nonvisual-no,4,Is it unable to fly?
0,28,alligator,alligator_3.wav,nomask,visual,yes,visual-yes,2,Is it long?
0,29,table,table_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it found in dining rooms?
0,30,donkey,donkey_4.wav,mask,visual,yes,visual-yes,1,Does it have legs?
0,31,swan,swan_1.wav,nomask,visual,yes,visual-yes,2,Does it have a beak?
0,32,dog,dog_2.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it chase cats?
0,33,mouse,mouse_2.wav,nomask,visual,no,visual-no,2,Is it large?
0,34,table,table_1.wav,mask,visual,yes,visual-yes,2,Is it round?
0,35,swan,swan_2.wav,nomask,visual,yes,visual-yes,4,Does it have wings?
0,36,raccoon,raccoon_4.wav,nomask,visual,yes,visual-yes,1,Is it black?
0,37,camel,camel_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it used by riding?
0,38,raccoon,raccoon_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it furry?
0,39,deer,deer_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it hunted by people?
0,40,grasshopper,grasshopper_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it fly?
0,41,swan,swan_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it graceful?
0,42,camel,camel_3.wav,mask,visual,yes,visual-yes,3,Does it have legs?
0,43,tiger,tiger_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a carnivore?
0,44,strawberry,strawberry_3.wav,nomask,visual,yes,visual-yes,2,Does it have seeds?
0,45,dog,dog_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it bark?
0,46,strawberry,strawberry_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it used for making jam?
0,47,donkey,donkey_3.wav,mask,visual,yes,visual-yes,4,Does it have hooves?
0,48,grasshopper,grasshopper_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an insect?
0,49,chair,chair_1.wav,nomask,visual,yes,visual-yes,4,Does it have a seat?
0,50,zebra,zebra_3.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
0,51,elephant,elephant_3.wav,nomask,visual,yes,visual-yes,2,Does it have ears?
0,52,strawberry,strawberry_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
0,53,deer,deer_3.wav,nomask,visual,no,visual-no,5,Does it have large teeth?
0,54,zebra,zebra_1.wav,nomask,visual,yes,visual-yes,3,Does it have hooves?
0,55,elephant,elephant_2.wav,mask,visual,yes,visual-yes,3,Does it have four legs?
0,56,alligator,alligator_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it a reptile?
0,57,bottle,bottle_3.wav,mask,visual,yes,visual-yes,4,Does it have a neck?
0,58,raccoon,raccoon_1.wav,nomask,visual,yes,visual-yes,5,Does it have a mask?
0,59,deer,deer_2.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
0,60,raccoon,raccoon_2.wav,nomask,visual,no,visual-no,5,Does it have a beak?
0,61,tiger,tiger_2.wav,nomask,visual,yes,visual-yes,5,Does it have large teeth?
0,62,chair,chair_1.wav,nomask,nonvisual,no,nonvisual-no,4,Is it used in circuses?
0,63,dog,dog_3.wav,mask,visual,yes,visual-yes,4,Does it have hair?
0,64,strawberry,strawberry_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it taste sweet?
0,65,donkey,donkey_3.wav,mask,visual,yes,visual-yes,3,Does it have a tail?
0,66,chair,chair_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used for relaxing?
0,67,apple,apple_2.wav,nomask,visual,yes,visual-yes,2,Is it green?
0,68,mouse,mouse_3.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it eat cheese?
1,69,raccoon,raccoon_3.wav,nomask,visual,yes,visual-yes,3,Does it have eyes?
1,70,swan,swan_4.wav,mask,nonvisual,no,nonvisual-no,1,Is it used by riding?
1,71,elephant,elephant_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
1,72,dog,dog_1.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
1,73,deer,deer_2.wav,nomask,nonvisual,no,nonvisual-no,3,Is it loud?
1,74,apple,apple_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it nutritious?
1,75,tiger,tiger_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
1,76,raccoon,raccoon_3.wav,mask,visual,yes,visual-yes,2,Does it have a tail?
1,77,deer,deer_3.wav,mask,visual,yes,visual-yes,1,Does it have antlers?
