block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-20,alligator,alligator_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it found in summer?
-1,-19,lion,lion_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-18,dog,dog_2.wav,mask,visual,yes,visual-yes,5,Does it have a nose?
-1,-17,strawberry,strawberry_4.wav,mask,nonvisual,no,nonvisual-no,1,Is is used for riding?
-1,-16,donkey,donkey_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it furry?
-1,-15,tiger,tiger_3.wav,nomask,visual,yes,visual-yes,2,Does it have teeth?
-1,-14,chicken,chicken_4.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it live in a coop?
-1,-13,giraffe,giraffe_1.wav,mask,nonvisual,no,nonvisual-no,2,Is it hunted by people?
-1,-12,rabbit,rabbit_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it hunted by people?
-1,-11,apple,apple_1.wav,nomask,visual,yes,visual-yes,4,Is it round?
-1,-10,penguin,penguin_1.wav,nomask,visual,yes,visual-yes,1,Is it black?
-1,-9,table,table_1.wav,nomask,visual,yes,visual-yes,4,Is it flat?
-1,-8,pineapple,pineapple_2.wav,mask,visual,yes,visual-yes,4,Is it yellow inside?
-1,-7,raccoon,raccoon_4.wav,nomask,visual,no,visual-no,2,Does it have seeds?
-1,-6,bottle,bottle_3.wav,mask,nonvisual,no,nonvisual-no,4,Does it fly?
-1,-5,camel,camel_4.wav,nomask,visual,yes,visual-yes,5,Is it beige?
-1,-4,mouse,mouse_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a rodent?
-1,-3,deer,deer_3.wav,mask,visual,yes,visual-yes,5,Does it have a white tail?
-1,-2,pig,pig_1.wav,mask,visual,yes,visual-yes,2,Does it have a tail?
-1,-1,swan,swan_3.wav,mask,visual,yes,visual-yes,1,Does it have a long neck?
0,0,pineapple,pineapple_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it tropical?
0,1,deer,deer_3.wav,mask,visual,no,visual-no,3,Does it have a lid?
0,2,apple,apple_4.wav,nomask,visual,no,visual-no,4,Does it have a hood?
0,3,camel,camel_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it drink water?
0,4,strawberry,strawberry_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it used for making jam?
0,5,bottle,bottle_4.wav,nomask,visual,no,visual-no,5,Does it have teeth?
0,6,dog,dog_2.wav,mask,visual,yes,visual-yes,5,Does it have a nose?
0,7,camel,camel_1.wav,mask,visual,yes,visual-yes,3,Does it have legs?
0,8,apple,apple_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a fruit?
0,9,camel,camel_4.wav,nomask,visual,yes,visual-yes,5,Is it beige?
0,10,alligator,alligator_1.wav,mask,visual,yes,visual-yes,5,Does it have jaws?
