block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-17,lion,lion_2.wav,nomask,visual,yes,visual-yes,2,Does it have fur?
-1,-16,deer,deer_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it an herbivore?
-1,-15,bottle,bottle_2.wav,mask,visual,yes,visual-yes,5,Does it have a cork?
-1,-14,pig,pig_2.wav,mask,nonvisual,no,nonvisual-no,1,Is it tropical?
-1,-13,zebra,zebra_2.wav,nomask,visual,yes,visual-yes,4,Does it have a mane?
-1,-12,dog,dog_3.wav,mask,visual,yes,visual-yes,1,Does it have four legs?
-1,-11,pineapple,pineapple_1.wav,nomask,visual,no,visual-no,5,Does it have a tail?
-1,-10,chicken,chicken_4.wav,mask,nonvisual,no,nonvisual-no,2,Is it a mammal?
-1,-9,table,table_1.wav,nomask,nonvisual,no,nonvisual-no,3,Is it healthy?
-1,-8,strawberry,strawberry_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it used for making jam?
-1,-7,apple,apple_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it grow on trees?
-1,-6,mouse,mouse_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
-1,-5,alligator,alligator_1.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
-1,-4,penguin,penguin_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it waddle?
-1,-3,camel,camel_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it used by riding?
-1,-2,elephant,elephant_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-1,raccoon,raccoon_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it eat garbage?
0,0,table,table_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it found in dining rooms?
0,1,chicken,chicken_4.wav,mask,visual,no,visual-no,3,Does it have hooves?
0,2,strawberry,strawberry_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a fruit?
0,3,camel,camel_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it drink water?
0,4,deer,deer_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
0,5,elephant,elephant_3.wav,mask,visual,no,visual-no,2,Does it have scales?
0,6,pig,pig_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it smelly?
0,7,dog,dog_3.wav,nomask,visual,yes,visual-yes,2,Does it have legs?
0,8,raccoon,raccoon_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it furry?
0,9,deer,deer_3.wav,nomask,nonvisual,no,nonvisual-no,2,Is it smelly?
0,10,lion,lion_2.wav,nomask,visual,yes,visual-yes,2,Does it have fur?
0,11,chicken,chicken_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it eat grain?
0,12,dog,dog_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
0,13,pineapple,pineapple_4.wav,nomask,visual,yes,visual-yes,1,Is it yellow?
0,14,pig,pig_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live on farms?
0,15,strawberry,strawberry_4.wav,nomask,visual,yes,visual-yes,3,Does it have green leaves?
0,16,penguin,penguin_3.wav,nomask,nonvisual,no,nonvisual-no,1,Is it like a horse?
0,17,pineapple,pineapple_4.wav,mask,nonvisual,no,nonvisual-no,3,Is it a carnivore?
0,18,table,table_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it found in kitchens?
0,19,camel,camel_4.wav,nomask,visual,no,visual-no,4,Does it have a cork?
0,20,strawberry,strawberry_1.wav,nomask,visual,yes,visual-yes,4,Is it small?
0,21,lion,lion_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a carnivore?
0,22,dog,dog_2.wav,nomask,nonvisual,no,nonvisual-no,4,Is it prickly?
0,23,penguin,penguin_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a bird?
0,24,table,table_3.wav,nomask,visual,no,visual-no,2,Does it have a nose?
0,25,bottle,bottle_4.wav,nomask,visual,yes,visual-yes,3,Does it have a lid?
0,26,mouse,mouse_2.wav,mask,visual,yes,visual-yes,3,Does it have fur?
0,27,penguin,penguin_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in the Arctic?
