block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-20,chicken,chicken_2.wav,mask,visual,yes,visual-yes,2,Does it have wings?
-1,-19,giraffe,giraffe_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
-1,-18,zebra,zebra_4.wav,mask,visual,yes,visual-yes,4,Does it have a mane?
-1,-17,tiger,tiger_4.wav,nomask,visual,no,visual-no,5,Does it have warts?
-1,-16,apple,apple_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it nutritious?
-1,-15,alligator,alligator_3.wav,nomask,nonvisual,no,nonvisual-no,2,Does it live in the desert?
-1,-14,bottle,bottle_2.wav,nomask,visual,yes,visual-yes,2,Is it made of plastic?
-1,-13,swan,swan_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live on water?
-1,-12,penguin,penguin_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it unable to fly?
-1,-11,pineapple,pineapple_2.wav,mask,visual,yes,visual-yes,4,Is it yellow inside?
-1,-10,lion,lion_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-9,rabbit,rabbit_2.wav,nomask,visual,yes,visual-yes,2,Does it have feet?
-1,-8,raccoon,raccoon_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it eat garbage?
-1,-7,deer,deer_4.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
-1,-6,mouse,mouse_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it eat?
-1,-5,grasshopper,grasshopper_3.wav,mask,visual,no,visual-no,4,Is it long?
-1,-4,pig,pig_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it like mud?
-1,-3,chair,chair_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it found at tables?
-1,-2,donkey,donkey_3.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
-1,-1,dog,dog_3.wav,mask,visual,yes,visual-yes,4,Does it have hair?
0,0,tiger,tiger_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
0,1,lion,lion_1.wav,nomask,visual,no,visual-no,2,Does it have long legs?
0,2,tiger,tiger_4.wav,nomask,visual,yes,visual-yes,2,Does it have teeth?
0,3,pig,pig_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live on farms?
0,4,chair,chair_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it comfortable?
0,5,tiger,tiger_4.wav,mask,visual,yes,visual-yes,3,Is it orange?
0,6,mouse,mouse_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it used in experiments?
0,7,swan,swan_3.wav,nomask,visual,yes,visual-yes,4,Does it have wings?
0,8,chair,chair_2.wav,nomask,visual,no,visual-no,1,Is it long?
0,9,penguin,penguin_2.wav,nomask,visual,yes,visual-yes,3,Does it have feet?
