block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-20,alligator,alligator_2.wav,nomask,visual,yes,visual-yes,3,Does it have scales?
-1,-19,mouse,mouse_3.wav,nomask,visual,yes,visual-yes,4,Does it have a white tail?
-1,-18,lion,lion_3.wav,nomask,visual,yes,visual-yes,1,Does it have a mane?
-1,-17,bottle,bottle_1.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it used for holding liquids?
-1,-16,pig,pig_1.wav,nomask,visual,yes,visual-yes,2,Does it have a tail?
-1,-15,elephant,elephant_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in zoos?
-1,-14,chair,chair_2.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it found at tables?
-1,-13,dog,dog_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used for protection?
-1,-12,swan,swan_1.wav,mask,visual,no,visual-no,2,Does it have a tail?
-1,-11,apple,apple_3.wav,mask,nonvisual,no,nonvisual-no,3,Is it fast?
-1,-10,giraffe,giraffe_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in grass?
-1,-9,donkey,donkey_1.wav,mask,visual,yes,visual-yes,3,Does it have a tail?
-1,-8,grasshopper,grasshopper_1.wav,mask,visual,yes,visual-yes,2,Does it have legs?
-1,-7,camel,camel_4.wav,nomask,visual,yes,visual-yes,1,Does it have a hump?
-1,-6,table,table_3.wav,nomask,nonvisual,no,nonvisual-no,3,Is it healthy?
-1,-5,chicken,chicken_1.wav,nomask,visual,yes,visual-yes,1,Does it have feathers?
-1,-4,raccoon,raccoon_2.wav,nomask,visual,yes,visual-yes,3,Does it have eyes?
-1,-3,penguin,penguin_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it unable to fly?
-1,-2,deer,deer_3.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it an herbivore?
-1,-1,tiger,tiger_1.wav,mask,nonvisual,no,nonvisual-no,2,Does it taste sweet?
