block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-19,grasshopper,grasshopper_4.wav,mask,visual,no,visual-no,4,Is it long?
-1,-18,elephant,elephant_1.wav,mask,visual,no,visual-no,3,Is it beige?
-1,-17,strawberry,strawberry_3.wav,nomask,nonvisual,no,nonvisual-no,2,Is it an insect?
-1,-16,bottle,bottle_2.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it a container?
-1,-15,chicken,chicken_4.wav,nomask,visual,yes,visual-yes,4,Does it have legs?
-1,-14,apple,apple_1.wav,mask,nonvisual,no,nonvisual-no,1,Is it an animal?
-1,-13,alligator,alligator_1.wav,mask,visual,yes,visual-yes,5,Does it have jaws?
-1,-12,table,table_1.wav,nomask,visual,yes,visual-yes,1,Is it made of wood?
-1,-11,dog,dog_1.wav,mask,visual,yes,visual-yes,5,Does it have a nose?
-1,-10,penguin,penguin_1.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it unable to fly?
-1,-9,donkey,donkey_1.wav,mask,visual,yes,visual-yes,1,Does it have legs?
-1,-8,giraffe,giraffe_3.wav,nomask,nonvisual,no,nonvisual-no,4,Is it an insect?
-1,-7,chair,chair_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it used for sitting on?
-1,-6,pineapple,pineapple_3.wav,mask,visual,no,visual-no,3,Does it have whiskers?
-1,-5,swan,swan_4.wav,nomask,visual,yes,visual-yes,1,Does it have a long neck?
-1,-4,raccoon,raccoon_1.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it furry?
-1,-3,deer,deer_2.wav,nomask,visual,yes,visual-yes,5,Does it have a white tail?
-1,-2,zebra,zebra_4.wav,nomask,visual,no,visual-no,1,Is it red?
-1,-1,rabbit,rabbit_4.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it eat carrots?
0,0,chair,chair_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it found at tables?
0,1,zebra,zebra_4.wav,mask,visual,yes,visual-yes,3,Does it have hooves?
0,2,elephant,elephant_3.wav,nomask,visual,yes,visual-yes,2,Does it have ears?
0,3,table,table_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it found in kitchens?
0,4,penguin,penguin_3.wav,nomask,visual,yes,visual-yes,2,Does it have a beak?
0,5,apple,apple_3.wav,nomask,visual,yes,visual-yes,5,Does it have a core?
0,6,swan,swan_3.wav,nomask,nonvisual,no,nonvisual-no,3,Is it found in dining rooms?
0,7,strawberry,strawberry_4.wav,nomask,visual,yes,visual-yes,3,Does it have green leaves?
0,8,table,table_1.wav,nomask,visual,yes,visual-yes,1,Is it made of wood?
0,9,raccoon,raccoon_3.wav,mask,visual,no,visual-no,5,Does it have a beak?
0,10,dog,dog_1.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it chase cats?
0,11,rabbit,rabbit_3.wav,mask,visual,yes,visual-yes,2,Does it have feet?
0,12,chicken,chicken_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it lay eggs?
0,13,bottle,bottle_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it used for holding things?
0,14,zebra,zebra_2.wav,mask,visual,yes,visual-yes,4,Does it have a mane?
0,15,grasshopper,grasshopper_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live in grass?
0,16,deer,deer_2.wav,nomask,visual,no,visual-no,4,Does it have a cushion?
0,17,raccoon,raccoon_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it eat garbage?
0,18,pineapple,pineapple_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it prickly?
0,19,grasshopper,grasshopper_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it found in summer?
0,20,pineapple,pineapple_4.wav,nomask,nonvisual,no,nonvisual-no,2,Is it clothing?
0,21,chair,chair_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it used for relaxing?
0,22,elephant,elephant_3.wav,nomask,visual,yes,visual-yes,5,Does it have large ears?
0,23,giraffe,giraffe_4.wav,nomask,visual,yes,visual-yes,2,Is it tall?
0,24,donkey,donkey_3.wav,mask,visual,yes,visual-yes,2,Does it have four legs?
0,25,chicken,chicken_4.wav,nomask,visual,yes,visual-yes,4,Does it have legs?
0,26,elephant,elephant_4.wav,mask,visual,no,visual-no,1,Is it made of wood?
0,27,dog,dog_3.wav,nomask,visual,yes,visual-yes,3,Does it have a tail?
