block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-19,swan,swan_2.wav,nomask,visual,no,visual-no,1,Does it have a hump?
-1,-18,elephant,elephant_1.wav,nomask,visual,yes,visual-yes,3,Does it have four legs?
-1,-17,strawberry,strawberry_3.wav,mask,visual,no,visual-no,4,Does it have ears?
-1,-16,bottle,bottle_2.wav,mask,visual,yes,visual-yes,5,Does it have a cork?
-1,-15,zebra,zebra_3.wav,nomask,visual,no,visual-no,2,Does it have antennae?
-1,-14,chicken,chicken_4.wav,mask,visual,no,visual-no,2,Is it yellow?
-1,-13,mouse,mouse_3.wav,nomask,visual,yes,visual-yes,4,Does it have whiskers?
-1,-12,tiger,tiger_1.wav,mask,nonvisual,no,nonvisual-no,4,Is it worn in winter?
-1,-11,raccoon,raccoon_3.wav,nomask,visual,yes,visual-yes,4,Does it have stripes?
-1,-10,chair,chair_1.wav,mask,nonvisual,no,nonvisual-no,3,Is it a root?
-1,-9,alligator,alligator_3.wav,nomask,visual,yes,visual-yes,1,Is it green?
-1,-8,table,table_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it used for eating on?
-1,-7,pig,pig_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-6,camel,camel_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it used by riding?
-1,-5,dog,dog_4.wav,mask,visual,yes,visual-yes,3,Does it have a tail?
-1,-4,donkey,donkey_4.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it make noises?
-1,-3,grasshopper,grasshopper_1.wav,mask,visual,no,visual-no,1,Is it made of wood?
-1,-2,penguin,penguin_3.wav,nomask,nonvisual,no,nonvisual-no,3,Is it an herbivore?
-1,-1,lion,lion_3.wav,mask,visual,yes,visual-yes,1,Does it have a mane?
0,0,mouse,mouse_4.wav,mask,nonvisual,no,nonvisual-no,1,Is it a fruit?
0,1,dog,dog_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it bark?
0,2,grasshopper,grasshopper_2.wav,mask,visual,yes,visual-yes,1,Is it green?
0,3,pig,pig_4.wav,nomask,visual,yes,visual-yes,3,Does it have a snout?
0,4,strawberry,strawberry_3.wav,mask,visual,no,visual-no,4,Does it have ears?
0,5,raccoon,raccoon_2.wav,nomask,visual,yes,visual-yes,3,Does it have eyes?
0,6,chair,chair_2.wav,nomask,visual,yes,visual-yes,5,Does it have a cushion?
0,7,table,table_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it found in dining rooms?
0,8,dog,dog_3.wav,nomask,visual,yes,visual-yes,1,Does it have four legs?
0,9,chicken,chicken_3.wav,nomask,visual,yes,visual-yes,1,Does it have feathers?
0,10,chair,chair_4.wav,mask,visual,yes,visual-yes,3,Does it have armrests?
0,11,zebra,zebra_1.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it run fast?
0,12,camel,camel_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it used by riding?
0,13,table,table_2.wav,nomask,visual,no,visual-no,1,Does it have a neck?
0,14,pig,pig_4.wav,mask,nonvisual,no,nonvisual-no,2,Is it a bird?
0,15,strawberry,strawberry_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
0,16,elephant,elephant_3.wav,mask,visual,no,visual-no,4,Does it have fur?
0,17,pig,pig_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,18,lion,lion_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it roar?
0,19,tiger,tiger_1.wav,mask,nonvisual,no,nonvisual-no,4,Is it worn in winter?
0,20,penguin,penguin_1.wav,mask,visual,yes,visual-yes,4,Does it have wings?
0,21,zebra,zebra_3.wav,mask,visual,yes,visual-yes,3,Does it have hooves?
0,22,penguin,penguin_2.wav,mask,nonvisual,no,nonvisual-no,4,Does it like mud?
0,23,grasshopper,grasshopper_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it fly?
0,24,mouse,mouse_4.wav,nomask,visual,no,visual-no,2,Is it large?
0,25,donkey,donkey_1.wav,mask,nonvisual,no,nonvisual-no,4,Does it chase cats?
0,26,penguin,penguin_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
0,27,lion,lion_3.wav,mask,visual,yes,visual-yes,1,Does it have a mane?
0,28,chair,chair_1.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it furniture?
0,29,raccoon,raccoon_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it nocturnal?
0,30,donkey,donkey_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it furry?
0,31,alligator,alligator_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it a reptile?
0,32,tiger,tiger_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a carnivore?
0,33,chicken,chicken_1.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it live in a coop?
0,34,lion,lion_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it live in jungles?
0,35,swan,swan_1.wav,nomask,visual,yes,visual-yes,2,Does it have a beak?
0,36,camel,camel_3.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
