block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-19,table,table_4.wav,mask,nonvisual,no,nonvisual-no,1,Is it an animal?
-1,-18,dog,dog_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used for protection?
-1,-17,camel,camel_3.wav,nomask,visual,no,visual-no,3,Does it have whiskers?
-1,-16,pig,pig_2.wav,nomask,visual,yes,visual-yes,2,Does it have a tail?
-1,-15,chair,chair_4.wav,mask,visual,yes,visual-yes,5,Does it have a cushion?
-1,-14,lion,lion_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-13,rabbit,rabbit_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a pet?
-1,-12,donkey,donkey_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it make noises?
-1,-11,strawberry,strawberry_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a fruit?
-1,-10,grasshopper,grasshopper_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it fly?
-1,-9,zebra,zebra_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-8,giraffe,giraffe_1.wav,mask,visual,no,visual-no,4,Does it have antennae?
-1,-7,mouse,mouse_4.wav,mask,visual,no,visual-no,2,Is it large?
-1,-6,penguin,penguin_4.wav,nomask,nonvisual,no,nonvisual-no,4,Does it like mud?
-1,-5,deer,deer_2.wav,nomask,visual,no,visual-no,4,Does it have a cushion?
-1,-4,chicken,chicken_2.wav,nomask,visual,yes,visual-yes,4,Does it have legs?
-1,-3,apple,apple_3.wav,mask,visual,yes,visual-yes,3,Does it have seeds?
-1,-2,raccoon,raccoon_2.wav,mask,visual,yes,visual-yes,1,Is it black?
-1,-1,tiger,tiger_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a carnivore?
0,0,chair,chair_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it used for sitting on?
0,1,giraffe,giraffe_1.wav,mask,visual,yes,visual-yes,4,Is it brown?
0,2,rabbit,rabbit_1.wav,nomask,visual,yes,visual-yes,3,Does it have whiskers?
