block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-17,lion,lion_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it live in jungles?
-1,-16,grasshopper,grasshopper_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an insect?
-1,-15,tiger,tiger_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in Africa?
-1,-14,chicken,chicken_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it lay eggs?
-1,-13,pig,pig_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it like mud?
-1,-12,strawberry,strawberry_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it used for making jam?
-1,-11,dog,dog_4.wav,nomask,visual,yes,visual-yes,1,Does it have four legs?
-1,-10,apple,apple_2.wav,nomask,visual,yes,visual-yes,2,Is it green?
-1,-9,donkey,donkey_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it make noises?
-1,-8,giraffe,giraffe_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in zoos?
-1,-7,penguin,penguin_2.wav,mask,visual,no,visual-no,1,Is it red?
-1,-6,bottle,bottle_2.wav,nomask,visual,yes,visual-yes,1,Is it made of glass?
-1,-5,deer,deer_3.wav,nomask,nonvisual,no,nonvisual-no,1,Does it live in zoos?
-1,-4,pineapple,pineapple_1.wav,nomask,visual,yes,visual-yes,4,Is it yellow inside?
-1,-3,rabbit,rabbit_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it hunted by people?
-1,-2,camel,camel_1.wav,mask,visual,yes,visual-yes,3,Does it have legs?
-1,-1,mouse,mouse_4.wav,nomask,nonvisual,no,nonvisual-no,1,Is it a fruit?
0,0,strawberry,strawberry_3.wav,nomask,visual,no,visual-no,2,Does it have a tail?
0,1,pig,pig_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live on farms?
0,2,chicken,chicken_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it lay eggs?
0,3,grasshopper,grasshopper_4.wav,nomask,visual,yes,visual-yes,2,Does it have legs?
0,4,camel,camel_4.wav,nomask,visual,yes,visual-yes,2,Is it brown?
0,5,giraffe,giraffe_3.wav,mask,visual,yes,visual-yes,1,Does it have spots?
0,6,apple,apple_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it nutritious?
0,7,chicken,chicken_4.wav,nomask,visual,yes,visual-yes,1,Does it have feathers?
0,8,rabbit,rabbit_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it hop?
0,9,lion,lion_4.wav,mask,visual,yes,visual-yes,2,Does it have fur?
0,10,apple,apple_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it grow on trees?
0,11,bottle,bottle_4.wav,mask,visual,no,visual-no,4,Does it have eyes?
0,12,deer,deer_3.wav,nomask,nonvisual,no,nonvisual-no,1,Does it live in zoos?
0,13,pineapple,pineapple_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it prickly?
0,14,pig,pig_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it eaten as bacon?
0,15,pineapple,pineapple_2.wav,mask,visual,yes,visual-yes,2,Does it have an inside?
0,16,lion,lion_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it roar?
0,17,apple,apple_1.wav,mask,nonvisual,no,nonvisual-no,1,Is it an animal?
0,18,rabbit,rabbit_4.wav,mask,visual,yes,visual-yes,3,Does it have whiskers?
0,19,strawberry,strawberry_1.wav,nomask,nonvisual,no,nonvisual-no,2,Is it an insect?
0,20,pineapple,pineapple_4.wav,nomask,visual,yes,visual-yes,3,Does it have skin?
0,21,grasshopper,grasshopper_2.wav,nomask,visual,yes,visual-yes,1,Is it green?
0,22,deer,deer_1.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
0,23,mouse,mouse_2.wav,nomask,nonvisual,no,nonvisual-no,3,Does it live in zoos?
0,24,grasshopper,grasshopper_1.wav,mask,nonvisual,no,nonvisual-no,4,Is it unable to fly?
0,25,donkey,donkey_1.wav,nomask,visual,no,visual-no,2,Does it have a pointed end?
0,26,dog,dog_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it chase cats?
0,27,pig,pig_4.wav,nomask,visual,yes,visual-yes,4,Does it have legs?
0,28,lion,lion_1.wav,mask,visual,yes,visual-yes,1,Does it have a mane?
0,29,donkey,donkey_2.wav,nomask,visual,yes,visual-yes,1,Does it have legs?
0,30,dog,dog_3.wav,nomask,visual,yes,visual-yes,4,Does it have hair?
0,31,tiger,tiger_2.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it live in India?
