block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-19,table,table_3.wav,nomask,visual,yes,visual-yes,1,Is it made of wood?
-1,-18,bottle,bottle_1.wav,nomask,nonvisual,no,nonvisual-no,4,Does it fly?
-1,-17,strawberry,strawberry_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
-1,-16,deer,deer_2.wav,nomask,visual,no,visual-no,2,Is it green?
-1,-15,grasshopper,grasshopper_3.wav,mask,visual,no,visual-no,4,Is it long?
-1,-14,mouse,mouse_2.wav,nomask,visual,yes,visual-yes,1,Does it have a tail?
-1,-13,pineapple,pineapple_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it grow on trees?
-1,-12,pig,pig_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it smelly?
-1,-11,elephant,elephant_2.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
-1,-10,tiger,tiger_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it live in zoos?
-1,-9,swan,swan_2.wav,nomask,visual,no,visual-no,1,Does it have a hump?
-1,-8,chair,chair_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used for relaxing?
-1,-7,donkey,donkey_4.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it furry?
-1,-6,alligator,alligator_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in swamps?
-1,-5,dog,dog_1.wav,mask,visual,yes,visual-yes,2,Does it have legs?
-1,-4,camel,camel_3.wav,nomask,nonvisual,no,nonvisual-no,3,Does it eat?
-1,-3,lion,lion_2.wav,nomask,visual,yes,visual-yes,1,Does it have a mane?
-1,-2,apple,apple_2.wav,nomask,visual,yes,visual-yes,5,Does it have a core?
-1,-1,penguin,penguin_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it waddle?
0,0,pig,pig_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,1,alligator,alligator_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
