block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-19,rabbit,rabbit_3.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it edible?
-1,-18,elephant,elephant_3.wav,nomask,visual,yes,visual-yes,1,Is it grey?
-1,-17,mouse,mouse_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it eat?
-1,-16,pineapple,pineapple_4.wav,nomask,visual,yes,visual-yes,4,Is it yellow inside?
-1,-15,swan,swan_4.wav,mask,visual,yes,visual-yes,3,Does it have feathers?
-1,-14,penguin,penguin_1.wav,mask,visual,no,visual-no,1,Is it red?
-1,-13,tiger,tiger_4.wav,mask,nonvisual,no,nonvisual-no,4,Is it worn in winter?
-1,-12,camel,camel_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
-1,-11,raccoon,raccoon_1.wav,mask,nonvisual,no,nonvisual-no,2,Is it used for protection?
-1,-10,giraffe,giraffe_3.wav,mask,visual,no,visual-no,2,Does it have warts?
-1,-9,deer,deer_2.wav,nomask,visual,yes,visual-yes,3,Does it have eyes?
-1,-8,lion,lion_2.wav,mask,visual,yes,visual-yes,4,Does it have teeth?
-1,-7,donkey,donkey_3.wav,mask,visual,no,visual-no,4,Is it small?
-1,-6,table,table_4.wav,mask,visual,yes,visual-yes,1,Is it made of wood?
-1,-5,bottle,bottle_3.wav,nomask,nonvisual,no,nonvisual-no,1,Is it an animal?
-1,-4,chicken,chicken_3.wav,nomask,visual,yes,visual-yes,1,Does it have feathers?
-1,-3,alligator,alligator_4.wav,mask,nonvisual,no,nonvisual-no,1,Is it a mammal?
-1,-2,dog,dog_3.wav,nomask,visual,yes,visual-yes,5,Does it have a nose?
-1,-1,zebra,zebra_4.wav,mask,visual,yes,visual-yes,3,Does it have hooves?
0,0,zebra,zebra_4.wav,nomask,visual,yes,visual-yes,4,Does it have a mane?
0,1,mouse,mouse_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it eat?
0,2,camel,camel_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
0,3,chicken,chicken_1.wav,mask,visual,yes,visual-yes,2,Does it have wings?
0,4,raccoon,raccoon_3.wav,nomask,visual,yes,visual-yes,1,Is it black?
0,5,elephant,elephant_2.wav,nomask,visual,no,visual-no,5,Does it have hooves?
0,6,camel,camel_1.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it spit?
0,7,pineapple,pineapple_1.wav,nomask,visual,no,visual-no,3,Does it have whiskers?
0,8,chicken,chicken_3.wav,nomask,nonvisual,no,nonvisual-no,1,Is it used for holding liquids?
0,9,mouse,mouse_4.wav,nomask,visual,yes,visual-yes,4,Does it have whiskers?
0,10,dog,dog_3.wav,nomask,visual,yes,visual-yes,5,Does it have a nose?
0,11,rabbit,rabbit_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it hop?
0,12,lion,lion_2.wav,mask,visual,yes,visual-yes,3,Does it have a tail?
