block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-20,strawberry,strawberry_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
-1,-19,deer,deer_1.wav,nomask,visual,yes,visual-yes,4,Does it have hooves?
-1,-18,mouse,mouse_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a rodent?
-1,-17,chair,chair_3.wav,mask,visual,yes,visual-yes,3,Does it have armrests?
-1,-16,camel,camel_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it drink water?
-1,-15,lion,lion_1.wav,mask,visual,yes,visual-yes,2,Does it have fur?
-1,-14,pineapple,pineapple_2.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it prickly?
-1,-13,zebra,zebra_2.wav,mask,visual,yes,visual-yes,4,Does it have a mane?
-1,-12,penguin,penguin_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it unable to fly?
-1,-11,rabbit,rabbit_2.wav,mask,visual,no,visual-no,3,Does it have a seat?
-1,-10,donkey,donkey_4.wav,mask,visual,yes,visual-yes,3,Does it have a tail?
-1,-9,chicken,chicken_3.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it eaten by frying?
-1,-8,dog,dog_4.wav,nomask,visual,yes,visual-yes,2,Does it have legs?
-1,-7,bottle,bottle_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it breakable?
-1,-6,table,table_3.wav,nomask,visual,yes,visual-yes,1,Is it made of wood?
-1,-5,tiger,tiger_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a carnivore?
-1,-4,apple,apple_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it grow on trees?
-1,-3,pig,pig_4.wav,mask,visual,yes,visual-yes,4,Does it have legs?
-1,-2,swan,swan_4.wav,nomask,nonvisual,no,nonvisual-no,4,Does it travel in herds?
-1,-1,alligator,alligator_4.wav,mask,visual,no,visual-no,4,Is it small?
0,0,mouse,mouse_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat cheese?
0,1,camel,camel_1.wav,nomask,visual,yes,visual-yes,3,Does it have legs?
0,2,rabbit,rabbit_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it edible?
0,3,lion,lion_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,4,pig,pig_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live on farms?
0,5,camel,camel_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it live in the desert?
0,6,dog,dog_3.wav,nomask,nonvisual,no,nonvisual-no,4,Is it prickly?
0,7,tiger,tiger_4.wav,nomask,visual,no,visual-no,2,Is it brown?
0,8,alligator,alligator_2.wav,mask,visual,yes,visual-yes,5,Does it have jaws?
0,9,chair,chair_3.wav,mask,visual,yes,visual-yes,5,Does it have a cushion?
0,10,pineapple,pineapple_4.wav,mask,visual,yes,visual-yes,3,Does it have skin?
0,11,dog,dog_4.wav,nomask,visual,yes,visual-yes,2,Does it have legs?
0,12,tiger,tiger_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it live in India?
0,13,lion,lion_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a carnivore?
0,14,deer,deer_4.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
0,15,zebra,zebra_2.wav,mask,visual,yes,visual-yes,4,Does it have a mane?
0,16,deer,deer_1.wav,nomask,visual,yes,visual-yes,4,Does it have hooves?
0,17,pineapple,pineapple_1.wav,nomask,visual,no,visual-no,3,Does it have whiskers?
0,18,mouse,mouse_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
0,19,lion,lion_1.wav,mask,visual,yes,visual-yes,2,Does it have fur?
0,20,zebra,zebra_2.wav,nomask,visual,yes,visual-yes,1,Does it have stripes?
0,21,pineapple,pineapple_1.wav,mask,nonvisual,no,nonvisual-no,1,Is it an animal?
0,22,chair,chair_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Is it found at tables?
0,23,table,table_3.wav,mask,visual,yes,visual-yes,4,Is it flat?
0,24,strawberry,strawberry_4.wav,nomask,visual,no,visual-no,1,Does it have four legs?
0,25,penguin,penguin_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it unable to fly?
0,26,dog,dog_4.wav,mask,visual,yes,visual-yes,5,Does it have a nose?
0,27,camel,camel_2.wav,nomask,visual,yes,visual-yes,2,Is it brown?
0,28,rabbit,rabbit_4.wav,nomask,visual,no,visual-no,2,Is it made of metal?
0,29,donkey,donkey_1.wav,nomask,visual,yes,visual-yes,2,Does it have four legs?
0,30,apple,apple_2.wav,mask,visual,yes,visual-yes,3,Does it have seeds?
0,31,chicken,chicken_3.wav,mask,visual,no,visual-no,3,Does it have hooves?
0,32,dog,dog_1.wav,mask,nonvisual,no,nonvisual-no,2,Is it eaten in pies?
0,33,donkey,donkey_1.wav,mask,visual,no,visual-no,3,Does it have stripes?
0,34,chicken,chicken_2.wav,nomask,visual,no,visual-no,1,Is it orange?
0,35,swan,swan_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live on water?
0,36,alligator,alligator_1.wav,mask,visual,yes,visual-yes,2,Is it long?
0,37,swan,swan_3.wav,mask,visual,yes,visual-yes,2,Does it have a beak?
0,38,pig,pig_1.wav,nomask,visual,no,visual-no,4,Does it have feathers?
0,39,penguin,penguin_1.wav,nomask,visual,yes,visual-yes,4,Does it have wings?
0,40,donkey,donkey_4.wav,mask,visual,yes,visual-yes,4,Does it have hooves?
0,41,chicken,chicken_2.wav,nomask,visual,yes,visual-yes,4,Does it have legs?
0,42,camel,camel_4.wav,nomask,nonvisual,no,nonvisual-no,1,Is it a bird?
0,43,rabbit,rabbit_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it eat carrots?
0,44,mouse,mouse_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it eat?
0,45,chair,chair_4.wav,mask,nonvisual,no,nonvisual-no,1,Is it a fruit?
0,46,table,table_3.wav,nomask,visual,yes,visual-yes,1,Is it made of wood?
0,47,pig,pig_1.wav,mask,visual,yes,visual-yes,3,Does it have a snout?
0,48,apple,apple_4.wav,nomask,nonvisual,no,nonvisual-no,4,Is it timid?
0,49,rabbit,rabbit_3.wav,nomask,visual,yes,visual-yes,3,Does it have whiskers?
0,50,alligator,alligator_2.wav,nomask,nonvisual,no,nonvisual-no,1,Is it a mammal?
0,51,apple,apple_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a fruit?
0,52,strawberry,strawberry_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a fruit?
0,53,bottle,bottle_4.wav,nomask,visual,yes,visual-yes,5,Does it have a cork?
0,54,swan,swan_1.wav,nomask,visual,yes,visual-yes,1,Does it have a long neck?
0,55,tiger,tiger_3.wav,nomask,visual,yes,visual-yes,5,Does it have large teeth?
0,56,apple,apple_1.wav,mask,visual,yes,visual-yes,4,Is it round?
0,57,pig,pig_4.wav,nomask,visual,yes,visual-yes,2,Does it have a tail?
0,58,bottle,bottle_4.wav,nomask,visual,yes,visual-yes,3,Does it have a lid?
0,59,tiger,tiger_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a carnivore?
1,60,strawberry,strawberry_2.wav,mask,visual,yes,visual-yes,2,Does it have seeds?
1,61,apple,apple_2.wav,nomask,visual,yes,visual-yes,5,Does it have a core?
1,62,rabbit,rabbit_1.wav,mask,visual,no,visual-no,4,Is it flat?
1,63,deer,deer_2.wav,nomask,visual,yes,visual-yes,1,Does it have antlers?
1,64,zebra,zebra_2.wav,mask,nonvisual,no,nonvisual-no,3,Is it eaten by rabbits?
1,65,chair,chair_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it used for sitting on?
1,66,camel,camel_3.wav,nomask,visual,no,visual-no,4,Does it have a cork?
1,67,dog,dog_1.wav,nomask,visual,yes,visual-yes,3,Does it have a tail?
1,68,donkey,donkey_2.wav,mask,visual,yes,visual-yes,1,Does it have legs?
1,69,table,table_4.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it found in dining rooms?
1,70,chair,chair_1.wav,nomask,visual,yes,visual-yes,4,Does it have a seat?
1,71,pig,pig_4.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it smelly?
1,72,penguin,penguin_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Does it live in the Arctic?
1,73,deer,deer_2.wav,mask,visual,no,visual-no,5,Does it have large teeth?
1,74,rabbit,rabbit_2.wav,nomask,visual,yes,visual-yes,2,Does it have feet?
1,75,dog,dog_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it bark?
1,76,chicken,chicken_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it lay eggs?
1,77,alligator,alligator_3.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it eat people?
1,78,deer,deer_3.wav,nomask,visual,yes,visual-yes,3,Does it have eyes?
1,79,pig,pig_2.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it like mud?
1,80,bottle,bottle_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a container?
1,81,mouse,mouse_3.wav,mask,visual,yes,visual-yes,1,Does it have a tail?
1,82,swan,swan_1.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it lay eggs?
1,83,pineapple,pineapple_2.wav,nomask,visual,yes,visual-yes,4,Is it yellow inside?
1,84,strawberry,strawberry_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
1,85,alligator,alligator_3.wav,mask,visual,yes,visual-yes,3,Does it have scales?
1,86,camel,camel_2.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it spit?
1,87,table,table_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it used for eating on?
1,88,alligator,alligator_4.wav,mask,visual,no,visual-no,1,Does it have a long tongue?
1,89,deer,deer_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it fast?
1,90,bottle,bottle_3.wav,nomask,visual,yes,visual-yes,2,Is it made of plastic?
