block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-19,apple,apple_4.wav,mask,visual,no,visual-no,1,Is it black?
-1,-18,table,table_4.wav,mask,visual,yes,visual-yes,4,Is it flat?
-1,-17,strawberry,strawberry_2.wav,nomask,visual,no,visual-no,3,Does it have a mane?
-1,-16,lion,lion_3.wav,nomask,nonvisual,no,nonvisual-no,4,Does it lay eggs?
-1,-15,chicken,chicken_4.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it live in a coop?
-1,-14,alligator,alligator_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-13,elephant,elephant_1.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
-1,-12,pig,pig_3.wav,nomask,visual,yes,visual-yes,4,Does it have legs?
-1,-11,pineapple,pineapple_4.wav,mask,nonvisual,yes,nonvisual-yes,5,Is it prickly?
-1,-10,donkey,donkey_1.wav,mask,nonvisual,no,nonvisual-no,2,Does it grow on trees?
-1,-9,giraffe,giraffe_3.wav,mask,nonvisual,no,nonvisual-no,2,Is it hunted by people?
-1,-8,deer,deer_3.wav,mask,visual,yes,visual-yes,2,Does it have four legs?
-1,-7,raccoon,raccoon_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it produce offspring?
-1,-6,rabbit,rabbit_3.wav,nomask,visual,no,visual-no,3,Does it have a seat?
-1,-5,grasshopper,grasshopper_1.wav,mask,visual,yes,visual-yes,3,Does it have long legs?
-1,-4,penguin,penguin_4.wav,nomask,visual,yes,visual-yes,1,Is it black?
-1,-3,camel,camel_1.wav,nomask,visual,yes,visual-yes,1,Does it have a hump?
-1,-2,mouse,mouse_4.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a rodent?
-1,-1,swan,swan_4.wav,mask,visual,yes,visual-yes,4,Does it have wings?
0,0,table,table_2.wav,nomask,visual,yes,visual-yes,2,Is it round?
0,1,raccoon,raccoon_4.wav,nomask,nonvisual,no,nonvisual-no,2,Is it used for protection?
0,2,camel,camel_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
0,3,alligator,alligator_2.wav,mask,nonvisual,no,nonvisual-no,3,Is it used for freight?
0,4,elephant,elephant_1.wav,mask,nonvisual,no,nonvisual-no,4,Is it furry?
0,5,pineapple,pineapple_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it tropical?
0,6,elephant,elephant_3.wav,nomask,nonvisual,no,nonvisual-no,2,Is it a reptile?
0,7,grasshopper,grasshopper_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an insect?
0,8,table,table_3.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it furniture?
0,9,mouse,mouse_3.wav,nomask,visual,yes,visual-yes,1,Does it have a tail?
0,10,raccoon,raccoon_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it furry?
0,11,donkey,donkey_3.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it like a horse?
0,12,elephant,elephant_1.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
0,13,penguin,penguin_3.wav,nomask,nonvisual,no,nonvisual-no,3,Is it an herbivore?
0,14,giraffe,giraffe_1.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
0,15,apple,apple_4.wav,mask,visual,no,visual-no,1,Is it black?
0,16,raccoon,raccoon_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it produce offspring?
0,17,mouse,mouse_4.wav,nomask,visual,yes,visual-yes,3,Does it have fur?
0,18,rabbit,rabbit_1.wav,mask,visual,yes,visual-yes,4,Does it have a tail?
0,19,mouse,mouse_1.wav,mask,visual,yes,visual-yes,2,Is it grey?
0,20,giraffe,giraffe_3.wav,mask,visual,yes,visual-yes,3,Does it have long legs?
0,21,rabbit,rabbit_2.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it eat carrots?
0,22,mouse,mouse_1.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
0,23,deer,deer_3.wav,nomask,visual,yes,visual-yes,5,Does it have a white tail?
0,24,strawberry,strawberry_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it taste sweet?
0,25,pig,pig_4.wav,mask,visual,yes,visual-yes,3,Does it have a snout?
0,26,swan,swan_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it graceful?
0,27,pineapple,pineapple_1.wav,mask,visual,yes,visual-yes,4,Is it yellow inside?
0,28,camel,camel_2.wav,mask,visual,no,visual-no,1,Does it have stripes?
0,29,swan,swan_2.wav,mask,nonvisual,no,nonvisual-no,4,Does it travel in herds?
0,30,elephant,elephant_2.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,31,giraffe,giraffe_4.wav,mask,visual,yes,visual-yes,2,Is it tall?
0,32,deer,deer_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it hunted by people?
0,33,elephant,elephant_1.wav,mask,visual,yes,visual-yes,1,Is it grey?
0,34,raccoon,raccoon_1.wav,nomask,visual,yes,visual-yes,1,Is it black?
0,35,grasshopper,grasshopper_4.wav,mask,visual,no,visual-no,1,Is it made of wood?
0,36,alligator,alligator_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,37,grasshopper,grasshopper_3.wav,nomask,nonvisual,no,nonvisual-no,3,Does it taste good?
0,38,apple,apple_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a fruit?
0,39,camel,camel_2.wav,nomask,visual,yes,visual-yes,2,Is it brown?
0,40,alligator,alligator_3.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in swamps?
0,41,pineapple,pineapple_2.wav,nomask,nonvisual,yes,nonvisual-yes,4,Does it grow in Hawaii?
0,42,lion,lion_2.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,43,donkey,donkey_2.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a mammal?
0,44,chicken,chicken_1.wav,nomask,visual,yes,visual-yes,2,Does it have wings?
0,45,rabbit,rabbit_2.wav,mask,visual,yes,visual-yes,3,Does it have whiskers?
0,46,mouse,mouse_3.wav,nomask,visual,no,visual-no,1,Does it have gears?
0,47,penguin,penguin_3.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it waddle?
0,48,swan,swan_2.wav,mask,nonvisual,no,nonvisual-no,1,Is it used by riding?
0,49,camel,camel_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it drink water?
0,50,pig,pig_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it like mud?
0,51,giraffe,giraffe_1.wav,mask,nonvisual,yes,nonvisual-yes,3,Does it live in zoos?
0,52,pineapple,pineapple_3.wav,nomask,visual,yes,visual-yes,3,Does it have skin?
0,53,alligator,alligator_4.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
0,54,penguin,penguin_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it a bird?
0,55,pig,pig_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it eaten as bacon?
0,56,deer,deer_2.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it fast?
