block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-19,alligator,alligator_1.wav,nomask,visual,yes,visual-yes,5,Does it have jaws?
-1,-18,elephant,elephant_2.wav,mask,visual,no,visual-no,1,Is it made of wood?
-1,-17,dog,dog_2.wav,mask,visual,yes,visual-yes,2,Does it have legs?
-1,-16,giraffe,giraffe_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live in Africa?
-1,-15,pineapple,pineapple_1.wav,nomask,visual,no,visual-no,3,Does it have whiskers?
-1,-14,tiger,tiger_2.wav,mask,visual,yes,visual-yes,4,Does it have whiskers?
-1,-13,apple,apple_2.wav,nomask,visual,yes,visual-yes,3,Does it have seeds?
-1,-12,rabbit,rabbit_2.wav,nomask,nonvisual,no,nonvisual-no,3,Does it roar?
-1,-11,camel,camel_4.wav,nomask,visual,yes,visual-yes,3,Does it have legs?
-1,-10,chair,chair_4.wav,nomask,nonvisual,no,nonvisual-no,2,Is it nutritious?
-1,-9,swan,swan_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it graceful?
-1,-8,lion,lion_3.wav,nomask,visual,no,visual-no,4,Is it yellow inside?
-1,-7,bottle,bottle_3.wav,mask,visual,yes,visual-yes,2,Is it made of plastic?
-1,-6,deer,deer_1.wav,mask,nonvisual,no,nonvisual-no,2,Is it smelly?
-1,-5,donkey,donkey_1.wav,nomask,visual,yes,visual-yes,4,Does it have hooves?
-1,-4,pig,pig_1.wav,nomask,visual,no,visual-no,3,Does it have whiskers?
-1,-3,chicken,chicken_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it live in a coop?
-1,-2,penguin,penguin_3.wav,mask,nonvisual,no,nonvisual-no,4,Does it like mud?
-1,-1,mouse,mouse_3.wav,mask,visual,yes,visual-yes,3,Does it have fur?
0,0,camel,camel_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it used by riding?
0,1,rabbit,rabbit_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it a pet?
0,2,pineapple,pineapple_2.wav,nomask,visual,no,visual-no,5,Does it have a tail?
0,3,alligator,alligator_2.wav,nomask,nonvisual,no,nonvisual-no,2,Does it live in the desert?
0,4,pig,pig_2.wav,nomask,visual,yes,visual-yes,5,Is it muddy?
0,5,donkey,donkey_3.wav,mask,visual,no,visual-no,2,Does it have a pointed end?
0,6,chicken,chicken_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it lay eggs?
0,7,camel,camel_1.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it live in the desert?
0,8,elephant,elephant_3.wav,mask,visual,no,visual-no,5,Does it have hooves?
0,9,lion,lion_1.wav,mask,visual,yes,visual-yes,3,Does it have a tail?
0,10,pig,pig_3.wav,nomask,visual,no,visual-no,4,Does it have feathers?
0,11,dog,dog_3.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
0,12,deer,deer_2.wav,nomask,visual,yes,visual-yes,3,Does it have eyes?
0,13,elephant,elephant_3.wav,nomask,visual,yes,visual-yes,4,Does it have a tail?
0,14,tiger,tiger_3.wav,mask,nonvisual,no,nonvisual-no,4,Is it worn in winter?
0,15,mouse,mouse_4.wav,nomask,visual,no,visual-no,1,Does it have gears?
0,16,rabbit,rabbit_2.wav,nomask,nonvisual,no,nonvisual-no,3,Does it roar?
0,17,giraffe,giraffe_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it eat leaves?
0,18,mouse,mouse_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it a rodent?
0,19,dog,dog_1.wav,nomask,visual,yes,visual-yes,3,Does it have a tail?
0,20,lion,lion_4.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it roar?
0,21,chicken,chicken_1.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it live in a coop?
