block_ix,trial_ix,cue,cue_file,cue_mask,ftype,response,qtype,qid,question
-1,-19,donkey,donkey_3.wav,mask,visual,no,visual-no,4,Is it small?
-1,-18,giraffe,giraffe_1.wav,nomask,visual,yes,visual-yes,3,Does it have long legs?
-1,-17,rabbit,rabbit_1.wav,nomask,nonvisual,yes,nonvisual-yes,3,Is it edible?
-1,-16,penguin,penguin_3.wav,nomask,nonvisual,yes,nonvisual-yes,5,Does it waddle?
-1,-15,dog,dog_4.wav,mask,nonvisual,yes,nonvisual-yes,3,Is it a pet?
-1,-14,strawberry,strawberry_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
-1,-13,grasshopper,grasshopper_1.wav,nomask,visual,yes,visual-yes,1,Is it green?
-1,-12,mouse,mouse_4.wav,nomask,nonvisual,no,nonvisual-no,3,Does it live in zoos?
-1,-11,pig,pig_1.wav,nomask,visual,yes,visual-yes,2,Does it have a tail?
-1,-10,zebra,zebra_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it travel in herds?
-1,-9,camel,camel_3.wav,nomask,nonvisual,yes,nonvisual-yes,4,Is it a mammal?
-1,-8,chair,chair_1.wav,mask,visual,yes,visual-yes,5,Does it have a cushion?
-1,-7,elephant,elephant_4.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-6,apple,apple_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it grow on trees?
-1,-5,table,table_4.wav,nomask,visual,no,visual-no,3,Does it have a tail?
-1,-4,swan,swan_3.wav,nomask,visual,yes,visual-yes,2,Does it have a beak?
-1,-3,alligator,alligator_3.wav,mask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
-1,-2,chicken,chicken_4.wav,mask,visual,yes,visual-yes,2,Does it have wings?
-1,-1,raccoon,raccoon_3.wav,nomask,visual,yes,visual-yes,1,Is it black?
0,0,pig,pig_4.wav,nomask,visual,yes,visual-yes,5,Is it muddy?
0,1,alligator,alligator_2.wav,mask,visual,no,visual-no,1,Does it have a long tongue?
0,2,strawberry,strawberry_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Does it taste good?
0,3,camel,camel_3.wav,mask,visual,yes,visual-yes,3,Does it have legs?
0,4,alligator,alligator_3.wav,mask,nonvisual,yes,nonvisual-yes,5,Does it eat people?
0,5,mouse,mouse_1.wav,nomask,nonvisual,yes,nonvisual-yes,2,Is it an animal?
0,6,chicken,chicken_1.wav,mask,nonvisual,yes,nonvisual-yes,1,Does it lay eggs?
0,7,dog,dog_2.wav,mask,visual,yes,visual-yes,1,Does it have four legs?
0,8,donkey,donkey_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it like a horse?
0,9,dog,dog_2.wav,mask,nonvisual,no,nonvisual-no,2,Is it eaten in pies?
0,10,zebra,zebra_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Is it an animal?
0,11,grasshopper,grasshopper_4.wav,mask,visual,yes,visual-yes,3,Does it have long legs?
0,12,rabbit,rabbit_3.wav,nomask,visual,no,visual-no,1,Does it have spots?
0,13,pig,pig_4.wav,mask,visual,no,visual-no,5,Does it have fur?
0,14,apple,apple_1.wav,mask,visual,no,visual-no,3,Does it have a beak?
0,15,elephant,elephant_1.wav,nomask,visual,no,visual-no,3,Is it beige?
0,16,raccoon,raccoon_4.wav,nomask,visual,yes,visual-yes,2,Does it have a tail?
0,17,mouse,mouse_4.wav,nomask,nonvisual,no,nonvisual-no,3,Does it live in zoos?
0,18,giraffe,giraffe_3.wav,nomask,nonvisual,yes,nonvisual-yes,1,Does it eat leaves?
0,19,donkey,donkey_1.wav,nomask,visual,yes,visual-yes,3,Does it have a tail?
0,20,pig,pig_3.wav,nomask,nonvisual,no,nonvisual-no,4,Does it grow on trees?
0,21,rabbit,rabbit_4.wav,nomask,visual,yes,visual-yes,1,Does it have ears?
0,22,camel,camel_1.wav,mask,visual,yes,visual-yes,4,Is it large?
0,23,penguin,penguin_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Is it unable to fly?
0,24,apple,apple_4.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it grow on trees?
0,25,strawberry,strawberry_2.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it taste sweet?
0,26,mouse,mouse_1.wav,mask,nonvisual,no,nonvisual-no,1,Is it a fruit?
0,27,elephant,elephant_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it used in circuses?
0,28,grasshopper,grasshopper_1.wav,nomask,nonvisual,no,nonvisual-no,3,Does it taste good?
0,29,pig,pig_3.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it smelly?
0,30,elephant,elephant_3.wav,nomask,nonvisual,no,nonvisual-no,5,Does it lay eggs?
0,31,donkey,donkey_4.wav,nomask,visual,no,visual-no,2,Does it have a pointed end?
0,32,table,table_2.wav,mask,nonvisual,yes,nonvisual-yes,4,Is it furniture?
0,33,elephant,elephant_2.wav,nomask,nonvisual,no,nonvisual-no,4,Is it furry?
0,34,zebra,zebra_1.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it run fast?
0,35,elephant,elephant_1.wav,mask,nonvisual,yes,nonvisual-yes,2,Does it live in Africa?
0,36,swan,swan_1.wav,mask,nonvisual,no,nonvisual-no,3,Is it found in dining rooms?
0,37,raccoon,raccoon_3.wav,nomask,visual,yes,visual-yes,1,Is it black?
0,38,chicken,chicken_4.wav,nomask,nonvisual,yes,nonvisual-yes,2,Does it live on a farm?
