subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR143,143,2016_Jan_29_1227,LL-George,0,practice,0,is-it-made-of-metal:rabbit,visual,Is it made of metal?,rabbit,rabbit_4.wav,mask,no,no,715.514669631,1
MWPR143,143,2016_Jan_29_1227,LL-George,0,practice,1,is-it-a-carnivore:bottle,nonvisual,Is it a carnivore?,bottle,bottle_4.wav,nomask,no,no,458.070060879,1
MWPR143,143,2016_Jan_29_1227,LL-George,0,practice,2,is-it-yellow:banana,visual,Is it yellow?,banana,banana_4.wav,mask,yes,yes,646.023545676,1
MWPR143,143,2016_Jan_29_1227,LL-George,0,practice,3,does-it-live-in-water:zebra,nonvisual,Does it live in water?,zebra,zebra_3.wav,nomask,no,no,299.944304687,1
MWPR143,143,2016_Jan_29_1227,LL-George,0,practice,4,does-it-make-noises:donkey,nonvisual,Does it make noises?,donkey,donkey_1.wav,nomask,yes,yes,159.274232254,1
MWPR143,143,2016_Jan_29_1227,LL-George,0,practice,5,does-it-have-a-long-neck:swan,visual,Does it have a long neck?,swan,swan_2.wav,mask,yes,yes,540.378792241,1
MWPR143,143,2016_Jan_29_1227,LL-George,0,practice,6,is-it-fast:bike,nonvisual,Is it fast?,bike,bike_1.wav,nomask,yes,yes,1025.65762095,1
MWPR143,143,2016_Jan_29_1227,LL-George,0,practice,7,does-it-have-a-mane:lion,visual,Does it have a mane?,lion,lion_1.wav,mask,yes,yes,265.674713679,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,9,does-it-eat-leaves:giraffe,nonvisual,Does it eat leaves?,giraffe,giraffe_3.wav,mask,yes,yes,569.528254186,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,10,does-it-have-green-leaves:strawberry,visual,Does it have green leaves?,strawberry,strawberry_3.wav,mask,yes,no,297.780509194,0
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,11,does-it-eat-people:deer,nonvisual,Does it eat people?,deer,deer_2.wav,mask,no,no,312.569219037,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,12,does-it-grow-on-trees:pineapple,nonvisual,Does it grow on trees?,pineapple,pineapple_2.wav,mask,yes,yes,487.671167095,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,13,is-it-used-in-circuses:chair,nonvisual,Is it used in circuses?,chair,chair_1.wav,mask,yes,yes,583.621412603,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,14,does-it-have-stripes:mouse,visual,Does it have stripes?,mouse,mouse_1.wav,mask,no,no,181.434570783,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,15,does-it-have-eyes:bottle,visual,Does it have eyes?,bottle,bottle_1.wav,nomask,no,no,130.643633107,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,16,is-it-grey:elephant,visual,Is it grey?,elephant,elephant_2.wav,nomask,yes,no,547.938952805,0
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,17,is-it-a-pet:rabbit,nonvisual,Is it a pet?,rabbit,rabbit_2.wav,nomask,yes,yes,356.836761493,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,18,does-it-have-a-peel:banana,visual,Does it have a peel?,banana,banana_1.wav,nomask,yes,yes,686.486841179,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,19,does-it-chase-cats:dog,nonvisual,Does it chase cats?,dog,dog_2.wav,mask,yes,yes,335.790969693,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,20,does-it-live-in-zoos:elephant,nonvisual,Does it live in zoos?,elephant,elephant_2.wav,nomask,yes,yes,145.13594142,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,21,is-it-used-for-holding-things:bottle,nonvisual,Is it used for holding things?,bottle,bottle_4.wav,nomask,yes,yes,395.055599307,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,22,does-it-have-whiskers:tiger,visual,Does it have whiskers?,tiger,tiger_4.wav,nomask,yes,yes,1111.04079845,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,23,does-it-like-mud:penguin,nonvisual,Does it like mud?,penguin,penguin_2.wav,nomask,no,no,365.490983124,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,24,is-it-beige:camel,visual,Is it beige?,camel,camel_2.wav,mask,yes,yes,294.395577686,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,25,does-it-have-legs:dog,visual,Does it have legs?,dog,dog_4.wav,mask,yes,yes,287.578661664,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,26,does-it-have-jaws:zebra,visual,Does it have jaws?,zebra,zebra_4.wav,nomask,yes,yes,245.531890367,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,27,does-it-have-an-engine:train,visual,Does it have an engine?,train,train_2.wav,mask,yes,yes,106.92574596,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,28,does-it-have-a-mask:raccoon,visual,Does it have a mask?,raccoon,raccoon_1.wav,mask,yes,no,370.129059505,0
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,29,is-it-used-for-relaxing:tiger,nonvisual,Is it used for relaxing?,tiger,tiger_2.wav,mask,no,no,339.257523679,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,30,does-it-have-a-cushion:deer,visual,Does it have a cushion?,deer,deer_3.wav,mask,no,no,188.612866274,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,31,is-it-healthy:banana,nonvisual,Is it healthy?,banana,banana_1.wav,nomask,yes,yes,252.424667269,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,32,does-it-roar:lion,nonvisual,Does it roar?,lion,lion_2.wav,nomask,yes,yes,174.299487204,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,33,is-it-worn-for-the-rain:jacket,nonvisual,Is it worn for the rain?,jacket,jacket_2.wav,nomask,yes,yes,185.814336117,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,34,is-it-used-for-racing:bike,nonvisual,Is it used for racing?,bike,bike_1.wav,nomask,yes,yes,215.885971818,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,35,does-it-have-legs:chicken,visual,Does it have legs?,chicken,chicken_4.wav,nomask,yes,yes,564.566568704,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,36,does-it-have-a-core:apple,visual,Does it have a core?,apple,apple_1.wav,mask,yes,yes,801.764645614,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,37,is-it-found-in-kitchens:table,nonvisual,Is it found in kitchens?,table,table_3.wav,mask,yes,yes,720.328154333,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,38,does-it-have-four-legs:donkey,visual,Does it have four legs?,donkey,donkey_3.wav,mask,yes,yes,186.085130612,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,39,is-it-grey:alligator,visual,Is it grey?,alligator,alligator_1.wav,mask,no,no,348.202065215,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,40,is-it-nocturnal:raccoon,nonvisual,Is it nocturnal?,raccoon,raccoon_1.wav,nomask,yes,yes,162.926117249,1
MWPR143,143,2016_Jan_29_1227,LL-George,1,test,41,does-it-hop:dog,nonvisual,Does it hop?,dog,dog_4.wav,nomask,no,no,525.375943456,1
