subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR134,134,2016_Jan_28_1539,LL-Kramer,0,practice,0,is-it-worn-for-the-rain:jacket,nonvisual,Is it worn for the rain?,jacket,jacket_1.wav,mask,yes,yes,624.853239613,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,0,practice,1,does-it-eat-insects:toad,nonvisual,Does it eat insects?,toad,toad_3.wav,mask,yes,yes,1135.11590389,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,0,practice,2,is-it-furry:donkey,nonvisual,Is it furry?,donkey,donkey_1.wav,nomask,yes,yes,548.782705009,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,0,practice,3,does-it-taste-good:grasshopper,nonvisual,Does it taste good?,grasshopper,grasshopper_1.wav,nomask,no,no,372.238440017,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,0,practice,4,does-it-have-a-beak:penguin,visual,Does it have a beak?,penguin,penguin_2.wav,mask,yes,yes,456.407843434,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,0,practice,5,does-it-have-a-mane:lion,visual,Does it have a mane?,lion,lion_1.wav,mask,yes,yes,654.224842685,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,0,practice,6,is-it-green:alligator,visual,Is it green?,alligator,alligator_2.wav,mask,yes,yes,424.614773976,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,0,practice,7,does-it-grow-in-tropical-climates:train,nonvisual,Does it grow in tropical climates?,train,train_1.wav,nomask,no,no,647.728014737,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,9,does-it-have-a-skin:banana,visual,Does it have a skin?,banana,banana_1.wav,nomask,yes,yes,809.664099565,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,10,does-it-live-in-africa:tiger,nonvisual,Does it live in Africa?,tiger,tiger_3.wav,mask,yes,yes,1227.47572132,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,11,is-it-found-in-dining-rooms:table,nonvisual,Is it found in dining rooms?,table,table_2.wav,mask,yes,yes,114.137650686,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,12,is-it-used-for-freight:alligator,nonvisual,Is it used for freight?,alligator,alligator_4.wav,mask,no,no,1442.7772123,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,13,is-it-healthy:banana,nonvisual,Is it healthy?,banana,banana_2.wav,mask,yes,yes,258.934618803,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,14,is-it-red:penguin,visual,Is it red?,penguin,penguin_4.wav,mask,no,no,661.360886515,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,15,is-it-used-for-eating-on:zebra,nonvisual,Is it used for eating on?,zebra,zebra_1.wav,mask,no,no,372.079036155,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,16,does-it-have-legs:dog,visual,Does it have legs?,dog,dog_4.wav,nomask,yes,yes,460.779286455,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,17,does-it-roar:rabbit,nonvisual,Does it roar?,rabbit,rabbit_3.wav,mask,no,no,325.848713561,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,18,is-it-long:alligator,visual,Is it long?,alligator,alligator_4.wav,nomask,yes,yes,439.080194876,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,19,does-it-have-a-beak:chicken,visual,Does it have a beak?,chicken,chicken_3.wav,nomask,yes,yes,492.893724353,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,20,does-it-have-four-legs:donkey,visual,Does it have four legs?,donkey,donkey_3.wav,nomask,yes,yes,325.473250239,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,21,is-it-made-of-glass:bottle,visual,Is it made of glass?,bottle,bottle_4.wav,mask,yes,yes,350.674425601,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,22,does-it-have-a-tail:rabbit,visual,Does it have a tail?,rabbit,rabbit_3.wav,nomask,yes,yes,969.624600693,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,23,does-it-live-in-a-coop:camel,nonvisual,Does it live in a coop?,camel,camel_3.wav,nomask,no,no,406.570768275,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,24,does-it-have-four-legs:zebra,visual,Does it have four legs?,zebra,zebra_3.wav,mask,yes,yes,178.43342488,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,25,does-it-have-whiskers:rabbit,visual,Does it have whiskers?,rabbit,rabbit_1.wav,mask,yes,yes,660.241218386,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,26,is-it-round:apple,visual,Is it round?,apple,apple_2.wav,mask,yes,yes,86.7006600311,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,27,does-it-have-hooves:elephant,visual,Does it have hooves?,elephant,elephant_2.wav,nomask,no,no,383.257152367,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,28,does-it-have-a-tail:pig,visual,Does it have a tail?,pig,pig_1.wav,nomask,yes,yes,608.235546417,1
MWPR134,134,2016_Jan_28_1539,LL-Kramer,1,test,29,is-it-tropical:pineapple,nonvisual,Is it tropical?,pineapple,pineapple_2.wav,mask,yes,yes,350.665783219,1
