subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR113,113,2016_Jan_27_1332,LL-Kramer,0,practice,0,does-it-have-fur:lion,visual,Does it have fur?,lion,lion_2.wav,nomask,yes,yes,1140.62429981,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,0,practice,1,does-it-have-fur:lion,visual,Does it have fur?,lion,lion_2.wav,nomask,yes,yes,308.506020858,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,0,practice,2,is-it-small:strawberry,visual,Is it small?,strawberry,strawberry_2.wav,nomask,yes,yes,492.069497526,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,0,practice,3,does-it-have-four-legs:deer,visual,Does it have four legs?,deer,deer_3.wav,nomask,yes,yes,392.034287837,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,0,practice,4,does-it-waddle:penguin,nonvisual,Does it waddle?,penguin,penguin_3.wav,nomask,yes,yes,153.076686705,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,0,practice,5,is-it-a-bird:pig,nonvisual,Is it a bird?,pig,pig_1.wav,mask,no,no,336.132503664,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,0,practice,6,does-it-hop:toad,nonvisual,Does it hop?,toad,toad_1.wav,nomask,yes,yes,1165.41480215,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,0,practice,7,does-it-have-ears:rabbit,visual,Does it have ears?,rabbit,rabbit_2.wav,mask,yes,yes,368.962338436,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,9,does-it-have-legs:chair,visual,Does it have legs?,chair,chair_3.wav,mask,yes,yes,437.009545027,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,10,is-it-fast:bike,nonvisual,Is it fast?,bike,bike_1.wav,nomask,yes,yes,846.397088479,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,11,does-it-have-feathers:swan,visual,Does it have feathers?,swan,swan_1.wav,nomask,yes,yes,196.685487845,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,12,does-it-eat-carrots:rabbit,nonvisual,Does it eat carrots?,rabbit,rabbit_3.wav,mask,yes,yes,293.081295973,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,13,is-it-tropical:pineapple,nonvisual,Is it tropical?,pineapple,pineapple_1.wav,nomask,yes,yes,106.695922719,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,14,does-it-have-green-leaves:strawberry,visual,Does it have green leaves?,strawberry,strawberry_3.wav,nomask,yes,no,465.074548516,0
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,15,is-it-a-bird:penguin,nonvisual,Is it a bird?,penguin,penguin_1.wav,nomask,yes,yes,331.699603732,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,16,is-it-clothing:jacket,nonvisual,Is it clothing?,jacket,jacket_1.wav,nomask,yes,yes,675.664342827,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,17,does-it-have-wings:chicken,visual,Does it have wings?,chicken,chicken_4.wav,mask,yes,yes,236.774920459,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,18,is-it-a-bird:swan,nonvisual,Is it a bird?,swan,swan_4.wav,nomask,yes,yes,116.153565461,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,19,is-it-unable-to-fly:grasshopper,nonvisual,Is it unable to fly?,grasshopper,grasshopper_4.wav,nomask,no,yes,457.78870345,0
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,20,does-it-have-a-core:apple,visual,Does it have a core?,apple,apple_3.wav,nomask,yes,yes,87.6356373265,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,21,is-it-nutritious:chair,nonvisual,Is it nutritious?,chair,chair_1.wav,nomask,no,no,599.57300249,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,22,does-it-have-feathers:pig,visual,Does it have feathers?,pig,pig_1.wav,nomask,no,no,382.554559013,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,23,does-it-have-large-teeth:tiger,visual,Does it have large teeth?,tiger,tiger_4.wav,mask,yes,yes,339.990205304,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,24,is-it-a-reptile:alligator,nonvisual,Is it a reptile?,alligator,alligator_3.wav,mask,yes,yes,38.2809349139,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,25,does-it-have-four-legs:carrot,visual,Does it have four legs?,carrot,carrot_2.wav,mask,no,no,322.196508479,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,26,is-it-an-animal:tiger,nonvisual,Is it an animal?,tiger,tiger_4.wav,nomask,yes,yes,80.192949099,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,27,is-it-used-for-holding-things:carrot,nonvisual,Is it used for holding things?,carrot,carrot_1.wav,mask,no,no,151.048288488,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,28,does-it-run-fast:zebra,nonvisual,Does it run fast?,zebra,zebra_3.wav,mask,yes,yes,82.6230578659,1
MWPR113,113,2016_Jan_27_1332,LL-Kramer,1,test,29,does-it-have-a-tail:rabbit,visual,Does it have a tail?,rabbit,rabbit_2.wav,mask,yes,yes,172.890779542,1
