subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,0,practice,0,does-it-chase-cats:dog,nonvisual,Does it chase cats?,dog,dog_3.wav,nomask,yes,yes,714.117072025,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,0,practice,1,does-it-have-an-engine:train,visual,Does it have an engine?,train,train_2.wav,mask,yes,yes,906.636800037,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,0,practice,2,is-it-used-in-experiments:apple,nonvisual,Is it used in experiments?,apple,apple_4.wav,mask,no,yes,1377.23723645,0
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,0,practice,3,is-it-eaten-in-pies:apple,nonvisual,Is it eaten in pies?,apple,apple_2.wav,nomask,yes,yes,402.21042082,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,0,practice,4,is-it-made-of-wood:chair,visual,Is it made of wood?,chair,chair_3.wav,mask,yes,yes,534.954743926,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,0,practice,5,does-it-have-a-tail:dog,visual,Does it have a tail?,dog,dog_2.wav,mask,yes,yes,815.217833169,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,0,practice,6,does-it-have-a-peel:banana,visual,Does it have a peel?,banana,banana_4.wav,nomask,yes,yes,444.318079607,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,0,practice,7,is-it-red:zebra,visual,Is it red?,zebra,zebra_1.wav,nomask,no,no,351.064350787,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,9,is-it-eaten-as-bacon:pig,nonvisual,Is it eaten as bacon?,pig,pig_3.wav,mask,yes,yes,360.525922414,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,10,does-it-eat-insects:toad,nonvisual,Does it eat insects?,toad,toad_2.wav,mask,yes,no,585.53905415,0
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,11,is-it-an-animal:alligator,nonvisual,Is it an animal?,alligator,alligator_1.wav,nomask,yes,yes,239.303597087,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,12,does-it-live-in-zoos:elephant,nonvisual,Does it live in zoos?,elephant,elephant_1.wav,nomask,yes,yes,304.691158541,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,13,is-it-worn-for-the-rain:jacket,nonvisual,Is it worn for the rain?,jacket,jacket_4.wav,nomask,yes,yes,446.058094607,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,14,is-it-used-for-holding-things:carrot,nonvisual,Is it used for holding things?,carrot,carrot_3.wav,mask,no,no,771.409210492,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,15,is-it-green:toad,visual,Is it green?,toad,toad_2.wav,nomask,yes,yes,211.157029952,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,16,does-it-have-wings:swan,visual,Does it have wings?,swan,swan_1.wav,nomask,yes,yes,244.885985165,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,17,does-it-have-hooves:donkey,visual,Does it have hooves?,donkey,donkey_3.wav,mask,yes,yes,361.589585005,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,18,does-it-eat-grain:chicken,nonvisual,Does it eat grain?,chicken,chicken_1.wav,nomask,yes,yes,521.28557532,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,19,does-it-bark:dog,nonvisual,Does it bark?,dog,dog_4.wav,nomask,yes,yes,95.9857060138,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,20,is-it-long:banana,visual,Is it long?,banana,banana_1.wav,mask,yes,no,367.37651127,0
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,21,does-it-have-a-seat:bike,visual,Does it have a seat?,bike,bike_2.wav,nomask,yes,yes,911.740972072,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,22,does-it-hop:raccoon,nonvisual,Does it hop?,raccoon,raccoon_3.wav,mask,no,no,556.798398008,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,23,is-it-unable-to-fly:penguin,nonvisual,Is it unable to fly?,penguin,penguin_2.wav,nomask,yes,yes,881.48084367,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,24,does-it-have-different-speeds:bike,nonvisual,Does it have different speeds?,bike,bike_3.wav,mask,yes,no,1397.54765436,0
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,25,does-it-have-eyes:raccoon,visual,Does it have eyes?,raccoon,raccoon_1.wav,mask,yes,yes,347.584000697,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,26,is-it-red:strawberry,visual,Is it red?,strawberry,strawberry_3.wav,nomask,yes,yes,234.6094617,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,27,does-it-live-in-africa:jacket,nonvisual,Does it live in Africa?,jacket,jacket_1.wav,mask,no,no,805.349105714,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,28,does-it-have-a-snout:pig,visual,Does it have a snout?,pig,pig_1.wav,mask,yes,yes,455.725804877,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,29,does-it-have-a-cork:camel,visual,Does it have a cork?,camel,camel_2.wav,mask,no,no,271.059511009,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,30,does-it-eat-carrots:rabbit,nonvisual,Does it eat carrots?,rabbit,rabbit_4.wav,mask,yes,yes,428.745649562,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,31,does-it-have-a-beak:penguin,visual,Does it have a beak?,penguin,penguin_1.wav,nomask,yes,yes,362.146223358,1
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,32,is-it-a-mammal:deer,nonvisual,Is it a mammal?,deer,deer_4.wav,nomask,yes,no,1001.49034397,0
MWPR103,103,2016_Jan_27_1000,LL-ELAINE,1,test,33,is-it-used-by-riding:camel,nonvisual,Is it used by riding?,camel,camel_4.wav,mask,yes,timeout,2000.0,0
